ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3181427,ribbon plant,吊蘭,,吊兰 = 挂兰,2017-07-24
3181428,rose bay,夾竹桃,,杜鹃,2017-07-24
3181429,Rose chinensis,月季,,月季,2017-07-24
3181430,Saintpaulia ionantha,非洲菫,,非洲堇,2017-07-24
3181431,scarlet kafirlily,君子蘭,,君子兰,2017-07-24
3181432,Schefflera octophylla,江某；鵝掌柴,, ,2017-07-24
3181433,Senecio cruentus,瓜葉菊,,瓜叶菊,2017-07-24
3181434,Setcreasea purpurea,紫錦草,,紫竹梅,2017-07-24
3181435,shelter forest,保安林,,防护林＝保护林,2017-07-24
3181436,silver fir,銀冷杉,,银冷杉,2017-07-24
3181437,silviculture,造林；造林學；育林學,,营林,2017-07-24
3181438,slipper flower,荷包花,,荷包花=蒲包花,2017-07-24
3181439,spider ivy,吊蘭,,吊兰 = 挂兰,2017-07-24
3181440,standing forest,林分,,林分,2017-07-24
3181441,Strelitzia reginae,天堂鳥,,鹤望兰,2017-07-24
3181442,Syngonium podophyllum,合果芋,,合果芋,2017-07-24
3181443,Tagetes erecta,萬壽菊,,万寿菊,2017-07-24
3181444,timber forest,用材林,,用材林,2017-07-24
3181445,timberland,林地,,林地,2017-07-24
3181446,to collect (lacquer or latex) by cutting into bark,採割,,采割,2017-07-24
3181447,usambara violet,非洲紫羅蘭,,非洲堇,2017-07-24
3181448,varieties of trees,樹木品種,,树种,2017-07-24
3181449,woods,森林；樹林,,林木,2017-07-24
3181450,yellow sage,馬纓丹,,五色梅,2017-07-24
3181451,Zygocactus truncactus,蟹爪仙人掌；蟹爪蘭,,蟹爪兰,2017-07-24
