ID,英文名稱,中文名稱,圖片,化學式,更新日期
617607,zinc methide; methylzinc,[二]甲鋅,,"<Font html:Color=""#000000"">Zn(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617608,zinc nitrate,硝酸鋅,,"<Font html:Color=""#000000"">Zn(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617609,zinc manganate,錳酸鋅,,"<Font html:Color=""#000000"">ZnMnO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617610,zinc metaborate,偏硼酸鋅,,Zn(BO<Sub>2</Sub><Font>)</Font><Sub>2</Sub><Font> &#160;</Font>,2012-11-26
617611,zinc metasilicate,偏矽酸鋅,,"<Font html:Color=""#000000"">ZnSiO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617612,zinc malate,蘋果酸鋅,,"<Font html:Color=""#000000"">ZnC</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
617613,zinc laurate,月桂酸鋅 {十二酸鋅},,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">23</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617615,zinc lactate,乳酸鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617617,zinc iron(III) oxide,氧化鐵(III)鋅 {鐵酸鋅},,"<Font html:Color=""#000000"">ZnFe</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617618,zinc iodate,碘酸鋅,,"<Font html:Color=""#000000"">Zn(IO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617619,zinc iodide,碘化鋅,,"<Font html:Color=""#000000"">ZnI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617620,zinc hydroxychloride,氯氫氧化鋅 {鹼式氯化鋅},,Zn(OH)Cl,2012-11-26
617621,zinc hypophosphite,次磷酸鋅,,"<Font html:Color=""#000000"">Zn(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617623,zinc hydroxide,氫氧化鋅,,"<Font html:Color=""#000000"">Zn(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617624,zinc hydroxycarbonate,碳酸氫氧鋅；碳酸羥鋅 {鹼式碳酸鋅},,"<Font html:Color=""#000000"">3Zn(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·2ZnCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">·H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
617625,zinc hydrogen phosphate,磷酸氫鋅,,"<Font html:Color=""#000000"">ZnHPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617626,zinc hydrosulfide,氫硫化鋅,,"<Font html:Color=""#000000"">Zn(HS)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617627,zinc glycerophosphate,甘油磷酸鋅,,"<Font html:Color=""#000000"">ZnC</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
617628,zinc formate,甲酸鋅,,"<Font html:Color=""#000000"">Zn(HCOO)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617629,zinc gallate,五倍子酸鋅,,"<Font html:Color=""#000000"">Zn[(OH)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617631,zinc formaldehyde sulfoxylate,甲醛次硫酸鋅,,"<Font html:Color=""#000000"">Zn(HOCH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617632,zinc fluoride,氟化鋅,,"<Font html:Color=""#000000"">ZnF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617633,zinc fluorosilicate; zinc fluosilicate,[六]氟矽酸鋅,,"<Font html:Color=""#000000"">ZnSiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
617634,zinc ferrocyanide,[六]氰鐵(II)化鋅 {亞鐵氰化鋅；[六]氰亞鐵化鋅},,"<Font html:Color=""#000000"">Zn</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Fe(CN)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
617636,zinc ferrite,鐵酸鋅 {氧化鐵(III)鋅},,"<Font html:Color=""#000000"">ZnFe</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617637,zinc ethylsulfate,乙硫酸鋅,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">OSO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Zn</Font>",2012-11-26
617640,zinc ethylphenylthiocarbamate,乙基苯基胺二硫甲酸鋅；乙基苯基胺甲硫羥羰酸鋅,,"<Font html:Color=""#000000"">Zn((C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)NCS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617641,zinc dithionate,二硫磺酸鋅,,"<Font html:Color=""#000000"">ZnS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
617642,zinc ethide; ethylzinc,乙鋅；二乙鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617643,zinc dihydrogen orthophosphate,[正]磷酸二氫鋅,,"<Font html:Color=""#000000"">Zn(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617645,zinc diethyldithiocarbamate,二乙胺二硫甲酸鋅；二乙胺甲硫羥羰酸鋅,,"<Font html:Color=""#000000"">Zn[(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">NCSS]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617646,zinc dichromate,二鉻酸鋅；重鉻酸鋅,,"<Font html:Color=""#000000"">ZnCr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
617647,zinc dibutyldithiocarbamate,二丁胺二硫甲酸鋅,,"<Font html:Color=""#000000"">Zn[(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">NCSS]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617649,zinc cyanide,氰化鋅,,"<Font html:Color=""#000000"">Zn(CN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617650,zinc citrate,檸檬酸鋅,,"<Font html:Color=""#000000"">Zn</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617651,zinc carbonate,碳酸鋅,,"<Font html:Color=""#000000"">ZnCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617652,zinc chlorate,氯酸鋅,,"<Font html:Color=""#000000"">Zn(ClO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617653,zinc chloride,氯化鋅,,"<Font html:Color=""#000000"">ZnCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617654,zinc chromate,鉻酸鋅,,"<Font html:Color=""#000000"">ZnCrO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617655,zinc caprylate,辛酸鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">15</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617656,zinc carbide,碳化鋅 {乙炔鋅},,"<Font html:Color=""#000000"">ZnC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617657,zinc caproate,己酸鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">11</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617658,zinc butyrate,丁酸鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617659,zinc butyl xanthate,丁黃原酸鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">10</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">18</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font>",2012-11-26
617660,zinc borate,硼酸鋅,,3ZnO·2B<Sub>2</Sub><Font>O</Font><Sub>3</Sub><Font> &#160;</Font>,2012-11-26
617661,zinc bromate,溴酸鋅,,"<Font html:Color=""#000000"">Zn(BrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617662,zinc bromide,溴化鋅,,"<Font html:Color=""#000000"">ZnBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617663,zinc bisulfide,氫硫化鋅,,"<Font html:Color=""#000000"">Zn(HS)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617664,zinc bloom; hydrozincite,鹼式碳酸鋅,,"<Font html:Color=""#000000"">Zn</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">(OH)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617665,zinc arsenide,砷化鋅,,"<Font html:Color=""#000000"">Zn</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">As</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">; ZnAs</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617666,zinc benzoate,苯甲酸鋅；苄酸鋅；安息酸鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617667,zinc amide,胺化鋅,,"<Font html:Color=""#000000"">Zn(NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617668,zinc amidosulfonate,胺磺酸鋅,,"<Font html:Color=""#000000"">Zn(NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617669,zinc aluminate,鋁酸鋅,,"<Font html:Color=""#000000"">ZnAl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617670,zinc aluminum oxide,鋁酸鋅,,"<Font html:Color=""#000000"">ZnO·Al</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617671,zinc acetylide,乙炔鋅 {碳化鋅} ,,"<Font html:Color=""#000000"">ZnC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617672,zinc acid,鋅酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">ZnO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617673,zinc acetate,乙酸鋅；醋酸鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617674,zinc 1-phenol-4-sulfonate,對苯酚磺酸鋅,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">S)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·8H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
617675,yttrium sulfide,硫化釔(III) {三硫化二釔},,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617676,zinab,鋅納 {伸乙二(胺甲硫羧酸)鋅；伸乙二(胺二硫甲酸)鋅},,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">Zn</Font>",2012-11-26
617678,yttrium phosphate,磷酸釔(III),,"<Font html:Color=""#000000"">YPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617679,yttrium sulfate,硫酸釔(III),,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617680,yttrium oxide,氧化釔(III) {三氧化二釔},,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617681,yttrium nitride,氮化釔(III),,YN,2012-11-26
617682,yttrium oxalate,草酸釔(III)；乙二酸釔(III),,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617683,yttrium hydroxide,氫氧化釔(III) {三(氫氧)化釔},,"<Font html:Color=""#000000"">Y(OH)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617684,yttrium iodide,碘化釔(III) {三碘化釔},,"<Font html:Color=""#000000"">YI</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617685,yttrium nitrate,硝酸釔(III),,"<Font html:Color=""#000000"">Y(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617687,yttrium fluoride,氟化釔(III) {三氟化釔},,"<Font html:Color=""#000000"">YF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617688,yttrium formate,甲酸釔(III),,"<Font html:Color=""#000000"">Y(HCOO)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617689,yttrium chloride,氯化釔(III) {三氯化釔},,"<Font html:Color=""#000000"">YCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617690,yttrium bromide,溴化釔(III) {三溴化釔},,"<Font html:Color=""#000000"">YBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617691,yttrium carbide,碳化釔 {乙炔釔},,"<Font html:Color=""#000000"">YC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617692,yttrium carbonate,碳酸釔(III),,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617693,yttrium bormate,溴酸釔(III),,"<Font html:Color=""#000000"">Y(BrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617694,ytterbous iodide,碘化鐿(II) {二碘化鐿},,"<Font html:Color=""#000000"">YbI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617695,ytterbous sulfate,硫酸鐿(II),,"<Font html:Color=""#000000"">YbSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
617696,yttria,氧化釔(III) {三氧化二釔},,"<Font html:Color=""#000000"">Y</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617697,yttrium,釔,,Y,2012-11-26
617698,yttrium acetate,乙酸釔(III)；醋酸釔(III),,"<Font html:Color=""#000000"">Y(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617699,ytterbous bormide,溴化鐿(II) {二溴化鐿},,"<Font html:Color=""#000000"">YbBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617700,ytterbous chloride,氯化鐿(II) {二氯化鐿},,"<Font html:Color=""#000000"">YbCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
617701,ytterbium(III) chloride,氯化鐿(III) {三氯化鐿},,"<Font html:Color=""#000000"">YbCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617702,ytterbium(III) iodide,碘化鐿(III) {三碘化鐿},,"<Font html:Color=""#000000"">YbI</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617703,ytterbium(III) sulfate,硫酸鐿(III),,"<Font html:Color=""#000000"">Yb</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
617704,ytterbium(II) iodide,碘化鐿(II) {二碘化鐿},,"<Font html:Color=""#000000"">YbI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
