ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3590606,Holothuria rigida,僵硬海參,,Animalia動物界,Echinodermata棘皮動物門,Holothuroidea海參綱,Aspidochirotid楯手目,Holothuriidae海參科,Holothuria海參屬,rigida,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590607,Hydnophora rigida,細枝碓珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Merulinidae繩紋珊瑚科,Hydnophora碓珊瑚屬,rigida,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590608,Meliosma rigida,筆羅子,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Proteales山龍眼目,Sabiaceae清風藤科,Meliosma泡花樹屬,rigida,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590609,Oithona rigida,堅長腹劍水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Cyclopoida劍水蚤目,Oithonidae長腹劍水蚤科,Oithona長腹劍水蚤屬,rigida,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590610,Rhinocladiella rigidiphora,硬突喙枝孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Rhinocladiella,rigidiphora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590611,Physarum rigidum,剛絲絨泡黏菌,,Protozoa原生生物界,Myxomycota黏菌門,Myxomycetes黏菌綱,Physarales絨泡黏菌目,Physaraceae絨泡黏菌科,Physarum絨泡黏菌屬,rigidum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590612,Pleurosigma rigidum,堅實斜紋藻,,Chromista原藻界,Bacillariophyta矽藻門,Bacillariophyceae矽藻綱,Naviculales舟形藻目,Naviculaceae舟形藻科,Pleurosigma斜紋藻屬,rigidum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590613,Bromus rigidus,硬雀麥,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Bromus雀麥屬,rigidus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590614,Calciopappus rigidus,堅硬毛舟藻,,Chromista原藻界,Haptophyta定鞭藻門,Prymnesiophyceae定鞭藻綱,Coccosphaerales卵球藻目,Syracosphaeraceae條結球藻科,Calciopappus毛舟藻屬,rigidus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590615,Euaugaptilus rigidus,冷真亮羽水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Augaptilidae亮羽水蚤科,Euaugaptilus真亮羽水蚤屬,rigidus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590616,Istigobius rigilius,線斑銜_虎;線斑銜_虎魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Gobiidae_虎科,Istigobius銜_虎屬,rigilius,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590617,Xylophaga rikuzenica,粉紅蛀船蛤,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Myoida海螂目,Xylophaginidae蛀木蛤科,Xylophaga蛀木蛤屬,rikuzenica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590618,Nomuraea rileyi,萊氏野村黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Nomuraea,rileyi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590619,Euchaeta rimana,梨曼真刺水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Euchaetidae真刺水蚤科,Euchaeta真刺水蚤屬,rimana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590620,Graciliscala rimbogai,星形海螄螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heterogastropoda異腹足目,Epitoniidae海螄螺科,Graciliscala,rimbogai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590621,Pheosia rimosa taiwanognoma,台劍舟蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Notodontidae舟蛾科,Pheosia,rimosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590622,Deileptenia rimosaria,黑斑微黃尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Deileptenia,rimosaria,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590623,Hyphodontia rimosissima,多歧絲齒菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Hymenochaetales刺革菌目,Tubulicrinaceae,Hyphodontia絲齒菌屬,rimosissima,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590624,Acanthofungus rimosus,多裂棘囊菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Russulales紅菇目,Stereaceae韌革菌科,Acanthofungus棘囊菌屬,rimosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590625,Hyphoderma rimulosum,縫隙絲皮菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,Hyphodermataceae絲毛伏革菌科,Hyphoderma絲毛伏革菌屬,rimulosum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590626,Pheidole rinae tipuna,褐大頭家蟻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Formicidae蟻科,Pheidole大頭家蟻屬,rinae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590627,Morbillivirus Rinderpest virus,牛瘟,,Viruses病毒,,,負鏈RNA病毒,Paramyxoviridae副黏液病毒科,Morbillivirus麻疹病毒屬,Rinderpest virus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590628,Fannia ringdahlana,琳達廁蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Fanniidae廁蠅科,Fannia廁蠅屬,ringdahlana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590629,Arisaema ringens,申跋;小天南星;油跋,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Alismatales澤瀉目,Araceae天南星科,Arisaema天南星屬,ringens,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590630,Atkinsoniella rinkihonis,竹山條大葉蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Cicadellidae葉蟬科,Atkinsoniella,rinkihonis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590631,Ageratina riparia,澤假藿香薊,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Ageratina假藿香薊屬,riparia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590632,Blumea riparia megacephala,大頭艾納香,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Blumea艾納香屬,riparia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590633,Homonoia riparia,水楊梅,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Malpighiales黃褥花目,Euphorbiaceae大戟科,Homonoia水楊梅屬,riparia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590634,Riparia riparia ijimae,灰沙燕;崖沙燕,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Hirundinidae燕科,Riparia沙燕屬,riparia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590635,Smilax riparia,烏蘇里山馬薯;牛尾菜;大武牛尾菜,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Liliales百合目,Smilacaceae菝_科,Smilax菝_屬,riparia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590636,Platyhypnidium riparioides,圓葉平灰苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Amblystegiaceae柳葉苔科,Platyhypnidium平灰苔屬,riparioides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590637,Leptodictyum riparium,薄網苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Brachytheciaceae青苔科,Leptodictyum薄網苔屬,riparium,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590638,Paraglenurus riparius,巨彎爪蟻蛉,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Neuroptera脈翅目,Myrmeleontidae蟻蛉科,Paraglenurus擬蟻蛉屬,riparius,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590639,Thiara riqueti,流紋蜷,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Thiaridae錐蜷科,Thiara錐蜷屬,riqueti,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590640,Ponera rishen,日神針蟻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Formicidae蟻科,Ponera針蟻屬,rishen,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590641,Cephalaeschna risi,微刺晏蜓,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Odonata蜻蛉目,Aeshnidae晏蜓科,Cephalaeschna,risi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590642,Chlorogomphus risi,褐翼勾蜓,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Odonata蜻蛉目,Cordulegastridae勾蜓科,Chlorogomphus,risi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590643,Planaeschna risi risi,李斯晏蜓,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Odonata蜻蛉目,Aeshnidae晏蜓科,Planaeschna,risi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590644,Electrona risso,高體電燈魚;燈籠魚;七星魚;光魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Myctophiformes燈籠魚目,Myctophidae燈籠魚科,Electrona電燈魚屬,risso,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590645,Phalaenopsis riteiwanensis,小蘭嶼蝴蝶蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Phalaenopsis蝴蝶蘭屬,riteiwanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590646,Asplenium ritoense,尖葉鐵角蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Aspleniaceae鐵角蕨科,Asplenium鐵角蕨屬,ritoense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590647,Rubus ritozanensis,李棟山懸鉤子,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Rosaceae薔薇科,Rubus懸鉤子屬,ritozanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590648,Taiwanomyia ritozanensis,巒山土大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tipulidae大蚊科,Taiwanomyia土大蚊屬,ritozanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590649,Taxillus ritozanensis,李棟山桑寄生,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Santalales檀香目,Loranthaceae桑寄生科,Taxillus松寄生屬,ritozanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590650,Alionematichthys riukiuensis,琉球海鼬魚;深海鼬魚;琉球雙線鼬_,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Ophidiiformes鼬魚目,Bythitidae深海鼬魚科,Alionematichthys海鼬魚屬,riukiuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590651,Avrainvillea riukiuensis,琉球絨扇藻,,Plantae植物界,Chlorophyta綠藻植物門,Bryopsidophyceae羽藻綱,Bryopsidales羽藻目,Udoteaceae鈣扇藻科,Avrainvillea絨扇藻屬,riukiuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590652,Enicospilus riukiuensis,琉球細顎姬蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Ichneumonidae姬蜂科,Enicospilus細顎姬蜂屬,riukiuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590653,Seriola rivoliana,長鰭鰤;油甘;黃尾_,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Carangidae_科,Seriola鰤屬,rivoliana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590654,Trigonocera rivosa,小溪長足虻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Dolichopodidae長足虻科,Trigonocera三角長足虻屬,rivosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590655,Eublemma rivula,中線獵裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Eublemma,rivula,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590656,Brachythecium rivulare,溪邊青苔;青苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Brachytheciaceae青苔科,Brachythecium青苔屬,rivulare,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590657,Elatostema rivulare,溪澗樓梯草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Urticaceae蕁麻科,Elatostema樓梯草屬,rivulare,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590658,Callopistria rivularis,流紋散紋夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Noctuidae夜蛾科,Callopistria散紋夜蛾屬,rivularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590659,Neptis rivularis formosicola,單環蛺蝶;二線蝶;單環三線蛺蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Nymphalidae蛺蝶科,Neptis環蛺蝶屬,rivularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590660,Telmatoscopus rivularis,波脈大蛾蚋,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Psychodidae蛾蚋科,Telmatoscopus池畔蛾蚋屬,rivularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590661,Adrapsa rivulata,流紋櫛裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Adrapsa櫛裳蛾,rivulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590662,Canthigaster rivulata,水紋尖鼻魨;水紋扁背魨;條紋尖鼻魨;尖嘴規;規仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Tetraodontiformes魨形目,Tetraodontidae四齒魨科,Canthigaster尖鼻魨屬,rivulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590663,Epinephelus rivulatus,霜點石斑魚;半月石斑魚;石斑;過魚;鱠仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Serranidae鮨科,Epinephelus石斑魚屬,rivulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590664,Equulites rivulatus,條馬_;溝馬_;金錢仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Leiognathidae_科,Equulites馬_屬,rivulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590665,Lutjanus rivulatus,海雞母笛鯛;藍點笛鯛;海雞母;大花臉,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Lutjanidae笛鯛科,Lutjanus笛鯛屬,rivulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590666,Scarus rivulatus,雜紋鸚哥魚;截尾鸚嘴魚;鸚哥;青衣;青衫(雄);蠔魚(雌),,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Scaridae鸚哥魚科,Scarus鸚哥魚屬,rivulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590667,Yinshania rivulorum,臺灣假山葵,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Brassicales十字花目,Brassicaceae十字花科,Yinshania假山葵屬,rivulorum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590668,Mixomelia rivulosa,流紋浪鬚裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Mixomelia,rivulosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590669,Megachile rixator,窄切葉蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Megachilidae切葉蜂科,Megachile切葉蜂屬,rixator,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590670,Bulbophyllum riyanum,白花豆蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Bulbophyllum豆蘭屬,riyanum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590671,Haemadipsa rjukjuana,琉球山蛭,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Arhynchobdellida無吻蛭目,Haemadipsidae山蛭科,Haemadipsa山蛭屬,rjukjuana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3590672,Geranium robertianum,漢紅魚腥草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Geraniales牻牛兒苗目,Geraniaceae牻牛兒苗科,Geranium老鸛草屬,robertianum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
