ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2451561,biotite,黑雲母,,黑云母,2015-09-16
2451562,birefringence,雙折射,,双折射,2015-09-16
2451563,bituminous coal,煙煤,,烟煤,2015-09-16
2451564,B-jadeite,B貨,,B货,2015-09-16
2451565,bloodstone,雞血石,,鸡血石,2015-09-16
2451566,boiling spring,沸泉,,沸泉,2015-09-16
2451567,borax,硼砂,,硼砂,2015-09-16
2451568,boulder,巨礫,,漂砾,2015-09-16
2451569,breccia,角礫岩,,角砾岩,2015-09-16
2451570,brown iron ore,褐鐵礦,,褐铁矿,2015-09-16
2451571,bryozoans,苔蘚蟲,,苔藓虫,2015-09-16
2451572,calcite,方解石,,方解石,2015-09-16
2451573,Cambrian Explosion（of ancient life）,寒武紀大爆發,,寒武纪大爆发,2015-09-16
2451574,Cambrian Period,寒武紀,,寒武纪,2015-09-16
2451575,Cambrian System,寒武系,,寒武系,2015-09-16
2451576,carbonate rock,碳酸岩,,碳酸盐岩,2015-09-16
2451577,carbonatite,碳酸岩,,碳酸岩,2015-09-16
2451578,Carboniferous Period,石炭紀,,石炭纪,2015-09-16
2451579,Carboniferous System,石炭系,,石炭系,2015-09-16
2451580,carnallite,光鹵石,,光卤石,2015-09-16
2451581,carnivorous dinosaur,食肉恐龍,,恐龙,2015-09-16
2451582,cassiterite,錫石,,锡石,2015-09-16
2451583,catastrophism,災變說; 災變論,,灾变说,2015-09-16
2451584,Cathayornis,華夏鳥,,华夏鸟,2015-09-16
2451585,Cathaysia,華夏古陸,,华夏古大陆,2015-09-16
2451586,cat's eye,貓眼石,,猫眼（石）,2015-09-16
2451587,Caudipteryx,尾羽龍,,尾羽龙,2015-09-16
2451588,celestite,天青石,,天青石,2015-09-16
2451589,Cenozoic Era,新生代,,新生代,2015-09-16
2451590,Cenozoic Erathem,新生界,,新生界,2015-09-16
2451591,chalcedony,玉髓,,玉髓,2015-09-16
2451592,chalcocite,輝銅礦,,辉铜矿,2015-09-16
2451593,chalcopyrite,黃銅礦,,黄铜矿,2015-09-16
2451594,chalk,白堊,,白垩,2015-09-16
2451595,chatoyant stone,貓眼石,,猫眼（石）,2015-09-16
2451596,chemical rock,化學岩,,化学岩,2015-09-16
2451597,Chengjiang Fauna,澄江動物群,,澄江动物群,2015-09-16
2451598,chert,燧石,,燧石,2015-09-16
2451599,chiastolite,空晶石,,空晶石,2015-09-16
2451600,Chinesewhite marble,漢白玉,,汉白玉,2015-09-16
2451601,chlorargyrite,角銀礦,,角银矿,2015-09-16
2451602,chlorite,綠泥石,,绿泥石,2015-09-16
2451603,chromite,鉻鐵礦,,铬铁矿,2015-09-16
2451604,chrysoberyl,金綠寶石,,金绿宝石,2015-09-16
2451605,cinnabar,辰砂,,辰砂,2015-09-16
2451606,cinnabar,辰砂,,朱砂,2015-09-16
