ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3543067,contingent liability,或有負債,,,2018-06-26
3543068,contingent rent,或有租金,,,2018-06-26
3543069,contingent settlement provision,或有交割條款,,,2018-06-26
3543070,contingent share agreement,或有股份協議,,,2018-06-26
3543071,contingently issuable ordinary shares,或有可發行普通股,,,2018-06-26
3543072,contingently issuable shares,或有發行股份,,,2018-06-26
3543073,continuing involvement,持續參與,,,2018-06-26
3543074,continuing involvement approach,持續參與法,,,2018-06-26
3543075,continuing operations,繼續營業單位,,,2018-06-26
3543076,continuing relevance,持續攸關性,,,2018-06-26
3543077,continuous budget,連續預算,,,2018-06-26
3543078,contra account,抵銷科目,,备抵账户,2018-06-26
3543079,contract,合約,,,2018-06-26
3543080,contracts that may be settled in [ordinary] shares or cash,得以股份[普通股]或現金交割之合約,,,2018-06-26
3543081,contractual arrangement,合約協議,,,2018-06-26
3543082,contractual cash flows,合約現金流量,,,2018-06-26
3543083,contractual completion,合約完工；合約完成,,,2018-06-26
3543084,contractual maturity analysis,合約到期分析,,,2018-06-26
3543085,contractual obligation,合約義務,,,2018-06-26
3543086,contractual right to receive the cash flows,收取現金流量之合約權利,,,2018-06-26
3543087,contractual rights,合約權利,,,2018-06-26
3543088,contractual-legal criterion,合約或法定條件,,,2018-06-26
3543089,contractually linked instruments,合約連結工具,,,2018-06-26
3543090,contributed equity,投入權益,,,2018-06-26
3543091,contribution,貢獻；提撥[金]；投入；捐贈,,,2018-06-26
3543092,contribution income statement,貢獻式損益表,,,2018-06-26
3543093,contribution margin,邊際貢獻,,边际贡献,2018-06-26
3543094,contribution margin per unit,單位邊際貢獻,,,2018-06-26
3543095,contribution margin percentage,邊際貢獻百分比,,,2018-06-26
3543096,contribution margin ratio {=CM},邊際貢獻率,,边际贡献率,2018-06-26
3543097,contributor,提撥者,,,2018-06-26
3543098,contributory negligence,共同過失；與有過失,,,2018-06-26
3543099,control,控制,,,2018-06-26
3543100,control [of an asset],控制[資產],,,2018-06-26
3543101,control activities,控制活動,,,2018-06-26
3543102,control chart,控制圖,,,2018-06-26
3543103,control deficiency,控制缺失,,,2018-06-26
3543104,control environment,控制環境,,控制环境,2018-06-26
3543105,control number,控制數,,,2018-06-26
3543106,control risk,控制風險,,控制风险,2018-06-26
3543107,control risk matrix,控制風險檢測表,,,2018-06-26
3543108,controllability,可控制性,,,2018-06-26
3543109,controllable cost,可控制成本,,可控成本,2018-06-26
3543110,controlled entity,被控制個體,,,2018-06-26
3543111,controller,會計長,,,2018-06-26
3543112,convenience translation,簡易換算,,,2018-06-26
3543113,convergence,趨同,,,2018-06-26
3543114,conversion costs,加工成本,,,2018-06-26
3543115,conversion option,轉換選擇權,,,2018-06-26
3543116,convertible bond[s],可轉換債券,,可转换债券,2018-06-26
3543117,convertible debt,可轉換債務,,,2018-06-26
3543118,convertible instruments,可轉換工具,,,2018-06-26
3543119,convertible preference share,可轉換特別股,,可转换优先股,2018-06-26
3543120,convertible preferred stock,可轉換特別股,,可转换优先股,2018-06-26
3543121,co-operative,合作社,,,2018-06-26
3543122,copyright,著作權,,,2018-06-26
3543123,core goodwill,核心商譽,,,2018-06-26
3543124,corporate bond,公司債,,公司债券,2018-06-26
3543125,corporate finance,公司理財,,公司财务,2018-06-26
3543126,corporate financing,公司融資,,企业融资,2018-06-26
3543127,corporate investment,公司投資,,企业投资,2018-06-26
3543128,corporate minutes,公司議事錄,,,2018-06-26
3543129,corresponding figures,連結資訊,,,2018-06-26
3543130,corridor,緩衝區,,,2018-06-26
3543131,corroborating evidence,驗證性證據,,,2018-06-26
3543132,corroborating inquiry,驗證性查詢,,,2018-06-26
3543133,cost,成本,,成本,2018-06-26
3543134,cost accounting,成本會計,,成本会计,2018-06-26
3543135,Cost Accounting Standards Board {=CASB},成本會計準則委員會,,,2018-06-26
3543136,cost accumulation,成本累積,,,2018-06-26
3543137,cost allocation,成本分攤,,,2018-06-26
3543138,cost approach,成本法,,,2018-06-26
3543139,cost assignment,成本指挀,,,2018-06-26
3543140,cost behavior,成本習性,,成本性态,2018-06-26
3543141,cost center,成本中心,,成本中心,2018-06-26
3543142,cost driver,成本動因,,成本动因,2018-06-26
3543143,cost estimation,成本估計,,,2018-06-26
3543144,cost formula,成本公式,,,2018-06-26
3543145,cost function,成本函數,,,2018-06-26
3543146,cost hierarchy,成本層級,,,2018-06-26
3543147,cost incurrence,成本實耗,,,2018-06-26
3543148,cost leadership,成本領先,,,2018-06-26
3543149,cost management,成本管理,,,2018-06-26
3543150,cost model,成本模式,,,2018-06-26
3543151,cost object,成本標的,,,2018-06-26
3543152,cost of an acquisition,取得成本；收購成本,,,2018-06-26
3543153,cost of an investment,投資成本,,,2018-06-26
3543154,cost of capital,資金成本,,资本成本,2018-06-26
3543155,cost of debt,債務成本,,债务成本,2018-06-26
3543156,cost of equity,權益成本,,权益成本,2018-06-26
3543157,cost of goods manufactured,製成品成本,,,2018-06-26
3543158,cost of inventories,存貨成本,,,2018-06-26
3543159,cost of inventories of a service provider,勞務供應商存貨成本,,,2018-06-26
3543160,cost of purchase,購買成本,,,2018-06-26
3543161,cost of quality {=COQ},品質成本,,质量成本,2018-06-26
3543162,cost of sales method,銷貨成本法{依功能別劃分費用},,,2018-06-26
3543163,cost plus contract,成本加成合約,,,2018-06-26
3543164,cost pool,成本庫,,,2018-06-26
3543165,cost predictions,成本預測,,,2018-06-26
3543166,cost stickiness,成本僵固性,,成本粘性,2018-06-26
3543167,cost tracing,成本追溯,,,2018-06-26
3543168,cost[s] of conversion,加工成本,,,2018-06-26
3543169,cost-allocation base,成本分攤基礎,,,2018-06-26
3543170,cost-application base,成本應用基礎,,,2018-06-26
3543171,cost-based measurement,成本基礎衡量,,,2018-06-26
3543172,cost-benefit approach,成本效益法,,,2018-06-26
3543173,costs of disposal,處分成本,,,2018-06-26
3543174,costs of modifying existing software,修改現有軟體之成本,,,2018-06-26
3543175,costs to sell,銷售費用,,,2018-06-26
3543176,cost-volume-profit analysis,成本-數量-利潤分析,,本量利分析,2018-06-26
3543177,counterparty,交易對方,,,2018-06-26
3543178,country of domicile,所在國家,,,2018-06-26
3543179,country of incorporation or residence,公司註冊地或所在地之國家,,,2018-06-26
3543180,coupon,息票,,,2018-06-26
3543181,credit default swap,信用違約交換,,,2018-06-26
3543182,credit derivative default product,信用違約衍生商品,,,2018-06-26
3543183,credit enhancements,信用增強,,,2018-06-26
3543184,credit exposures,信用暴險,,,2018-06-26
3543185,credit facilities,信用額度,,,2018-06-26
3543186,credit insurance contract,信用保險合約,,,2018-06-26
3543187,credit memo,貸項通知單,,,2018-06-26
3543188,credit memorandum,貸項通知單,,,2018-06-26
3543189,credit period,授信期間,,信用期限,2018-06-26
3543190,credit policy,授信政策,,信用政策,2018-06-26
3543191,credit quality,信用品質,,,2018-06-26
3543192,credit risk,信用風險,,,2018-06-26
3543193,credit spread,信用價差,,,2018-06-26
3543194,credit term,授信條件,,信用条件,2018-06-26
3543195,creditors,債權人,,,2018-06-26
3543196,creditworthiness,信用等級；信用程度,,,2018-06-26
3543197,criminal liability,刑事責任,,,2018-06-26
3543198,criminal liability for accountants,會計師刑事責任,,,2018-06-26
3543199,criteria for recognising,認列條件；認列基準,,,2018-06-26
3543200,cross-reference,交互索引,,,2018-06-26
3543201,cumulative average-time learning model,累積平均時間學習模式,,,2018-06-26
3543202,cumulative preference dividends,累積特別股股利,,,2018-06-26
3543203,cumulative preference share,累積特別股,,可累计优先股,2018-06-26
3543204,cumulative preferred stock,累積特別股,,可累计优先股,2018-06-26
3543205,cumulative translation differences {=CTDs},累積換算差異數,,,2018-06-26
3543206,currency risk,匯率風險；匯兌風險,,,2018-06-26
3543207,currency translation,外幣換算,,,2018-06-26
3543208,currency units,貨幣單位,,,2018-06-26
3543209,current asset[s],流動資產,,流动资产,2018-06-26
3543210,current cost,現時成本,,,2018-06-26
3543211,current cost approach,現時成本法,,,2018-06-26
3543212,current files,當期檔案,,,2018-06-26
3543213,current investment,當期投資；本期投資,,,2018-06-26
3543214,current liabilities,流動負債,,流动负债,2018-06-26
3543215,current offer price,現時報價,,,2018-06-26
3543216,current ratio,流動比率,,流动比率,2018-06-26
3543217,current service cost,當期服務成本；本期服務成本,,,2018-06-26
3543218,current tax,當期所得稅；本期所得稅,,,2018-06-26
3543219,curtailment,縮減,,,2018-06-26
3543220,cushions,緩衝,,,2018-06-26
3543221,customer life-cycle costs,顧客生命週期成本,,,2018-06-26
3543222,customer list,客戶名單,,,2018-06-26
3543223,customer loyalty programmes,客戶忠誠計畫,,,2018-06-26
3543224,customer relationship intangible assets,客戶關係無形資產,,,2018-06-26
3543225,customer service,顧客服務,,,2018-06-26
3543226,customer-cost hierarchy,顧客成本層級,,,2018-06-26
3543227,customer-profitability analysis,顧客獲利能力分析,,,2018-06-26
3543228,customer-response time,顧客反應時間,,,2018-06-26
3543229,cutoff,截止,,,2018-06-26
3543230,cutoff bank statement,截止日銀行對帳單,,,2018-06-26
3543231,cutoff misstatements,與截止相關之不實表達；與截止相關之誤述,,,2018-06-26
3543232,cutoff tests,截止測試,,,2018-06-26
3543233,data mining,資料探勘,,,2018-06-26
3543234,database,資料庫,,,2018-06-26
3543235,database management systems,資料庫管理系統,,,2018-06-26
3543236,date of acquisition,取得日；收購日,,,2018-06-26
3543237,date of approval of the financial statements,財務報表核准日,,财务报表批准日,2018-06-26
3543238,date of balance sheet,資產負債表日,,资产负债表日,2018-06-26
3543239,date of exchange,交換日{IFRS 3},,,2018-06-26
3543240,date of financial reporting,財務報導日,,财务报表日,2018-06-26
3543241,date of the auditor’s report,查核報告日,,审计报告日,2018-06-26
3543242,date of transition to IFRS,轉換為國際財務報導準則之日,,,2018-06-26
3543243,date the financial statements are issued,財務報表發布日,,,2018-06-26
3543244,days’sales in inventory,存貨週轉日數；平均銷貨日數,,存货周转天数,2018-06-26
3543245,days’sales in payables,應付款項付現日數；平均付現日數,,应付账款周转天数,2018-06-26
3543246,days’sales in receivables,應收款項收現日數；平均收現日數,,应收账款周转天数,2018-06-26
3543247,dealing securities,交易目的持有之證券,,,2018-06-26
3543248,death benefit,死亡給付,,,2018-06-26
3543249,debit memo,借項通知單,,,2018-06-26
3543250,debit memorandum,借項通知單,,,2018-06-26
3543251,debt,債務,,,2018-06-26
3543252,debt capacity,舉債能力,,举债能力,2018-06-26
3543253,debt capital,債務資本,,债务资本,2018-06-26
3543254,debt for equity swaps,以債換股,,,2018-06-26
3543255,debt instrument,債務工具,,,2018-06-26
3543256,debt ratio,負債佔資產比率；負債比率,,总资产负债比率,2018-06-26
3543257,debt restructuring,債務重整,,债务重组,2018-06-26
3543258,debt securities,債務證券,,,2018-06-26
3543259,debt-to-adjusted capital ratio,負債對調整後資本比率,,,2018-06-26
3543260,debt-to-equity ratio,負債對權益之比率；負債權益比,,,2018-06-26
3543261,decentralization,分權化,,,2018-06-26
3543262,decision model,決策模式,,,2018-06-26
3543263,decision table,決策表,,,2018-06-26
3543264,decision tree,決策樹,,,2018-06-26
3543265,decision-useful information,對決策有用之資訊,,,2018-06-26
3543266,decommissioning,除役,,,2018-06-26
3543267,decommissioning costs,除役成本,,,2018-06-26
3543268,decommissioning funds,除役基金,,,2018-06-26
3543269,decommissioning obligations,除役義務,,,2018-06-26
3543270,"decommissioning, restoration and environmental rehabilitation funds",除役、復原及環境修復基金,,,2018-06-26
3543271,deductible temporary difference,可減除暫時性差異,,,2018-06-26
3543272,deductible temporary differences,可減除暫時性差異,,可抵扣暂时性差异,2018-06-26
3543273,deemed cost,推定成本,,,2018-06-26
3543274,defer,遞延,,,2018-06-26
3543275,deferral method,遞延法,,,2018-06-26
3543276,deferred acquisition costs,遞延取得成本,,,2018-06-26
3543277,deferred annuity,遞延年金,,递延年金,2018-06-26
3543278,deferred income,遞延收益,,递延收益,2018-06-26
3543279,deferred policy acquisition costs,遞延保單取得成本,,,2018-06-26
3543280,deferred tax,遞延所得稅,,,2018-06-26
3543281,deferred tax assets,遞延所得稅資產,,递延所得税资产,2018-06-26
3543282,deferred tax income,遞延所得稅利益,,,2018-06-26
3543283,deferred tax liabilities,遞延所得稅負債,,递延所得税负债,2018-06-26
3543284,deficiency in internal control,內部控制缺失,,控制缺陷,2018-06-26
3543285,defined benefit liability,確定福利負債,,,2018-06-26
3543286,defined benefit obligation,確定福利義務,,,2018-06-26
3543287,defined benefit obligation [present value of],確定福利義務,,,2018-06-26
3543288,defined benefit plan,確定福利計畫,,,2018-06-26
3543289,defined contribution plans,確定提撥計畫,,,2018-06-26
3543290,degree of operating leverage,營運槓桿指數,,,2018-06-26
3543291,demand amount,要求即付金額,,,2018-06-26
3543292,demand deposits,活期存款,,,2018-06-26
3543293,demand feature,要求即付特性,,,2018-06-26
3543294,demerger,分割,,,2018-06-26
3543295,demonstrably committed,明確承諾,,,2018-06-26
3543296,denominator level,基準產能水準,,,2018-06-26
3543297,denominator-level variance,基準產能水準差異,,,2018-06-26
3543298,dependent variable,依變數,,,2018-06-26
3543299,depletable assets,遞耗資產,,递耗资产,2018-06-26
3543300,depletion,折耗,,折耗,2018-06-26
3543301,deposit accounting,存款會計,,,2018-06-26
3543302,deposit component,儲蓄組成部分,,,2018-06-26
3543303,depreciable amount,可折舊金額,,,2018-06-26
3543304,depreciable assets,折舊性資產,,,2018-06-26
3543305,depreciated replacement cost approach,折舊後重置成本法,,,2018-06-26
3543306,depreciation,折舊,,,2018-06-26
3543307,depreciation expense,折舊費用,,,2018-06-26
3543308,depreciation methods,折舊方法,,,2018-06-26
3543309,derecognise {a financial instrument},除列{金融工具},,,2018-06-26
3543310,derecognition,除列,,,2018-06-26
3543311,derivative,衍生[工具],,,2018-06-26
3543312,derivative assets,衍生資產,,,2018-06-26
3543313,derivative clearing agreements,衍生工具結算協議,,,2018-06-26
3543314,derivative features,衍生特性,,,2018-06-26
3543315,derivative financial instruments,衍生金融工具,,,2018-06-26
3543316,derivative liabilities,衍生負債,,,2018-06-26
3543317,design of products and processes,產品及程序設計,,,2018-06-26
3543318,design quality,設計品質,,,2018-06-26
3543319,designated and effective hedging instrument,被指定且有效之避險工具,,,2018-06-26
3543320,designation as at fair value through profit or loss,指定為透過損益按公允價值衡量,,,2018-06-26
3543321,designed-in costs,設計既定成本,,,2018-06-26
3543322,desired level of assurance,欲達成之確信程度,,,2018-06-26
3543323,detection risk,偵測風險；偵查風險,,检查风险,2018-06-26
3543324,detective control,偵測性控制,,发现性控制,2018-06-26
3543325,development,發展,,,2018-06-26
3543326,development costs,發展成本,,,2018-06-26
3543327,diagnostic control systems,診斷控制系統,,,2018-06-26
3543328,difference estimation,差額估計法,,,2018-06-26
3543329,differential cost,差異成本,,,2018-06-26
3543330,differential revenue,差異收益,,,2018-06-26
3543331,digital signatures,數位簽章,,,2018-06-26
3543332,diluted earnings per share,稀釋每股盈餘,,稀释每股收益,2018-06-26
3543333,Dilution,稀釋,,,2018-06-26
3543334,Dilutive effect,稀釋作用；稀釋效果,,,2018-06-26
3543335,Dilutive potential ordinary shares,稀釋潛在普通股,,,2018-06-26
3543336,diminishing balance method,餘額遞減法,,,2018-06-26
3543337,direct cost,直接成本,,直接成本,2018-06-26
3543338,direct costing,直接成本法,,,2018-06-26
3543339,direct costs of a cost object,成本標的之直接成本,,,2018-06-26
3543340,direct financial interest,直接財務利益,,,2018-06-26
3543341,direct insurance contract,直接保險合約,,,2018-06-26
3543342,direct labor,直接人工,,直接人工,2018-06-26
3543343,direct labour,直接人工,,,2018-06-26
3543344,direct manufacturing labor costs,直接製造人工成本,,,2018-06-26
3543345,direct material costs,直接材料成本,,,2018-06-26
3543346,direct materials,直接材料,,直接材料,2018-06-26
3543347,direct materials inventory,直接材料存貨,,,2018-06-26
3543348,direct materials mix variance,直接材料組合差異,,,2018-06-26
3543349,direct materials yield variance,直接材料產出差異,,,2018-06-26
3543350,direct method,直接法,,,2018-06-26
3543351,direct operating expenses,直接營業費用,,,2018-06-26
3543352,direction of testing,測試方向{順查或逆查},,,2018-06-26
3543353,directly attributable,直接歸屬,,,2018-06-26
3543354,directors,董事,,,2018-06-26
3543355,disaggregated information,分類資訊,,,2018-06-26
3543356,disclaimer of opinion,無法表示意見,,无法表示意见,2018-06-26
3543357,disclose,揭露,,,2018-06-26
3543358,disclosure,揭露,,,2018-06-26
3543359,disclosure and presentation,揭露與表達,,,2018-06-26
3543360,disclosure approach,揭露法,,,2018-06-26
3543361,disclosure of government assistance,揭露與表達,,,2018-06-26
3543362,disclosure requirement,揭露規定,,,2018-06-26
3543363,discontinued {operations},停業{單位},,,2018-06-26
3543364,discontinued operation,停業單位,,,2018-06-26
3543365,discontinuing operation,停業單位,,,2018-06-26
3543366,discount,折現；折讓；折價；貼現；折扣,,贴现,2018-06-26
3543367,discount rate,折現率；貼現率,,贴现率,2018-06-26
3543368,discounted cash flow {=DCF} methods,現金流量折現法,,,2018-06-26
3543369,discounted payback method,折現回收法,,,2018-06-26
3543370,discounted payback period,折現回收期間；折現還本期間,,折现回收期,2018-06-26
3543371,discounting,折現,,,2018-06-26
3543372,discretionary accrual,裁決性應計數,,可操控性应计项目,2018-06-26
3543373,discretionary costs,裁決性成本,,,2018-06-26
3543374,discretionary expenses,裁量性費用；裁決性費用,,,2018-06-26
3543375,discretionary fixed cost,裁決性固定成本,,酌量性固定成本,2018-06-26
3543376,discretionary participation feature,裁量參與特性,,,2018-06-26
3543377,disposal consideration,處分對價,,,2018-06-26
3543378,disposal group,處分群組,,,2018-06-26
3543379,disposal groups as held for distribution to owners,待分配予業主之處分群組,,,2018-06-26
3543380,disposal of fixed assets,處分固定資產,,固定资产清理,2018-06-26
3543381,disposal plan,處分計畫,,,2018-06-26
3543382,disposal transaction,處分交易,,,2018-06-26
3543383,distribution,運送,,,2018-06-26
3543384,distributions of non-cash assets to owners,分配非現金資產予業主,,,2018-06-26
3543385,diversifiable risk,可分散風險,,可分散风险,2018-06-26
3543386,divestiture,撤資,,剥离,2018-06-26
3543387,dividend,股利,,股利,2018-06-26
3543388,dividend coverage ratio,股利保障倍數,,股利保障倍数,2018-06-26
3543389,dividend irrelevance,股利無關論,,股利无关论,2018-06-26
3543390,dividend payout ratio,股利支付率；股利發放率,,股利支付率,2018-06-26
3543391,dividend policy,股利政策,,股利政策,2018-06-26
3543392,dividend tax,股利稅,,股利税,2018-06-26
3543393,dividend yield,股利殖利率,,,2018-06-26
3543394,dividend yield ratio,股利殖利率,,股利收益率,2018-06-26
3543395,dividend[s],股利,,,2018-06-26
3543396,dividends payable,應付股利,,应付股利,2018-06-26
3543397,dividends receivable,應收股利,,应收股利,2018-06-26
3543398,documentation,文件化；書面化,,,2018-06-26
3543399,dollar unit sampling,元額抽樣,,,2018-06-26
3543400,domain name,網域名稱,,,2018-06-26
3543401,double declining balance depreciation method,倍數餘額遞減法折舊,,双倍余额递减法,2018-06-26
3543402,double entry bookkeeping,複式簿記,,复式记账法,2018-06-26
3543403,doubtful debts,呆帳,,,2018-06-26
3543404,downsizing,縮減規模,,,2018-06-26
3543405,downstream transactions,順流交易,,,2018-06-26
3543406,downward demand spiral,惡性需求螺旋循環,,,2018-06-26
3543407,draft,滙票,,汇票,2018-06-26
3543408,dual listed corporation,兩地掛牌上市公司,,,2018-06-26
3543409,dual pricing,雙軌計價,,,2018-06-26
3543410,dual trigger contract,雙重啟動合約,,,2018-06-26
3543411,dual-date audit report,雙重日期查核報告,,,2018-06-26
3543412,dual-dated audit report,雙重日期查核報告,,,2018-06-26
3543413,dual-purpose test,雙重目的測試,,,2018-06-26
3543414,dual-rate method,雙重費率法,,,2018-06-26
3543415,due process,適當程序,,,2018-06-26
3543416,dumping,傾銷,,,2018-06-26
3543417,DuPont analysis,杜邦分析法,,杜邦分析体系,2018-06-26
3543418,dysfunctional decision making,機能不良的決策制定,,,2018-06-26
3543419,earnings,盈餘,,,2018-06-26
3543420,earnings contingency,以盈餘為基礎之或有股份,,,2018-06-26
3543421,earnings management,盈餘管理,,盈余管理,2018-06-26
3543422,earnings per share {=EPS},每股盈餘,,每股收益,2018-06-26
3543423,earnings persistence,盈餘持續性,,盈余持续性,2018-06-26
3543424,earnings quality,盈餘品質,,盈余质量,2018-06-26
3543425,earnings response coefficient {=ERC},盈餘反應係數,,盈余反应系数,2018-06-26
3543426,economic benefits,經濟效益；經濟利益,,,2018-06-26
3543427,economic consequences,經濟後果,,,2018-06-26
3543428,economic life,經濟年限,,,2018-06-26
3543429,economic order quantity {=EOQ},經濟訂購量,,经济订货量,2018-06-26
3543430,economic value added {=EVA},經濟附加價值,,经济增加值,2018-06-26
3543431,effect of assumed conversions,假設轉換之影響,,,2018-06-26
3543432,effective date,生效日,,,2018-06-26
3543433,effective interest method,有效利息法,,,2018-06-26
3543434,effective interest rate,有效利率,,,2018-06-26
3543435,effectiveness,效果,,,2018-06-26
3543436,effects of changes in foreign exchange rates,匯率變動之影響,,,2018-06-26
3543437,efficiency variance,效率差異,,,2018-06-26
3543438,efficient market hypothesis,效率市場假說,,有效市场假说,2018-06-26
3543439,effort,努力,,,2018-06-26
3543440,electronic engagement documentation,電子工作底稿,,,2018-06-26
3543441,elements of cost of exploration and evaluation assets,探勘及評估資產成本之要素,,,2018-06-26
3543442,eligibility conditions,合格條件,,,2018-06-26
3543443,eligible for capitalisation,符合資本化條件,,,2018-06-26
3543444,eligible hedged items,合格被避險項目,,,2018-06-26
3543445,elimination entry,沖銷分錄；銷除分錄,,抵消分录,2018-06-26
3543446,elimination of unrealised profits and losses on transactions with associates,關聯企業交易未實現損益之消除,,,2018-06-26
3543447,embedded audit module approach,嵌入查核模組法,,,2018-06-26
3543448,embedded derivative[s],嵌入式衍生工具,,,2018-06-26
3543449,embedded prepayment penalties,嵌入式提前還款罰款,,,2018-06-26
3543450,emissions trading schemes,氣體排放交易方案,,,2018-06-26
3543451,employee benefit plan,員工福利計畫,,,2018-06-26
3543452,employee benefits,員工福利,,,2018-06-26
3543453,employee benefits payable,應付員工福利；應付員工給付,,应付职工薪酬,2018-06-26
3543454,employee fraud,員工舞弊,,,2018-06-26
3543455,employee share ownership plan,員工入股計畫,,,2018-06-26
3543456,employee share purchase plan,員工認股計畫,,,2018-06-26
3543457,employee stock ownership plan {=ESOP},員工持股計畫,,员工持股计划,2018-06-26
3543458,employee turnover rates,員工離職率,,,2018-06-26
3543459,enactment,制定；通過；頒布,,,2018-06-26
3543460,encryption techniques,加密技術,,,2018-06-26
3543461,end of the reporting period,報導期間結束日,,,2018-06-26
3543462,enforcement of covenants,強制履約,,,2018-06-26
3543463,engagement letter,委任書,,业务约定书,2018-06-26
3543464,engagement partner,主辦會計師,,,2018-06-26
3543465,engagement quality control review,案件品質複核,,项目质量控制复核,2018-06-26
3543466,engagement risk,委任風險,,,2018-06-26
3543467,engagement team,查核團隊,,,2018-06-26
3543468,engineered costs,工程性成本,,,2018-06-26
3543469,enhanced disclosure,加強揭露,,,2018-06-26
3543470,enterprise,企業,,,2018-06-26
3543471,entity,企業；個體,,,2018-06-26
3543472,entity-level controls,企業層級控制,,,2018-06-26
3543473,entity-specific value,企業特定價值,,,2018-06-26
3543474,entry price,進入價格,,,2018-06-26
3543475,environmental management accounting,環境管理會計,,环境管理会计,2018-06-26
3543476,environmental obligations,環境義務,,,2018-06-26
3543477,equalisation provisions,平穩負債準備,,,2018-06-26
3543478,equity,權益,,,2018-06-26
3543479,equity capital,權益資本,,权益资本,2018-06-26
3543480,equity carve-out,權益分割,,分拆上市,2018-06-26
3543481,equity compensation benefits {stock or share compensation benefits},權益獎酬福利{即股票或股份獎酬福利},,,2018-06-26
3543482,equity compensation plans {share or stock compensation plans},權益獎酬計畫{即股份或股票獎酬計畫},,,2018-06-26
3543483,equity component,權益組成部分,,,2018-06-26
3543484,equity holders,權益持有人,,,2018-06-26
3543485,equity index,股價指數,,,2018-06-26
3543486,equity instrument,權益工具,,,2018-06-26
3543487,equity interests,權益；權益所有權,,,2018-06-26
3543488,equity issue,發行權益,,,2018-06-26
3543489,equity method,權益法,,,2018-06-26
3543490,equity multiplier,權益乘數,,权益乘数,2018-06-26
3543491,equity securities,權益證券,,,2018-06-26
3543492,equity-settled share-based payment transaction,權益交割之股份基礎給付交易,,,2018-06-26
3543493,equivalent annual cost {=EAC},約當年金成本,,约当年均成本,2018-06-26
3543494,equivalent units,約當單位；約當產量,,约当产量,2018-06-26
3543495,error,錯誤,,,2018-06-26
3543496,estimated costs,估計成本,,,2018-06-26
3543497,estimated future cash flows,估計未來現金流量,,,2018-06-26
3543498,estimated population exception rate,估計母體偏差率,,,2018-06-26
3543499,European share option,歐式股票選擇權,,,2018-06-26
3543500,evaluation of internal control,內部控制評估,,内部控制评价,2018-06-26
3543501,event,事件,,,2018-06-26
3543502,event-driven fair value measurements,事件驅動之公允價值衡量,,,2018-06-26
3543503,events after the balance sheet date,期後事項,,资产负债表日后事项,2018-06-26
3543504,events after the reporting period,期後事項,,,2018-06-26
3543505,events occurring after the balance sheet date,資產負債表日後發生之事項,,,2018-06-26
3543506,eventual recipients,最終收受者,,,2018-06-26
3543507,evidence,證據,,,2018-06-26
3543508,evidence mix,證據組合,,,2018-06-26
3543509,evidence of impairment,減損[之]證據,,,2018-06-26
3543510,examination,專案審查,,,2018-06-26
3543511,exception rate,偏差率,,,2018-06-26
3543512,exchange difference,兌換差額,,,2018-06-26
3543513,exchange of assets,資產交換,,,2018-06-26
3543514,exchange of non-monetary assets,非貨幣性資產交換,,非货币性资产交换,2018-06-26
3543515,exchange rate,匯率,,,2018-06-26
3543516,exchange transaction,交換交易,,,2018-06-26
3543517,ex-dividend date,除息日,,除息日,2018-06-26
3543518,executory contract,待履行合約,,,2018-06-26
3543519,exemptions,豁免,,,2018-06-26
3543520,exercise date,執行日；行使日；履約日,,,2018-06-26
3543521,exercise of rights,行使[新股認購]權利,,,2018-06-26
3543522,exercise price,執行價格；行使價格；履約價格,,,2018-06-26
3543523,existing liability,既有負債,,,2018-06-26
3543524,exit price,退出價格,,,2018-06-26
3543525,expected cash flow,期望現金流量,,,2018-06-26
3543526,expected monetary value,貨幣期望值,,,2018-06-26
3543527,expected rate of deviation,預期偏差率,,,2018-06-26
3543528,expected value,預期值；期望值；預計價值,,,2018-06-26
3543529,expenditure,支出,,,2018-06-26
3543530,expense,費用；費損,,费用,2018-06-26
3543531,expense account analysis,費用帳戶分析,,,2018-06-26
3543532,expense center,費用中心,,费用中心,2018-06-26
3543533,expenses,費損{與income合用}；費用,,,2018-06-26
3543534,experience account,經驗帳戶,,,2018-06-26
3543535,experience adjustments,經驗調整[數],,,2018-06-26
3543536,experience curve,經驗曲線,,,2018-06-26
3543537,expiry date,失效日；滿期日；到期日,,,2018-06-26
3543538,exploration and evaluation assets,探勘及評估資產,,,2018-06-26
3543539,exploration and evaluation expenditures,探勘及評估支出,,,2018-06-26
3543540,exploration for and evaluation of mineral resources,礦產資源探勘及評估,,,2018-06-26
3543541,exposure draft,草案,,,2018-06-26
3543542,external document,外部文件,,,2018-06-26
3543543,external failure costs,外部失敗成本,,,2018-06-26
3543544,extraordinary items,非常項目,,非经常性损益,2018-06-26
3543545,facility-sustaining costs,設值支援成本,,,2018-06-26
3543546,factoring,應收帳款承購,,保理,2018-06-26
3543547,factory overhead costs,製造費用成本,,,2018-06-26
3543548,factual misstatements,實際不實表達,,,2018-06-26
3543549,fair presentation,公允表達,,,2018-06-26
3543550,fair value,公允價值；公平價值,,公允价值,2018-06-26
3543551,fair value estimates,公允價值估計值；公平價值估計值,,,2018-06-26
3543552,fair value gains and losses,公允價值利益及損失,,,2018-06-26
3543553,fair value hedge,公允價值避險,,,2018-06-26
3543554,fair value less costs of disposal,公允價值減處分成本,,,2018-06-26
3543555,fair value less costs to sell,公允價值減出售成本,,,2018-06-26
