ID,英文名稱,中文名稱,圖片,備註,更新日期
2900481,intercostal area,脈間區,,104.11.09,2017-03-23
2900482,vein islet,脈間區,,104.11.09,2017-03-23
2900483,vein rib,脈脊,,104.11.09,2017-03-23
2900484,vein end,脈梢,,104.11.09,2017-03-23
2900485,liverwort,蘚類植物,,104.11.09,2017-03-23
2900486,bryophyte,苔蘚植物,,104.11.09,2017-03-23
2900487,Bryophyta,苔蘚植物門,,104.11.09,2017-03-23
2900488,bryology,苔蘚植物學,,104.11.09,2017-03-23
2900489,bract,苞[片],,104.11.09,2017-03-23
2900490,bracteal leaf,苞葉,,104.11.09,2017-03-23
2900491,subtending leaf,苞葉,,104.11.09,2017-03-23
2900492,bract scale,苞鱗,,104.11.09,2017-03-23
2900493,stem,莖,,104.11.09,2017-03-23
2900494,stem leaf,莖生葉,,104.11.09,2017-03-23
2900495,cauline inflorescence,莖生花序,,104.11.09,2017-03-23
2900496,cauliflory; trunciflory,莖花現象,,104.11.09,2017-03-23
2900497,stem flow,幹流,,104.11.09,2017-03-23
2900498,caudex,主軸,,104.11.09,2017-03-23
2900499,stem apex,莖頂,,104.11.09,2017-03-23
2900500,canopy density,林冠密度,,104.11.09,2017-03-23
2900501,shade density,鬱閉度,,104.11.09,2017-03-23
2900502,double pollination,重複授粉,,104.11.09,2017-03-23
2900503,restoration ecology,復育生態學,,104.11.09,2017-03-23
2900504,importance value,重要值,,104.11.09,2017-03-23
2900505,double flower,重瓣花,,104.11.09,2017-03-23
2900506,campanulate corolla,鐘狀花冠,,104.11.09,2017-03-23
2900507,cystolith,鐘乳體,,104.11.09,2017-03-23
2900508,limiting factor,限制因數,,104.11.09,2017-03-23
2900509,law of limiting factor,限制因子定律,,104.11.09,2017-03-23
2900510,carnivorous plant,食蟲植物,,104.11.09,2017-03-23
2900511,insectivorous plant,食蟲植物,,104.11.09,2017-03-23
2900512,food web,食物網,,104.11.09,2017-03-23
2900513,food chain,食物鏈,,104.11.09,2017-03-23
2900514,coumarin,香豆素,,104.11.09,2017-03-23
2900515,anatropous ovule,倒生胚珠,,104.11.09,2017-03-23
2900516,lodging,倒伏,,104.11.09,2017-03-23
2900517,catathecium; catothecium,倒盾狀囊殼,,104.11.09,2017-03-23
2900518,facultative parasite,兼性寄生物,,104.11.09,2017-03-23
2900519,parasexuality,類有性生殖性,,104.11.09,2017-03-23
2900520,litter,凋落物；枯枝落葉,,104.11.09,2017-03-23
2900521,bisect; layer transect,剖面樣條,,104.11.09,2017-03-23
2900522,promeristem,原始分生組織,,104.11.09,2017-03-23
2900523,prothallial cell,原葉細胞,,104.11.09,2017-03-23
2900524,protostele,原生中柱,,104.11.09,2017-03-23
2900525,protoxylem,原生木質部,,104.11.09,2017-03-23
2900526,protoxylem lacuna,原生木質部腔,,104.11.09,2017-03-23
2900527,initial species,初始種,,104.11.09,2017-03-23
2900528,protophloem,原生韌皮部,,104.11.09,2017-03-23
2900529,corpus,原體；本體,,104.11.09,2017-03-23
2900530,procambium,原始形成層,,104.11.09,2017-03-23
2900531,initial areal,初始分布區,,104.11.09,2017-03-23
2900532,initial region,初始分布區,,104.11.09,2017-03-23
2900533,original species,原始種,,104.11.09,2017-03-23
2900534,archetelome,原始頂枝,,104.11.09,2017-03-23
2900535,protobasidium,前擔子,,104.11.09,2017-03-23
2900536,protoderm,原始表皮,,104.11.09,2017-03-23
2900537,proembryo,前胚,,104.11.09,2017-03-23
2900538,proendospermous cell,前胚乳细胞,,104.11.09,2017-03-23
2900539,prosuspensor,原胚柄,,104.11.09,2017-03-23
2900540,prosuspensor tier,原胚柄層,,104.11.09,2017-03-23
2900541,proembryonal tube,前胚管,,104.11.09,2017-03-23
2900542,tunica,包膜；膜層；被囊,,104.11.09,2017-03-23
2900543,pronucleus,原核,,104.11.09,2017-03-23
2900544,primordium,{器官的}原基[單數],,104.11.09,2017-03-23
2900545,thallus,葉狀體{植物}；片狀體{植物}；菌體{真菌},,104.11.09,2017-03-23
2900546,prothecium,前子囊殼,,104.11.09,2017-03-23
2900547,protonema,原絲體[單數],,104.11.09,2017-03-23
2900548,pro-Ubisch body,前烏氏體,,104.11.09,2017-03-23
2900549,plasmodium,變形菌體；多核原生質體,,104.11.09,2017-03-23
2900550,labiate corolla,唇形花冠,,104.11.09,2017-03-23
2900551,labium,唇{單數},,104.11.09,2017-03-23
2900552,label,唇瓣,,104.11.09,2017-03-23
2900553,labellum,唇瓣,,104.11.09,2017-03-23
2900554,Emerson enhancement effect,埃默森增益效應,,104.11.09,2017-03-23
2900555,urediniospore,夏孢子,,104.11.09,2017-03-23
2900556,urediospore,夏孢子,,104.11.09,2017-03-23
2900557,uredospore,夏孢子,,104.11.09,2017-03-23
2900558,uredinium,夏孢子堆,,104.11.09,2017-03-23
2900559,uredium,夏孢子堆,,104.11.09,2017-03-23
2900560,uredosorus,夏孢子堆,,104.11.09,2017-03-23
2900561,ray system,射線系統；木質線系統,,104.11.09,2017-03-23
2900562,ray initial,射髓原始細胞；木質線原始細胞,,104.11.09,2017-03-23
2900563,ray tracheid,射線管胞；木質線管胞,,104.11.09,2017-03-23
2900564,ray parenchyma,射線薄壁組織；木質線薄壁組織,,104.11.09,2017-03-23
2900565,alethopterid,座延羊齒型,,104.11.09,2017-03-23
2900566,dothithecium,座囊腔,,104.11.09,2017-03-23
2900567,shade tree,耐陰樹,,104.11.09,2017-03-23
2900568,rhipidium,扇狀聚繖花序,,104.11.09,2017-03-23
2900569,circinotropous ovule,捲曲胚珠,,104.11.09,2017-03-23
2900570,insect-catching leaf,捕蟲葉,,104.11.09,2017-03-23
2900571,ampulla,捕蟲囊；瓶胞,,104.11.09,2017-03-23
2900572,phelloderm,栓內層；綠皮層,,104.11.09,2017-03-23
2900573,suberification,木栓化,,104.11.09,2017-03-23
2900574,suberization,木栓化,,104.11.09,2017-03-23
2900575,plot,樣區,,104.11.09,2017-03-23
2900576,(sample) plot,樣區；樣地,,104.11.09,2017-03-23
2900577,belt transect,樣條；樣帶,,104.11.09,2017-03-23
2900578,sampling point,樣點,,104.11.09,2017-03-23
2900579,point-intercept method,樣點截取法,,104.11.09,2017-03-23
2900580,circle sample,樣圈,,104.11.09,2017-03-23
2900581,line intercept method,直線截取法,,104.11.09,2017-03-23
2900582,stone,核,,104.11.09,2017-03-23
2900583,drupe,核果,,104.11.09,2017-03-23
2900584,nuclear endosperm,核型胚乳；無壁式胚乳,,104.11.09,2017-03-23
2900585,nuclear type endosperm,核型胚乳；無壁式胚乳,,104.11.09,2017-03-23
2900586,karyogamy,核融合,,104.11.09,2017-03-23
2900587,karyomixis,核融合,,104.11.09,2017-03-23
2900588,root,根,,104.11.09,2017-03-23
2900589,rooting zone,根圈,,104.11.09,2017-03-23
2900590,root hair,根毛,,104.11.09,2017-03-23
2900591,root hair region,根毛區,,104.11.09,2017-03-23
2900592,root hair zone,根毛區,,104.11.09,2017-03-23
2900593,root leaf,根出葉,,104.11.09,2017-03-23
2900594,root sucker,根蘗,,104.11.09,2017-03-23
2900595,radical inflorescence,根生花序,,104.11.09,2017-03-23
2900596,root pressure,根壓,,104.11.09,2017-03-23
2900597,root tip,根尖,,104.11.09,2017-03-23
2900598,rhizophore,根托；支柱根；根支體{卷柏},,104.11.09,2017-03-23
2900599,rhizome,根[狀]莖；地下莖,,104.11.09,2017-03-23
2900600,rhizome plant,根莖植物,,104.11.09,2017-03-23
2900601,rhizomycelium,根狀菌絲體,,104.11.09,2017-03-23
2900602,root system,根系,,104.11.09,2017-03-23
2900603,rhizosphere,根圈；根際,,104.11.09,2017-03-23
2900604,calyptra,蒴帽；花蓋,,104.11.09,2017-03-23
2900605,root cap,根帽,,104.11.09,2017-03-23
2900606,root/shoot ratio,根-莖比；根-冠比,,104.11.09,2017-03-23
2900607,rhizomatous geophyte,根莖地下芽植物,,104.11.09,2017-03-23
2900608,root-stem transition region,根莖過度區,,104.11.09,2017-03-23
2900609,root-stem transition zone,根莖過度區,,104.11.09,2017-03-23
2900610,root-area index,根面積指數,,104.11.09,2017-03-23
2900611,root trace,根跡,,104.11.09,2017-03-23
2900612,velamen,根被,,104.11.09,2017-03-23
2900613,epiblem,根被皮,,104.11.09,2017-03-23
2900614,rhizodermis,根被皮,,104.11.09,2017-03-23
2900615,root nodule,根瘤,,104.11.09,2017-03-23
2900616,root tubercle,根瘤；根結節,,104.11.09,2017-03-23
2900617,leguminous bacteria,根瘤菌,,104.11.09,2017-03-23
2900618,root nodule bacteria,根瘤菌,,104.11.09,2017-03-23
2900619,root sheath,根鞘,,104.11.09,2017-03-23
2900620,root climber,攀緣根植物,,104.11.09,2017-03-23
2900621,root sprout,根蘗,,104.11.09,2017-03-23
2900622,rhizoplast,根絲體,,104.11.09,2017-03-23
2900623,root mass ratio,根質量比,,104.11.09,2017-03-23
2900624,root mass density,根質量密度,,104.11.09,2017-03-23
2900625,root crown,根冠,,104.11.09,2017-03-23
2900626,cultivated variety,栽培變種,,104.11.09,2017-03-23
2900627,cultivar,栽培種；品種,,104.11.09,2017-03-23
2900628,cultivated form,栽培類型,,104.11.09,2017-03-23
2900629,cultivated vegetation,栽培植被,,104.11.09,2017-03-23
2900630,sporocladium,梳狀孢梗,,104.11.09,2017-03-23
2900631,ammonification,銨化作用,,104.11.09,2017-03-23
2900632,spongy tissue,海綿組織,,104.11.09,2017-03-23
2900633,digestion,消化[作用],,104.11.09,2017-03-23
2900634,consumer,消費者,,104.11.09,2017-03-23
2900635,free-central placentation,自由中軸胎座型；獨立中央胎座型,,104.11.09,2017-03-23
2900636,endemic species,特有種,,104.11.09,2017-03-23
2900637,character(istic) species,特徵種,,104.11.09,2017-03-23
2900638,characteristic species combination,特徵種組合,,104.11.09,2017-03-23
2900639,creationism; theory of special creation,特創論,,104.11.09,2017-03-23
2900640,micropyle,珠孔,,104.11.09,2017-03-23
2900641,micropylar haustorium,珠孔吸器,,104.11.09,2017-03-23
2900642,porogamy,珠孔受精,,104.11.09,2017-03-23
2900643,micropylar chamber,珠孔室,,104.11.09,2017-03-23
2900644,micropylar end,珠孔端,,104.11.09,2017-03-23
2900645,nucellus,珠心,,104.11.09,2017-03-23
2900646,nucellar embryo,珠心胚,,104.11.09,2017-03-23
2900647,nucellar cell,珠心細胞,,104.11.09,2017-03-23
2900648,nacre wall,珠光壁,,104.11.09,2017-03-23
2900649,nacreous wall,珠光壁,,104.11.09,2017-03-23
2900650,collar,珠托；囊領,,104.11.09,2017-03-23
2900651,bulbil,珠芽,,104.11.09,2017-03-23
2900652,integument,珠被,,104.11.09,2017-03-23
2900653,integument tapetum,珠被營養層；珠被絨氈層,,104.11.09,2017-03-23
2900654,ovuliferous scale,珠鱗,,104.11.09,2017-03-23
2900655,virus tumor,病毒瘤,,104.11.09,2017-03-23
2900656,symptom,症狀,,104.11.09,2017-03-23
2900657,euthecium,真子囊果,,104.11.09,2017-03-23
2900658,eustele,真中柱；真中軸,,104.11.09,2017-03-23
2900659,eudicotyledons,真雙子葉植物,,104.11.09,2017-03-23
2900660,eusymbiosis,真共生,,104.11.09,2017-03-23
2900661,true fruit,真果,,104.11.09,2017-03-23
2900662,vacuum infiltration,真空滲入,,104.11.09,2017-03-23
2900663,eukaryote,真核生物,,104.11.09,2017-03-23
2900664,mycology,真菌學,,104.11.09,2017-03-23
2900665,rhexigenous space,破生間隙,,104.11.09,2017-03-23
2900666,stenochoric species,狹域種,,104.11.09,2017-03-23
2900667,stenotopic species,狹幅種,,104.11.09,2017-03-23
2900668,soredium,粉芽{單數},,104.11.09,2017-03-23
2900669,siphonogamy,粉管受精,,104.11.09,2017-03-23
2900670,farinaceous endosperm,粉質胚乳,,104.11.09,2017-03-23
2900671,cata-species,缺性孢種,,104.11.09,2017-03-23
2900672,anoxia,無氧的,,104.11.09,2017-03-23
2900673,nutritional deficiency zone,營養缺乏區,,104.11.09,2017-03-23
2900674,nutritional deficiency disease,營養缺乏症,,104.11.09,2017-03-23
2900675,nutritional deficiency symptom,營養缺乏病徵,,104.11.09,2017-03-23
2900676,chlorosis,缺綠症,,104.11.09,2017-03-23
2900677,brachy-form,缺鏽孢型,,104.11.09,2017-03-23
2900678,samara,翅果,,104.11.09,2017-03-23
2900679,colloid,膠體,,104.11.09,2017-03-23
2900680,colloidal solution,膠體溶液,,104.11.09,2017-03-23
2900681,colloidal suspension,膠體懸浮液,,104.11.09,2017-03-23
2900682,gloeovessel,膠囊體管,,104.11.09,2017-03-23
2900683,gleolichen,膠質地衣,,104.11.09,2017-03-23
2900684,gelatinous fiber,膠質纖維,,104.11.09,2017-03-23
2900685,gelatinous sheath,膠質鞘,,104.11.09,2017-03-23
2900686,callus,癒傷組織,,104.11.09,2017-03-23
2900687,callose,胼胝質,,104.11.09,2017-03-23
2900688,callose plug,胼胝質塞,,104.11.09,2017-03-23
2900689,fertility,稔性,,104.11.09,2017-03-23
2900690,fertile pinnule,生殖小羽片；孕性小羽片,,104.11.09,2017-03-23
2900691,fertile frond,生殖葉；繁殖葉,,104.11.09,2017-03-23
2900692,fertile pinna,生殖羽片；孕性羽片,,104.11.09,2017-03-23
2900693,aliphatic amine alkaloid,脂族胺類生物鹼,,104.11.09,2017-03-23
2900694,carinal cavity,脊下腔,,104.11.09,2017-03-23
2900695,carinal canal,脊下道；脊下痕,,104.11.09,2017-03-23
2900696,pleuronematic type,鞭毛刷狀；茸鞭狀,,104.11.09,2017-03-23
2900697,tinsel type,鞭毛刷狀；茸鞭狀,,104.11.09,2017-03-23
2900698,herb,草本,,104.11.09,2017-03-23
2900699,grassland,草原,,104.11.09,2017-03-23
2900700,grassland ecology,草原生態學,,104.11.09,2017-03-23
2900701,desert lichen,荒漠地衣,,104.11.09,2017-03-23
2900702,eremophyte,荒漠植物,,104.11.09,2017-03-23
2900703,senescence,老化,,104.11.09,2017-03-23
2900704,origin center,起源中心,,104.11.09,2017-03-23
2900705,trace gap,跡隙,,104.11.09,2017-03-23
2900706,degenerated synergid,退化助細胞,,104.11.09,2017-03-23
2900707,staminode,退化雄蕊,,104.11.09,2017-03-23
2900708,regressive succession,退化演替,,104.11.09,2017-03-23
2900709,retrogressive succession,退化演替；退行性演替,,104.11.09,2017-03-23
2900710,pistillode,退化雌蕊,,104.11.09,2017-03-23
2900711,adaptation,適應,,104.11.09,2017-03-23
2900712,adaptive radiation,適應輻射,,104.11.09,2017-03-23
2900713,myrmecophyte,親蟻植物,,104.11.09,2017-03-23
2900714,selective absorption,選擇性吸收,,104.11.09,2017-03-23
2900715,differential permeability,選擇透性,,104.11.09,2017-03-23
2900716,selective permeability,選擇透性,,104.11.09,2017-03-23
2900717,differentially permeable membrane,差別透性膜,,104.11.09,2017-03-23
2900718,gamete,配子,,104.11.09,2017-03-23
2900719,gametophyte,配子體,,104.11.09,2017-03-23
2900720,syngamy,同配生殖,,104.11.09,2017-03-23
2900721,gametangium,配子囊{單數},,104.11.09,2017-03-23
2900722,zygosporophore,接合孢子柄；配囊柄,,104.11.09,2017-03-23
2900723,ferredoxin,鐵氧化還原蛋白,,104.11.09,2017-03-23
2900724,convallaria cardiac glycoside,鈴蘭類強心苷,,104.11.09,2017-03-23
2900725,herbicide,除草劑,,104.11.09,2017-03-23
2900726,phytocide,除草劑,,104.11.09,2017-03-23
2900727,skeletal hyphae,骨骼菌絲,,104.11.09,2017-03-23
2900728,alpine cushion-like vegetation,高山墊狀植被,,104.11.09,2017-03-23
2900729,psychrophyte,高寒植物,,104.11.09,2017-03-23
2900730,acrophyte,高山植物,,104.11.09,2017-03-23
2900731,alpine plant,高山植物,,104.11.09,2017-03-23
2900732,alpine flora,高山植物相,,104.11.09,2017-03-23
2900733,upland plant,高地植物,,104.11.09,2017-03-23
2900734,phaenerophyte{phanerophyte},高位芽植物；地上植物,,104.11.09,2017-03-23
2900735,hypertonic solution,高張溶液,,104.11.09,2017-03-23
2900736,higher plant,高等植物,,104.11.09,2017-03-23
2900737,false dichotomy,假二叉分枝,,104.11.09,2017-03-23
2900738,pseudoperithecium,假子囊腔,,104.11.09,2017-03-23
2900739,false annual ring,假年輪,,104.11.09,2017-03-23
2900740,false fruit,假果,,104.11.09,2017-03-23
2900741,aril,假種皮,,104.11.09,2017-03-23
2900742,false nerve,假脈,,104.11.09,2017-03-23
2900743,false vein,假脈,,104.11.09,2017-03-23
2900744,personate corolla,假面狀花冠,,104.11.09,2017-03-23
2900745,rhizoid,假根,,104.11.09,2017-03-23
2900746,pseudobulbil,假珠芽,,104.11.09,2017-03-23
2900747,pseudocyclic photophosphorylation,假循環光合磷酸化,,104.11.09,2017-03-23
2900748,pseudoperianth,假蒴萼,,104.11.09,2017-03-23
2900749,pseudocolumella,假蒴軸,,104.11.09,2017-03-23
2900750,pseudomixis,假融合,,104.11.09,2017-03-23
2900751,paraplectenchyma,假薄壁組織,,104.11.09,2017-03-23
2900752,pseudoparenchyma,假薄壁組織,,104.11.09,2017-03-23
2900753,pseudofilament,假絲狀體,,104.11.09,2017-03-23
2900754,cataphysis,假側絲,,104.11.09,2017-03-23
2900755,pseudoparaphysis,假側絲,,104.11.09,2017-03-23
2900756,pseudobulb,假鱗莖,,104.11.09,2017-03-23
2900757,selective species,選擇種,,104.11.09,2017-03-23
2900758,deflected succession,偏途演替,,104.11.09,2017-03-23
2900759,disclimax,偏途頂級,,104.11.09,2017-03-23
2900760,plagioclimax,偏途頂級,,104.11.09,2017-03-23
2900761,casual species; occasional species ; incidental species,偶見種,,104.11.09,2017-03-23
2900762,hood,兜狀瓣,,104.11.09,2017-03-23
2900763,clip quadrat,剪除樣方,,104.11.09,2017-03-23
2900764,parasyncolpate,{花粉}叉狀合流溝的,,104.11.09,2017-03-23
2900765,stylus,副體,,104.11.09,2017-03-23
2900766,ramulus,小枝,,104.11.09,2017-03-23
2900767,corona,副花冠；根頸,,104.11.09,2017-03-23
2900768,accessory bud,副芽,,104.11.09,2017-03-23
2900769,paramylum{paramylon},眼蟲澱粉；裸藻醣{複數},,104.11.09,2017-03-23
2900770,accessory calyx,副萼,,104.11.09,2017-03-23
2900771,epicalyx,副萼,,104.11.09,2017-03-23
2900772,paraflagellar body,副鞭[毛]體,,104.11.09,2017-03-23
2900773,subsidiary cell,副[衛]細胞,,104.11.09,2017-03-23
2900774,accessory transfusion tissue,副轉輸組織,,104.11.09,2017-03-23
2900775,domain,域,,104.11.09,2017-03-23
2900776,culture solution,培養液,,104.11.09,2017-03-23
2900777,ground meristem,基本分生組織,,104.11.09,2017-03-23
2900778,fundamental system,基本系統,,104.11.09,2017-03-23
2900779,fundamental tissue,基本組織,,104.11.09,2017-03-23
2900780,ground tissue,基本組織,,104.11.09,2017-03-23
2900781,basal leaf,基生葉,,104.11.09,2017-03-23
2900782,basal placentation,基生胎座型,,104.11.09,2017-03-23
2900783,basal body,基體,,104.11.09,2017-03-23
2900784,basal lamina,基底層,,104.11.09,2017-03-23
2900785,basal-area quadrat,斷面積樣方,,104.11.09,2017-03-23
2900786,basifixed anther,基著[花]葯；底著[花]葯,,104.11.09,2017-03-23
2900787,innate anther,基著[花]葯；底著[花]葯,,104.11.09,2017-03-23
2900788,basigamy,基部受精,,104.11.09,2017-03-23
2900789,foot layer,底層,,104.11.09,2017-03-23
2900790,pedium,底層,,104.11.09,2017-03-23
2900791,basal cell,基細胞,,104.11.09,2017-03-23
2900792,hypothallus,基質層,,104.11.09,2017-03-23
2900793,false membrane,堆膜；假膜,,104.11.09,2017-03-23
2900794,persistent synergid,宿存助細胞,,104.11.09,2017-03-23
2900795,parasitic root,寄生根,,104.11.09,2017-03-23
2900796,parasitic plant,寄生植物,,104.11.09,2017-03-23
2900797,parasitic algae,寄生藻,,104.11.09,2017-03-23
2900798,density,密度,,104.11.09,2017-03-23
2900799,thicket,灌叢,,104.11.09,2017-03-23
2900800,fascicle,簇生,,104.11.09,2017-03-23
2900801,panicled thyrsoid cyme,密錐花序,,104.11.09,2017-03-23
2900802,codon,密碼子,,104.11.09,2017-03-23
2900803,evergreen broad-leaved forest,常綠闊葉林,,104.11.09,2017-03-23
2900804,elater,彈絲,,104.11.09,2017-03-23
2900805,hydathode,泌水器,,104.11.09,2017-03-23
2900806,hydathodal cell,排水細胞,,104.11.09,2017-03-23
2900807,conjugation,接合[生殖],,104.11.09,2017-03-23
2900808,zygospore,接合孢子,,104.11.09,2017-03-23
2900809,zygosporocarp,接合孢子果,,104.11.09,2017-03-23
2900810,zygosporangium,接合孢子囊{單數},,104.11.09,2017-03-23
2900811,zygamgium,接合配子囊,,104.11.09,2017-03-23
2900812,conjugation tube,接合管,,104.11.09,2017-03-23
2900813,commissure,接著面,,104.11.09,2017-03-23
2900814,contact community,接觸群落,,104.11.09,2017-03-23
2900815,anthocarp,摻花果,,104.11.09,2017-03-23
2900816,anthocarpous fruit,摻花果,,104.11.09,2017-03-23
2900817,susceptibility,敏感性,,104.11.09,2017-03-23
2900818,sensitive plant,敏感植物,,104.11.09,2017-03-23
2900819,parastichy,斜列線,,104.11.09,2017-03-23
2900820,oblique zygomorphy,斜向兩側對稱,,104.11.09,2017-03-23
2900821,fragmentation,斷裂；破碎化{生態},,104.11.09,2017-03-23
2900822,contorted,旋轉,,104.11.09,2017-03-23
2900823,tribe,族,,104.11.09,2017-03-23
2900824,late wood,晚材；秋材,,104.11.09,2017-03-23
2900825,summer wood,夏材,,104.11.09,2017-03-23
2900826,dolipore septum,桶孔隔膜,,104.11.09,2017-03-23
2900827,septal pore cap,桶孔覆墊,,104.11.09,2017-03-23
2900828,spicule,細小針狀構造；小梗{真菌}；小穗狀花序,,104.11.09,2017-03-23
2900829,spiculum,細小針狀構造；小梗{真菌}；小穗狀花序,,104.11.09,2017-03-23
2900830,collulum,梗頸,,104.11.09,2017-03-23
2900831,pome,梨果；仁果,,104.11.09,2017-03-23
2900832,scalariform conjugation,梯形接合,,104.11.09,2017-03-23
2900833,scalariform-opposite pitting,階梯狀對生紋孔,,104.11.09,2017-03-23
2900834,scalariform perforation,階梯狀穿孔,,104.11.09,2017-03-23
2900835,scalariform pitting,階梯狀紋孔,,104.11.09,2017-03-23
2900836,cline,梯度變異；漸變群,,104.11.09,2017-03-23
2900837,scalariform thickening,階梯紋加厚,,104.11.09,2017-03-23
2900838,scalariform vessel,階梯紋導管,,104.11.09,2017-03-23
2900839,sap pressure,液壓,,104.11.09,2017-03-23
2900840,sap flow,液流,,104.11.09,2017-03-23
2900841,amylosynthesis,澱粉合成作用,,104.11.09,2017-03-23
2900842,pyrenoid,澱粉核,,104.11.09,2017-03-23
2900843,starch grain,澱粉粒,,104.11.09,2017-03-23
2900844,amylase,澱粉[分解]酶,,104.11.09,2017-03-23
2900845,starch sheath,澱粉鞘,,104.11.09,2017-03-23
2900846,amyloid ring,澱粉質環,,104.11.09,2017-03-23
2900847,mixed inflorescence,混合花序,,104.11.09,2017-03-23
2900848,mixed bud,混合芽,,104.11.09,2017-03-23
2900849,infiltration capacity,滲入容量,,104.11.09,2017-03-23
2900850,osmosis,滲透作用,,104.11.09,2017-03-23
2900851,osmotic pressure,滲透壓,,104.11.09,2017-03-23
2900852,osmotic potential,滲透位勢,,104.11.09,2017-03-23
2900853,osmotic concentration,滲透濃度,,104.11.09,2017-03-23
2900854,osmometer,滲透計,,104.11.09,2017-03-23
2900855,osmoregulation,滲透調節,,104.11.09,2017-03-23
2900856,leakage,滲漏,,104.11.09,2017-03-23
2900857,globular embryo,球型胚,,104.11.09,2017-03-23
2900858,cone,毬果；孢子囊穗,,104.11.09,2017-03-23
2900859,corm,球莖,,104.11.09,2017-03-23
2900860,gourd,瓠果；瓜果,,104.11.09,2017-03-23
2900861,pepo,瓠果；瓜果,,104.11.09,2017-03-23
2900862,phialide,瓶梗,,104.11.09,2017-03-23
2900863,phialidic,瓶梗的,,104.11.09,2017-03-23
2900864,phialophore,瓶梗托,,104.11.09,2017-03-23
2900865,phialospore,瓶梗孢子,,104.11.09,2017-03-23
2900866,woodland,林地,,104.11.09,2017-03-23
2900867,degree of closing,疏密度,,104.11.09,2017-03-23
2900868,solenostele,疏隙雙韌管狀中柱；雙韌中柱,,104.11.09,2017-03-23
2900869,shrubland,灌叢地,,104.11.09,2017-03-23
2900870,trace element,微量元素,,104.11.09,2017-03-23
2900871,galea,盔瓣,,104.11.09,2017-03-23
2900872,pyxidium{pyxis},蓋果,,104.11.09,2017-03-23
2900873,pyxis{pyxidium},蓋果,,104.11.09,2017-03-23
2900874,coverage,蓋度,,104.11.09,2017-03-23
2900875,discocarp,盤狀子囊果,,104.11.09,2017-03-23
2900876,cotyloid receptacle,盤狀花托,,104.11.09,2017-03-23
2900877,eye spot,眼點,,104.11.09,2017-03-23
2900878,eyespot,眼點,,104.11.09,2017-03-23
2900879,areola,著生面；網眼,,104.11.09,2017-03-23
2900880,retinaculum,黏質盤；著粉腺{蘭科花粉塊},,104.11.09,2017-03-23
2900881,viscid disc,黏質盤；著粉腺{蘭科花粉塊},,104.11.09,2017-03-23
2900882,centromere,中節,,104.11.09,2017-03-23
2900883,silicified wood,矽化木,,104.11.09,2017-03-23
2900884,silicified plant,矽化植物,,104.11.09,2017-03-23
2900885,silicate body,矽酸體,,104.11.09,2017-03-23
2900886,diatoms,矽藻,,104.11.09,2017-03-23
2900887,diatomaceous earth,矽藻土,,104.11.09,2017-03-23
2900888,diatom analysis,矽藻分析,,104.11.09,2017-03-23
2900889,fruiting body,子實體,,104.11.09,2017-03-23
2900890,frustule,矽質殼{矽藻},,104.11.09,2017-03-23
2900891,silicalemma,矽質囊膜,,104.11.09,2017-03-23
2900892,silica cell,矽晶細胞,,104.11.09,2017-03-23
2900893,chorisepal,離片萼,,104.11.09,2017-03-23
2900894,chorisepalous calyx,離片萼,,104.11.09,2017-03-23
2900895,ionophore,離子導體；離子運載物,,104.11.09,2017-03-23
2900896,abscission zone,離區,,104.11.09,2017-03-23
2900897,apocarp,離[生]心皮果,,104.11.09,2017-03-23
2900898,apocarpous gynoecium,離心皮雌蕊,,104.11.09,2017-03-23
2900899,apocarpous pistil,離心皮雌蕊,,104.11.09,2017-03-23
2900900,dialystele,離生中柱,,104.11.09,2017-03-23
2900901,dialysepalous calyx,離生花萼,,104.11.09,2017-03-23
2900902,adelphia,束生雄蕊,,104.11.09,2017-03-23
2900903,aposepalous flower,離生萼片的花,,104.11.09,2017-03-23
2900904,apotracheal parenchyma,離管薄壁組織,,104.11.09,2017-03-23
2900905,choripetal,離瓣,,104.11.09,2017-03-23
2900906,choripetalous flower,離瓣花,,104.11.09,2017-03-23
2900907,abscission layer,離層,,104.11.09,2017-03-23
2900908,cephalotaxus alkaloid,粗榧屬生物鹼；三尖杉屬生物鹼,,104.11.09,2017-03-23
2900909,foot cell,足細胞,,104.11.09,2017-03-23
2900910,dedifferentiation,逆分化,,104.11.09,2017-03-23
2900911,delignification,去木質化[作用],,104.11.09,2017-03-23
2900912,defoliation,落葉,,104.11.09,2017-03-23
2900913,defoliating agent,落葉劑,,104.11.09,2017-03-23
2900914,depolarization,去極化,,104.11.09,2017-03-23
2900915,DNA,去氧核糖核酸,,104.11.09,2017-03-23
2900916,deoxyribonucleic acid{=DNA},去氧核糖核酸,,104.11.09,2017-03-23
2900917,de-etiolation,逆黃化,,104.11.09,2017-03-23
2900918,denitrification,脫氮作用,,104.11.09,2017-03-23
2900919,abscission,脫落,,104.11.09,2017-03-23
2900920,abscisic acid,離層酸；離層素；脫落酸,,104.11.09,2017-03-23
2900921,camphane derivative,莰烷衍生物,,104.11.09,2017-03-23
2900922,ambrosia fungus,蛀道真菌,,104.11.09,2017-03-23
2900923,ambrosia cell,蛀道真菌芽胞,,104.11.09,2017-03-23
2900924,albuminous cell,蛋白細胞,,104.11.09,2017-03-23
2900925,proteinaceous pellicle,蛋白質表膜,,104.11.09,2017-03-23
