ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3578930,Copilia lata,大槳水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Cyclopoida劍水蚤目,Sapphirinidae葉水蚤科,Copilia槳水蚤屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578931,Cultroribula lata,圓卵腹_,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Sarcoptiformes疥_目,Astegistidae卵腹甲_科,Cultroribula腹_屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578932,Dasyatis lata,鬼魟;鬼土魟;魴仔,,Animalia動物界,Chordata脊索動物門,Chondrichthyes軟骨魚綱,Myliobatiformes燕魟目,Dasyatidae魟科,Dasyatis魟屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578933,Epilachna lata,寬凹食植瓢蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Coccinellidae瓢蟲科,Epilachna食植瓢蟲屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578934,Holotrichia lata,臺灣巨黑金龜;寬褐齒爪鰓金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Holotrichia黑金龜屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578935,Lenisquilla lata,窄額滑蝦蛄,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Stomatopoda口足目,Squillidae蝦蛄科,Lenisquilla滑蝦蛄屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578936,Menida lata,寬曼椿象,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Pentatomidae_科,Menida曼_屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578937,Pseudoliomera lata,寬身假銀杏蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Xanthidae扇蟹科,Pseudoliomera假花瓣蟹屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578938,Pteria lata,寬鶯蛤,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Pterioida鶯蛤目,Pteriidae鶯蛤科,Pteria鶯蛤屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578939,Triebelina lata,有緣蔡伯介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Bairdiidae土菱介科,Triebelina蔡伯介屬,lata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578940,Euterpnosia latacauta,寬尾姬春蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Cicadidae蟬科,Euterpnosia姬春蟬屬,latacauta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578941,Cerataphis lataniae,椰子蝨蚜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Hormaphidae扁蚜科,Cerataphis彫胸扁蚜屬,lataniae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578942,Hemiberlesia lataniae,椰子櫛圓盾介殼蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Diaspididae盾介殼蟲科,Hemiberlesia櫛圓盾介殼蟲屬,lataniae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578943,Crepidomanes latealatum,翅柄假脈蕨;峨眉假脈蕨;皺葉假脈蕨;長柄假脈蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Hymenophyllales膜蕨目,Hymenophyllaceae膜蕨科,Crepidomanes假脈蕨屬,latealatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578944,Brissus latecarinatus,脊背壺海膽,,Animalia動物界,Echinodermata棘皮動物門,Echinoidea海膽綱,Spatangoida猥團目,Brissidae壺海膽科,Brissus壺海膽屬,latecarinatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578945,Pterolophia latefascia,橫帶_天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Pterolophia,latefascia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578946,Xylotrechus (Xylotrechus) latefasciatus latefasciatus,鋸角虎天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Xylotrechus (Xylotrechus)虎天牛屬,latefasciatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578947,Crepidomanes latemarginale,闊邊假脈蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Hymenophyllales膜蕨目,Hymenophyllaceae膜蕨科,Crepidomanes假脈蕨屬,latemarginale,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578948,Ischalia latemarginata,黃邊擬赤翅蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Ischaliidae擬赤翅蟲科,Ischalia,latemarginata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578949,Autoicomyces latens,隱單主蟲囊菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Laboulbeniales蟲囊菌目,Ceratomycetaceae角黴科,Autoicomyces單主蟲囊菌屬,latens,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578950,Calcinus latens,隱伏硬殼寄居蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Diogenidae活額寄居蟹科,Calcinus硬殼寄居蟹屬,latens,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578951,Lecanorchis latens,士賢皿柱蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Lecanorchis皿柱蘭屬,latens,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578952,Opeceolus lateolabracis,鱸孔腸吸蟲,,Animalia動物界,Platyhelminthes扁形動物門,Trematoda吸蟲綱,Plagiorchiida斜睪目,Opecoelidae孔腸科,Opeceolus孔腸吸蟲屬,lateolabracis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578953,Catenochytridium laterale,側生串珠壺菌,,Fungi真菌界,Chytridiomycota壺菌門,Chytridiomycetes壺菌綱,Chytridiales壺菌目,Endochytriaceae,Catenochytridium串珠壺菌屬,laterale,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578954,Hylodesmum laterale,琉球山螞蝗,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fabales豆目,Fabaceae豆科,Hylodesmum長柄山螞蝗屬,laterale,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578955,Rhizophydium laterale,側生根生壺菌,,Fungi真菌界,Chytridiomycota壺菌門,Chytridiomycetes壺菌綱,Chytridiales壺菌目,Chytridiaceae壺菌科,Rhizophydium根生壺菌屬,laterale,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578956,Ariadna lateralis,宮蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Segestriidae閻魔蛛科,Ariadna,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578957,Cenoscelis lateralis,紅邊擬步行蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Tenebrionidae擬步行蟲科,Cenoscelis,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578958,Eunidia lateralis,直條短節天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Eunidia,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578959,Fibramia lateralis,側條線天竺鯛,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Apogonidae天竺鯛科,Fibramia,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578960,Helina lateralis,赭紅陽蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Muscidae家蠅科,Helina,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578961,Lamprocoris lateralis,紅緣亮盾_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Scutelleridae盾背_科,Lamprocoris亮盾_屬,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578962,Linnaemya lateralis,磚紅寄蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tachinidae寄生蠅科,Linnaemya,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578963,Megaselia (Megaselia) lateralis,側胸蚤蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Phoridae蚤蠅科,Megaselia (Megaselia)蚤蠅屬,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578964,Periconia lateralis,側生黑團孢黴,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Pleosporales格孢菌目,,Periconia,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578965,Pseudodendrothrips lateralis,側偽棍薊馬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Thysanoptera纓翅目,Thripidae薊馬科,Pseudodendrothrips山薊馬屬,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578966,Sepsis lateralis,雙肋艷細蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Sepsidae艷細蠅科,Sepsis艷細蠅屬,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578967,Synchiropus lateralis,側斑連鰭_;老鼠;狗圻,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Callionymidae_科,Synchiropus連鰭_屬,lateralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578968,Inquisitor laterculoides,南非玉米捲管螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Turridae捲管螺科,Inquisitor玉米捲管螺屬,laterculoides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578969,Pterolophia laterialba,白緣_天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Pterolophia,laterialba,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578970,Assiminea latericea,圓山椒蝸牛,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Assimineidae山椒蝸牛科,Assiminea山椒蝸牛屬,latericea,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578971,Galera latericia,磚紅絲蓋傘,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Agaricales傘菌目,Cortinariaceae絲膜菌科,Galera,latericia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578972,Mastogloia latericia,磚胸隔藻,,Chromista原藻界,Bacillariophyta矽藻門,Bacillariophyceae矽藻綱,Naviculales舟形藻目,Naviculaceae舟形藻科,Mastogloia胸隔藻屬,latericia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578973,Hyalotia lateripes,側生透明孢黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Hyalotia,lateripes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578974,Parastrangalis lateristriata,側條細小花天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Parastrangalis細花天牛屬,lateristriata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578975,Strangaliella lateristriata,側條細小花天牛;黑條細花天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Strangaliella,lateristriata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578976,Puccinia lateritia,磚紅柄_菌,,Fungi真菌界,Basidiomycota擔子菌門,Pucciniomycetes柄_菌綱,Pucciniales柄_菌目,Pucciniaceae柄_菌科,Puccinia柄_菌屬,lateritia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578977,Trochophora lateritia,磚格束梗輪孢黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Trochophora,lateritia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578978,Fusarium lateritium mori,桑分化型磚紅鐮孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Nectriaceae叢赤殼科,Fusarium鐮孢菌屬,lateritium,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578979,Fusarium lateritium,磚紅鐮孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Nectriaceae叢赤殼科,Fusarium鐮孢菌屬,lateritium,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578980,Fusarium lateritium celosiae,雞冠花分化型磚紅鐮孢),,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Nectriaceae叢赤殼科,Fusarium鐮孢菌屬,lateritium,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578981,Pegasus laternarius,海蛾魚;短海蛾魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Gasterosteiformes刺魚目,Pegasidae海蛾魚科,Pegasus海蛾魚屬,laternarius,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578982,Parainsulaspis laterochitinosa,側骨副蠣盾介殼蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Diaspididae盾介殼蟲科,Parainsulaspis副蠣盾介殼蟲屬,laterochitinosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578983,Hoplia latesutulata,長毛長腳金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Hoplia長腳金龜屬,latesutulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578984,Melophus lathami,冠_;鳳頭_,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Emberizidae_科,Melophus鳳頭_屬,lathami,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578985,Macroptilium lathyroides,寬翼豆,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fabales豆目,Fabaceae豆科,Macroptilium賽芻豆屬,lathyroides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578986,Munidopsis latiangulata,寬角仿刺鎧蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Galatheidae鎧甲蝦科,Munidopsis仿刺鎧蝦屬,latiangulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578987,Graphis latibasa,寬基文字衣,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Ostropales厚頂盤菌目,Graphidaceae文字衣科,Graphis文字衣屬,latibasa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578988,Eupronoe laticarpa,矩腕真葉戎,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Amphipoda端足目,Pronoidae葉戎科,Eupronoe真葉戎屬,laticarpa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578989,Cyclosa laticauda,寬尾塵蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Araneidae金蛛科,Cyclosa塵蛛屬,laticauda,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578990,Laticauda laticaudata,黑唇青斑海蛇;扁尾海蛇,,Animalia動物界,Chordata脊索動物門,Reptilia爬蟲綱,Squamata有鱗目,Elapidae蝙蝠蛇科,Laticauda,laticaudata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578991,Scolecenchelys laticaudata,側尾蠕蛇鰻,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Anguilliformes鰻形目,Ophichthidae蛇鰻科,Scolecenchelys蠕蛇鰻屬,laticaudata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578992,Scoliodon laticaudus,寬尾斜齒鯊;沙仔;尖頭沙;寬尾曲齒鮫;寬尾斜齒鮫,,Animalia動物界,Chordata脊索動物門,Chondrichthyes軟骨魚綱,Carcharhiniformes真鯊目,Carcharhinidae真鯊科,Scoliodon斜齒鯊屬,laticaudus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578993,Conidens laticephalus,黑紋錐齒喉盤魚;跳海仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Gobiesocidae喉盤魚科,Conidens錐齒喉盤魚屬,laticephalus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578994,Clausocalanus laticeps,寬頭基齒哲水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Clausocalanidae偽哲水蚤科,Clausocalanus偽哲水蚤屬,laticeps,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578995,Euaugaptilus laticeps,寬頭真亮羽水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Augaptilidae亮羽水蚤科,Euaugaptilus真亮羽水蚤屬,laticeps,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578996,Heratemis laticeps,乳突反顎繭蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Braconidae小繭蜂科,Heratemis,laticeps,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3578997,Satyrichthys laticeps,大頭紅魴_;角仔魚;雞角,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Scorpaeniformes_形目,Peristediidae黃魴_科,Satyrichthys紅魴_屬,laticeps,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
