ID,英文名稱,中文名稱,圖片,備註,更新日期
2712904,part method,部分學習法,,,2016-10-04
2712905,part time job for study,工讀,,,2016-10-04
2712906,partial correlation,偏相關；淨相關,,,2016-10-04
2712907,part-time education,部分時制教育,,,2016-10-04
2712908,part-time job,兼職,,,2016-10-04
2712909,part-time position,兼任,,,2016-10-04
2712910,part-time student,部分時制[學]生 {英},,英國教育學,2016-10-04
2712911,part-time teacher,兼任教師,,,2016-10-04
2712912,part-time teaching,兼課,,,2016-10-04
2712913,passive attention,被動注意,,,2016-10-04
2712914,patriotism,愛國主義；愛國情操,,,2016-10-04
2712915,pauper school,貧民學校,,,2016-10-04
2712916,pay for part-time teaching,兼課鐘點費,,,2016-10-04
2712917,payment of academic research,學術研究費,,,2016-10-04
2712918,peasant school,農民學校,,,2016-10-04
2712919,pedagogical academy,教育學院 {德},,,2016-10-04
2712920,pedagogical diagnosis,教育診斷,,,2016-10-04
2712921,pedagogical institute,教育研究所 {德},,,2016-10-04
2712922,pedagogical library,教育圖書館,,,2016-10-04
2712923,pedagogical pathology,教育病理學,,,2016-10-04
2712924,pedagogics,教育學,,,2016-10-04
2712925,pedagogue,教僕 {古希臘}；教育學者,,,2016-10-04
2712926,pedagogy,教育學,,,2016-10-04
2712927,pedagogy seminary,教育研討室,,,2016-10-04
2712928,Peer Project,同儕方案 {英},,英國教育學,2016-10-04
2712929,peer tutor,同儕指導員,,,2016-10-04
2712930,peer-coaching,同儕教練,,,2016-10-04
2712931,penalty,懲罰,,,2016-10-04
2712932,penalty schedule,罰則,,,2016-10-04
2712933,pension,養老金；退休金,,,2016-10-04
2712934,pentathlon,五項運動 {奧運比賽項目},,,2016-10-04
2712935,people's college,人民學院,,,2016-10-04
2712936,people's education,大眾教育；平民教育,,,2016-10-04
2712937,people's high school,民間中學；人民高中；民眾高等學校{丹麥},,,2016-10-04
2712938,percentile,百分位數,,,2016-10-04
2712939,percentile scale,百分量表,,,2016-10-04
2712940,perception,知覺,,,2016-10-04
2712941,performance evaluation,成績考查；成績考核,,,2016-10-04
2712942,period of puberty,青春期,,,2016-10-04
2712943,peripatetic teacher,巡迴教師 {英},,英國教育學,2016-10-04
2712944,permanent certificate,終身證書,,,2016-10-04
2712945,per-pupil cost,每生單位成本,,,2016-10-04
2712946,personal and social education,生活倫理道德教育,,,2016-10-04
2712947,personal initiative,個人創動,,,2016-10-04
2712948,personal pedagogy,人格教育學,,,2016-10-04
2712949,personalism,人格主義,,,2016-10-04
2712950,personality,人格,,,2016-10-04
2712951,personality test,人格測驗,,,2016-10-04
2712952,personal-related factor,個人因素,,,2016-10-04
2712953,phantasy,幻想,,,2016-10-04
2712954,pharmaceutical education,藥學教育；藥物教育,,,2016-10-04
2712955,philanthropic education,泛愛主義教育,,,2016-10-04
2712956,philanthropic school,泛愛學校,,,2016-10-04
2712957,philanthropism,泛愛主義,,,2016-10-04
2712958,philosophical pedagogy,哲學的教育學,,,2016-10-04
2712959,philosophy of education,教育哲學,,,2016-10-04
2712960,phlegmatic temperament,黏液質,,,2016-10-04
2712961,phonetic method,自然發音法,,,2016-10-04
2712962,physical age,身體年齡,,,2016-10-04
2712963,physical culture,體育,,,2016-10-04
2712964,physical education,體育,,,2016-10-04
2712965,physical education school,體育學校,,,2016-10-04
2712966,physical examination,身體檢查；體格檢查,,,2016-10-04
2712967,physical exercise,運動,,,2016-10-04
2712968,physical handicaps,肢體障礙,,,2016-10-04
2712969,physical test,體能測驗,,,2016-10-04
2712970,physical training,體格訓練；體能訓練,,,2016-10-04
2712971,physiological age,生理年齡,,,2016-10-04
2712972,physiological limit,生理極限,,,2016-10-04
2712973,physiological psychology,生理心理學,,,2016-10-04
2712974,pictorial method,圖示教學法,,,2016-10-04
2712975,picture completion test,圖畫完成測驗,,,2016-10-04
2712976,picture gallery,照片廊；圖像畫廊,,,2016-10-04
2712977,picture method,圖示教學法,,,2016-10-04
2712978,pietism,虔敬主義,,,2016-10-04
2712979,placement,安置 {輔導},,,2016-10-04
2712980,placement examination,就業考試；安置考試,,,2016-10-04
2712981,planning committee,規劃委員會,,,2016-10-04
2712982,plasticity,可塑性,,,2016-10-04
2712983,plateau of learningning,學習高原,,,2016-10-04
2712984,play centre,學校遊戲中心,,,2016-10-04
2712985,play garden,學校遊戲場,,,2016-10-04
2712986,play method,遊戲法,,,2016-10-04
2712987,playground,遊戲場,,,2016-10-04
2712988,playroom,遊戲室,,,2016-10-04
2712989,play-theory,遊戲理論,,,2016-10-04
2712990,plaything,玩具,,,2016-10-04
2712991,point,學分；分數；績點,,,2016-10-04
2712992,point scale,等級尺度；績點量表,,,2016-10-04
2712993,point system,績點制,,,2016-10-04
2712994,police education,警察教育,,,2016-10-04
2712995,policy of overseas Chinese education,僑教政策,,,2016-10-04
2712996,political education,政治教育,,,2016-10-04
2712997,Polytechnic College,多元技術學院 {英},,英國教育學,2016-10-04
2712998,polytechnic school,多元技術學校,,,2016-10-04
2712999,Polytechnics and Colleges Funding Council {=PCFC},多元技術學院與一般學院撥款委員會 {英},,英國教育學,2016-10-04
2713000,popular education,大眾教育,,,2016-10-04
2713001,popular lecture,通俗講演,,,2016-10-04
2713002,Portland Plan,波特蘭制 {美},,,2016-10-04
2713003,positions in educational administration,教育行政職務,,,2016-10-04
2713004,positive education,積極教育,,,2016-10-04
2713005,possibility of education,教育可能性,,,2016-10-04
2713006,Postgraduate Certificate of Education (PGCE),學士後教育文憑 {英},,英國教育學,2016-10-04
2713007,Postgraduate Certificate of Education Conversion {=PGCE Conversion},學士後教育文憑第二專長課程 {英},,英國教育學,2016-10-04
2713008,post-graduate school,研究所,,,2016-10-04
2713009,post-graduate student,研究生,,,2016-10-04
2713010,postgraduate teacher education program,學士後教育學分班,,,2016-10-04
2713011,poverty school,貧民學校,,,2016-10-04
2713012,practice,實習；練習,,,2016-10-04
2713013,practice curve,練習曲線,,,2016-10-04
2713014,practice lesson,實習課；練習課,,,2016-10-04
2713015,practice limit,練習極限,,,2016-10-04
2713016,practice method,練習法,,,2016-10-04
2713017,practice teacher,實習教師,,,2016-10-04
2713018,practice teaching,教學實習,,,2016-10-04
2713019,practice test,實作測驗,,,2016-10-04
2713020,pragmatism,實用主義,,,2016-10-04
2713021,precept,教規；訓誡,,,2016-10-04
2713022,preceptor,指導教師,,,2016-10-04
2713023,preceptor system,導師制,,,2016-10-04
2713024,precocious child,早熟兒童,,,2016-10-04
2713025,precocity,早熟,,,2016-10-04
2713026,prefect,班長；監督生；長官,,,2016-10-04
2713027,preliminary education,預備教育,,,2016-10-04
2713028,preliminary examination,預試,,,2016-10-04
2713029,preliminary review,預審,,,2016-10-04
2713030,premature child,早熟兒童,,,2016-10-04
2713031,prematurity,早熟,,,2016-10-04
2713032,preparation theory,預備說,,,2016-10-04
2713033,preparatory department,預科,,,2016-10-04
2713034,preparatory school,預備學校 {英},,英國教育學,2016-10-04
2713035,preprofessional education,專業預備教育,,,2016-10-04
2713036,prepubescence,前青春期,,,2016-10-04
2713037,preschool child,學前兒童,,,2016-10-04
2713038,preschool education,學前教育,,,2016-10-04
2713039,preschool special education facilities,學前特殊教育設施,,,2016-10-04
2713040,prescribed course,指定科目,,,2016-10-04
2713041,presentative instruction,發表教學,,,2016-10-04
2713042,preservice teacher education,職前教育,,,2016-10-04
2713043,president,大學校長,,,2016-10-04
2713044,President Educational Award,總統教育獎,,,2016-10-04
2713045,prevention guideline or preventional guideline,防治準則,,,2016-10-04
2713046,primary education,小學教育；初等教育,,,2016-10-04
2713047,primary learning,主學習,,,2016-10-04
2713048,primary school,小學,,,2016-10-04
2713049,Primary School Performance Table,小學績效排行榜 {英},,英國教育學,2016-10-04
2713050,primary subject,小學學科,,,2016-10-04
2713051,primer,初級讀本,,,2016-10-04
2713052,primitive education,初民教育,,,2016-10-04
2713053,principal,中小學校長,,,2016-10-04
2713054,principle,原理；原則,,,2016-10-04
2713055,principle of belonging,相屬原則,,,2016-10-04
2713056,prison school,監獄學校,,,2016-10-04
2713057,private instructor,家庭教師,,,2016-10-04
2713058,private school,私立學校；私校,,,2016-10-04
2713059,private teacher,家庭教師,,,2016-10-04
2713060,probable error,機誤,,,2016-10-04
2713061,probation,試用,,,2016-10-04
2713062,probationary certificate,試用證明,,,2016-10-04
2713063,probationary teacher,試用教師,,,2016-10-04
2713064,probationary year,試用年,,,2016-10-04
2713065,probationer,實習生；實習牧師,,,2016-10-04
2713066,problem box,難題箱,,,2016-10-04
2713067,problem child,問題兒童,,,2016-10-04
2713068,problem method,問題法,,,2016-10-04
2713069,proctor,學監,,,2016-10-04
2713070,prodigy,天才,,,2016-10-04
2713071,product moment correlation,積差相關,,,2016-10-04
2713072,productive education,生產教育,,,2016-10-04
2713073,profession of teaching,教學專業,,,2016-10-04
2713074,Professional / Middle management,專業級 / 中等管理級 {英},,英國教育學,2016-10-04
2713075,professional academic association,學術專業團體,,,2016-10-04
2713076,professional assistant,專業助理 {英},,英國教育學,2016-10-04
2713077,professional autonomy,專業自主權,,,2016-10-04
2713078,Professional Certificate of Education {=PGCE},學士後教育文憑 {英},,英國教育學,2016-10-04
2713079,professional curriculum,專業課程,,,2016-10-04
2713080,Professional Development Award {=PDA},專業發展資格頒授 {英},,英國教育學,2016-10-04
2713081,professional education,專業教育,,,2016-10-04
2713082,professional ethics,專業道德；專業倫理[學],,,2016-10-04
2713083,professional examination,專業考試,,,2016-10-04
2713084,professional interpreter,翻譯專業人才,,,2016-10-04
2713085,professional school,專業學校,,,2016-10-04
2713086,professional training,專業訓練,,,2016-10-04
2713087,professionals of social education institutes,社會教育機構專業人員,,,2016-10-04
2713088,professor,教授,,,2016-10-04
2713089,professorial chair,講座教授,,,2016-10-04
2713090,Profiles of Higher Education Institutions,高等教育機構簡 {英},,英國教育學,2016-10-04
2713091,program for children with foreign parent,外籍配偶子女教育,,,2016-10-04
2713092,"Program of Integrative System for Instruction, Discipline and Guidance",教訓輔三合一方案,,,2016-10-04
2713093,program of international graduate student,國際研究生學程,,,2016-10-04
2713094,program of studies,課程表,,,2016-10-04
2713095,programme,日課表,,,2016-10-04
2713096,progress test,進步測驗,,,2016-10-04
2713097,progressive education,進步主義教育,,,2016-10-04
2713098,project,計畫專案,,,2016-10-04
2713099,project curriculum,方案課程,,,2016-10-04
2713100,project method of teaching,設計教學法,,,2016-10-04
2713101,project problem method,設計問題法,,,2016-10-04
2713102,project supervision group,專案督導小組,,,2016-10-04
2713103,project teaching method,設計教學法,,,2016-10-04
2713104,promotion,升級；升等,,,2016-10-04
2713105,promotion examination,升等考試,,,2016-10-04
2713106,prospectus,學校指南 {英},,英國教育學,2016-10-04
2713107,Protestant school,新教學校,,,2016-10-04
2713108,pro-vice chancellor,副校長 {英},,英國教育學,2016-10-04
2713109,provided school,公立小學{英},,英國教育學,2016-10-04
2713110,provincial university,地方大學 {英},,英國教育學,2016-10-04
2713111,provost,教務長 {美}；院長 {英},,英國教育學,2016-10-04
2713112,psychiatry,精神病學,,,2016-10-04
2713113,psycho diagnosis,心理診斷,,,2016-10-04
2713114,psychoanalysis,精神分析,,,2016-10-04
2713115,psychodiaguastics,心理診斷術,,,2016-10-04
2713116,psychological age,心理年齡；心齡,,,2016-10-04
2713117,psychological order,心理次序,,,2016-10-04
2713118,psychology,心理學,,,2016-10-04
2713119,psychology of adolescence,青年心理學,,,2016-10-04
2713120,psychology of crowd,群眾心理學,,,2016-10-04
2713121,psychology of learning,學習心理學,,,2016-10-04
2713122,psychology of school subjects,學科心理學,,,2016-10-04
2713123,psychology of youth,青年心理學,,,2016-10-04
2713124,psychoneurosis,精神官能症,,,2016-10-04
2713125,psychopathology,精神病理學,,,2016-10-04
2713126,psychotherapy,精神治療,,,2016-10-04
2713127,pubescence,青春期,,,2016-10-04
2713128,public examination,公開考試 {英},,英國教育學,2016-10-04
2713129,public library,公共圖書館,,,2016-10-04
2713130,public playground,公共遊樂場；公共遊戲場,,,2016-10-04
2713131,public school,公學 {英},,英國教育學,2016-10-04
2713132,public security education,保防教育,,,2016-10-04
2713133,public-service education,公益服務教育,,,2016-10-04
2713134,punishment,懲罰,,,2016-10-04
2713135,pupil,學生,,,2016-10-04
2713136,pupil self-government,學生自治,,,2016-10-04
2713137,pupil teacher,小學實習教師,,,2016-10-04
2713138,pupil-teacher system,導生制 {小老師},,,2016-10-04
2713139,pure science,純粹科學,,,2016-10-04
2713140,purposive psychology,目的心理學,,,2016-10-04
2713141,puzzle,謎,,,2016-10-04
2713142,puzzle box,迷箱,,,2016-10-04
2713143,quadrivium,四藝；音樂、算術、幾何、天文,,,2020-02-26
2713144,Qualification and Curriculum Authority {=QCA},資格課程局 {英},,英國教育學,2016-10-04
2713145,qualification of teacher,教師資格,,,2016-10-04
2713146,Qualified Teacher Status {=QTS},合格教師培訓課程 {英},,英國教育學,2016-10-04
2713147,Quality Assurance Agency {=QAA},高等教育品質保證局 {英},,英國教育學,2016-10-04
2713148,quality test,品質測驗,,,2016-10-04
2713149,quarter,學季,,,2016-10-04
2713150,quarter system,學季制,,,2016-10-04
2713151,quartile deviation,四分位差,,,2016-10-04
2713152,Quasi Autonomous Non-governmental Organizations {=Quangos},為準官方法人性質教育機構 {英},,英國教育學,2016-10-04
2713153,question and answer method,問答法,,,2016-10-04
2713154,questionnaire,問卷；問題徵答,,,2016-10-04
2713155,questionnaire method,問卷法,,,2016-10-04
2713156,quit of schooling,失學離校,,,2016-10-04
2713157,quiz,測驗；隨堂小考,,,2016-10-04
2713158,race difference,種族差異,,,2016-10-04
2713159,ragged school,貧民學校,,,2016-10-04
2713160,raised type for the blind,盲人用凸體文字,,,2016-10-04
2713161,random group,隨機組,,,2016-10-04
2713162,random movement,隨機運動,,,2016-10-04
2713163,random sampling,隨機取樣,,,2016-10-04
2713164,range,全距,,,2016-10-04
2713165,rank correlation,等級相關,,,2016-10-04
2713166,rating,評定等第,,,2016-10-04
2713167,rating method,分等法,,,2016-10-04
2713168,rating scale,分等量表,,,2016-10-04
2713169,rational education,理性教育,,,2016-10-04
2713170,rationalism,理性論；理性主義,,,2016-10-04
2713171,rationalization,合理化,,,2016-10-04
2713172,reaction,反應,,,2016-10-04
2713173,reaction hypothesis,反應假說,,,2016-10-04
2713174,reaction method,反應法,,,2016-10-04
2713175,reaction time,反應時間,,,2016-10-04
2713176,Reader Admission Office,讀者服務處 {英},,英國教育學,2016-10-04
2713177,reading circle,讀書會,,,2016-10-04
2713178,reading list,閱讀書單,,,2016-10-04
2713179,reading method,閱讀法,,,2016-10-04
2713180,reading room,閱覽室,,,2016-10-04
2713181,reading school,誦讀學校；閱讀學校,,,2016-10-04
2713182,real school,實科學校 ；實科中學{德},,,2016-10-04
2713183,realism,唯實論；實在論,,,2016-10-04
2713184,realistic education,唯實主義教育,,,2016-10-04
2713185,reason,理性；理由,,,2016-10-04
2713186,reasoning,推論；推理,,,2016-10-04
2713187,recall,回憶,,,2016-10-04
2713188,recall method,回憶法,,,2016-10-04
2713189,recall type examination,回憶式考試,,,2016-10-04
2713190,recapitulation,重述要旨；簡述大意,,,2016-10-04
2713191,reception class,預備班 {英},,英國教育學,2016-10-04
2713192,recess,休會；休息,,,2016-10-04
2713193,recital,背誦；獨奏,,,2016-10-04
2713194,recitation,背誦；復述,,,2016-10-04
2713195,recitation room,教室,,,2016-10-04
2713196,recognition,採認,,,2016-10-04
2713197,recognition test,再認測驗,,,2016-10-04
2713198,recollection,回憶,,,2016-10-04
2713199,recreation period,娛樂時間,,,2016-10-04
2713200,recreation reading,消遣閱讀,,,2016-10-04
2713201,recruitment,聘任,,,2016-10-04
2713202,rector,校長；院長,,,2016-10-04
2713203,rector of academy,大學區總長 {法},,,2016-10-04
2713204,Red Brick University,紅磚大學,,,2016-10-04
2713205,re-dropout rate,再輟率,,,2016-10-04
2713206,re-education,再教育,,,2016-10-04
2713207,reentry,復學,,,2016-10-04
2713208,reentry rate,復學率,,,2016-10-04
2713209,re-evaluation,複評,,,2016-10-04
2713210,reference book,參考書,,,2016-10-04
2713211,reference list,參考名冊,,,2016-10-04
2713212,reference point,參照點,,,2016-10-04
2713213,reference writings,參考著作,,,2016-10-04
2713214,reflection,反省；反思,,,2016-10-04
2713215,reflective behavior,反省性行為,,,2016-10-04
2713216,reflective thought,反省思考,,,2016-10-04
2713217,reflex,反射,,,2016-10-04
2713218,reflex action,反射動作,,,2016-10-04
2713219,reflex arc,反射弧,,,2016-10-04
2713220,reform education,感化教育,,,2016-10-04
2713221,reform school,感化學校,,,2016-10-04
2713222,reformatory,感化院,,,2016-10-04
2713223,reformatory education,感化教育,,,2016-10-04
2713224,regional education development found,地方教育發展基金,,,2016-10-04
2713225,register,註冊簿；登錄；註冊,,,2016-10-04
2713226,registered independent school {=IND},登記有案之獨立學校 {英},,英國教育學,2016-10-04
2713227,registered inspector,有照督學 {英},,英國教育學,2016-10-04
2713228,registrar,註冊員,,,2016-10-04
2713229,registration,登記；入學；註冊,,,2016-10-04
2713230,relational bullying,關係性霸凌,,,2016-10-04
2713231,reliability,信度,,,2016-10-04
2713232,religious education,宗教教育,,,2016-10-04
2713233,remedial arithmetic,輔導算術,,,2016-10-04
2713234,remedial education,補救教學,,,2016-10-04
2713235,remote or special needs area,偏遠或特殊地區,,,2016-10-04
2713236,report,通報,,,2016-10-04
2713237,report card,成績報告卡 {美},,,2016-10-04
2713238,representative writings,代表著作,,,2016-10-04
2713239,Republic of Creativity {= ROC},創造力國度,,,2016-10-04
2713240,required reading,指定讀物,,,2016-10-04
2713241,required subject,必修學科,,,2016-10-04
2713242,research and fieldwork,研究與田野調查,,,2016-10-04
2713243,Research Assessment Exercises {=RAE},大學研究評鑑作業 {英},,英國教育學,2016-10-04
2713244,research assistant,研究助理,,,2016-10-04
2713245,Research Councils,研究委員會 {英},,英國教育學,2016-10-04
2713246,research institution,研究機構,,,2016-10-04
2713247,research scholar,研究學者,,,2016-10-04
2713248,research student,研究生,,,2016-10-04
2713249,research work,研究工作,,,2016-10-04
2713250,researcher,研究人員,,,2016-10-04
2713251,resident student,住校生,,,2016-10-04
2713252,resource center,資源中心,,,2016-10-04
2713253,resource class,資源班,,,2016-10-04
2713254,resource classroom,資源教室,,,2016-10-04
2713255,resources classroom for aboriginal education,原住民民族教育資源教室,,,2016-10-04
2713256,response,反應,,,2016-10-04
2713257,retainment of student status,保留入學資格,,,2016-10-04
2713258,retardation,遲緩,,,2016-10-04
2713259,retarded child,遲緩兒童,,,2016-10-04
2713260,retirement system,退休制度,,,2016-10-04
2713261,reverie,幻想,,,2016-10-04
2713262,review list,審查意見表,,,2016-10-04
2713263,review of academic work,著作審查,,,2016-10-04
2713264,rhetorical school,修辭學校,,,2016-10-04
2713265,right for parents' involvement in schools,家長參與學校事務權利,,,2016-10-04
2713266,right to education,受教權,,,2016-10-04
2713267,right-wrong method,是非法,,,2016-10-04
2713268,roll call,點名,,,2016-10-04
2713269,room schedule,教室課表,,,2016-10-04
2713270,rote learning,機械學習,,,2016-10-04
2713271,rote memory,機械記憶,,,2016-10-04
2713272,rote teaching,機械教學,,,2016-10-04
2713273,rough reading,略讀,,,2016-10-04
2713274,Royal Charters,皇家辦學特許狀 {英},,英國教育學,2016-10-04
2713275,Royal Society,皇家學會 {英},,英國教育學,2016-10-04
2713276,rule of direct action,直接動作律,,,2016-10-04
2713277,rule of distribution of practice,練習分配律,,,2016-10-04
2713278,rule of repetition,反覆律,,,2016-10-04
2713279,rural education,農村教育,,,2016-10-04
2713280,rural school,農村學校；鄉村學校,,,2016-10-04
2713281,sabbatical leave,休假研究；教授休假,,,2016-10-04
2713282,safety education,安全教育,,,2016-10-04
2713283,safety rules,安全守則,,,2016-10-04
2713284,salary scale,工資制；薪級表,,,2016-10-04
2713285,salary schedule,工資制；薪級表,,,2016-10-04
2713286,sample method,取樣法,,,2016-10-04
2713287,sampling method,取樣法,,,2016-10-04
2713288,sanatorium school,療養學校,,,2016-10-04
2713289,sandwich course,三明治課程,,,2016-10-04
2713290,sanguine temperament,多血質,,,2016-10-04
2713291,Santa Barbara Plan,聖巴巴拉制,,,2016-10-04
2713292,scale book,量表簿,,,2016-10-04
2713293,scale of positions,職務等級表,,,2016-10-04
2713294,scale score,量尺分數,,,2016-10-04
2713295,scholar,學者；學生 {英},,英國教育學,2016-10-04
2713296,scholarship,獎學金,,,2016-10-04
2713297,scholarship and grants,獎助學金,,,2016-10-04
2713298,scholarship contest,獎學金競試,,,2016-10-04
2713299,scholarship of government sponsorship for overseas study,公費留學獎學金,,,2016-10-04
2713300,Scholastic,經院學者；士林哲學家,,,2016-10-04
2713301,scholastic aptitude,學術性向,,,2016-10-04
2713302,scholastic honor,學術榮譽,,,2016-10-04
2713303,scholasticism,經院主義；士林哲學,,,2016-10-04
2713304,school,學校；學派,,,2016-10-04
2713305,school administration,學校行政,,,2016-10-04
2713306,school administrator,學校行政人員,,,2016-10-04
2713307,school age,學齡,,,2016-10-04
2713308,school attendance,就學,,,2016-10-04
2713309,school attendance committee,督促就學委員會,,,2016-10-04
2713310,school attendance officer,督促就學員,,,2016-10-04
2713311,school board,學校董事會,,,2016-10-04
2713312,school bond,學校公債,,,2016-10-04
2713313,school book,教科書,,,2016-10-04
2713314,school budget,學校預算,,,2016-10-04
2713315,school building,學校建築,,,2016-10-04
2713316,school bulletin,學校公告欄,,,2016-10-04
2713317,school calendar,校曆,,,2016-10-04
2713318,school census,學校普查,,,2016-10-04
2713319,School- Centred Initial Teacher Training {=SCITT},以學校為中心的職前教師培訓 {英},,英國教育學,2016-10-04
2713320,school ceremony,學校儀式；學校典禮,,,2016-10-04
2713321,school certificate,學校證書；學校證照,,,2016-10-04
2713322,school chart,學校圖表,,,2016-10-04
2713323,school clinics,學校診療所；學校門診部,,,2016-10-04
2713324,school community,學校社區,,,2016-10-04
2713325,school constitution,學則,,,2016-10-04
2713326,school control,學校管理,,,2016-10-04
2713327,school court,學校法庭,,,2016-10-04
2713328,School Curriculum and Assessment Authority {=SCAA},學校課程暨評量局 {英},,英國教育學,2016-10-04
2713329,school development fund,校務發展基金,,,2016-10-04
2713330,school discipline,訓導；學校紀律,,,2016-10-04
2713331,school discipline and guidance,訓輔工作,,,2016-10-04
2713332,school education,學校教育,,,2016-10-04
2713333,school equipment,校園設備；學校設備,,,2016-10-04
2713334,school establishment,學校設施,,,2016-10-04
2713335,school ethos,校風,,,2016-10-04
2713336,school evaluation,校務評鑑,,,2016-10-04
2713337,school examination,學校考試,,,2016-10-04
2713338,School Examinations and Assessment Council {=SEAC},學校測驗評量委員會 {英},,英國教育學,2016-10-04
2713339,school exhibition,學校展覽會,,,2016-10-04
2713340,school expenditure,學校經費,,,2016-10-04
2713341,school extension,學校推廣教育,,,2016-10-04
2713342,school facility refurbishment,校園設施整建 {英},,英國教育學,2016-10-04
2713343,school facility remodel,校園設施整建,,,2016-10-04
2713344,school fair,學校園遊會；學校博覽會,,,2016-10-04
2713345,school fee,學費,,,2016-10-04
2713346,school feeding,學校供膳；學校午餐,,,2016-10-04
2713347,school festival,學校節慶,,,2016-10-04
2713348,school finance,學校財政,,,2016-10-04
2713349,school for defective,殘障學校,,,2016-10-04
2713350,school for the physically disabled,殘障學校,,,2016-10-04
2713351,school fund,學校基金,,,2016-10-04
2713352,school furniture,學校用具,,,2016-10-04
2713353,school garden,學校花園；學校園圃,,,2016-10-04
2713354,school governing body,學校管理委員會；校管會 {英},,英國教育學,2016-10-04
2713355,school government,學校管理,,,2016-10-04
2713356,school governors,學校管理委員會委員；校管會委員 {英},,英國教育學,2016-10-04
2713357,school ground,校地；校址,,,2016-10-04
2713358,school guidance work,學校輔導工作,,,2016-10-04
2713359,school house,校舍,,,2016-10-04
2713360,school hygiene,學校衛生,,,2016-10-04
2713361,school in woods,林間學校,,,2016-10-04
2713362,school inspection,學校視察；學校視導,,,2016-10-04
2713363,school land,校地；校址,,,2016-10-04
2713364,school law,學校法,,,2016-10-04
2713365,school leaving age,離校年齡,,,2016-10-04
2713366,school library,學校圖書館,,,2016-10-04
2713367,school lunch,學校供膳；學校午餐,,,2016-10-04
2713368,school management,學校管理,,,2016-10-04
2713369,school manager,學校管理者,,,2016-10-04
2713370,school manual,學校手冊,,,2016-10-04
2713371,school meal,學校供膳；學校午餐,,,2016-10-04
2713372,school museum,學校博物館,,,2016-10-04
2713373,school net,學校網,,,2016-10-04
2713374,school noncompletion,肄業,,,2016-10-04
2713375,school nurses,校護,,,2016-10-04
2713376,school of education,教育學院；教育學系,,,2016-10-04
2713377,school of fine arts,美術學校；美術學院,,,2016-10-04
2713378,school of life and health sciences,生命科學院,,,2016-10-04
2713379,school of medicine,醫學院,,,2016-10-04
2713380,school of overseas Chinese,華僑學校,,,2016-10-04
2713381,school of practical arts,應用藝術學校,,,2016-10-04
2713382,School of the Future,未來的學校 {英},,英國教育學,2016-10-04
2713383,school organization,學校組織,,,2016-10-04
2713384,school plant,學校建築,,,2016-10-04
2713385,school population,學校人口,,,2016-10-04
2713386,school recommendation,學校推薦,,,2016-10-04
2713387,school regulation,學則,,,2016-10-04
2713388,school report,校務報告,,,2016-10-04
2713389,school rule,校規,,,2016-10-04
2713390,school sanitation,學校衛生,,,2016-10-04
2713391,school sites,校地；校址,,,2016-10-04
2713392,school society,學校教職員組織,,,2016-10-04
2713393,school space,校地,,,2016-10-04
2713394,school spirit,校風；學校精神,,,2016-10-04
2713395,school staff,教職員,,,2016-10-04
2713396,School Standards and Framework Act,學校標準與體制法 {英},,英國教育學,2016-10-04
2713397,school statistics,學校統計,,,2016-10-04
2713398,school subject,學校科目,,,2016-10-04
2713399,school supplies,學校用品,,,2016-10-04
2713400,school survey,學校調查,,,2016-10-04
2713401,school synod,校務會議,,,2016-10-04
2713402,school system,學制,,,2016-10-04
2713403,school system of different countries,各國學制,,,2016-10-04
2713404,school tax,教育稅,,,2016-10-04
2713405,School Teachers Review Body,學校教師評審局 {英},,英國教育學,2016-10-04
2713406,School Teachers’ Pay and Conditions Act,教師薪資與工作條件法 {英},,英國教育學,2016-10-04
2713407,school term,學期,,,2016-10-04
2713408,school work guidance,基本課業輔導,,,2016-10-04
2713409,school year,學年,,,2016-10-04
2713410,school-based curriculum development,學校本位課程發展,,,2016-10-04
2713411,school-environmental facilities,校園環境設施,,,2016-10-04
2713412,schoolmate,學友；同學,,,2016-10-04
2713413,school-related factor,學校因素,,,2016-10-04
2713414,Schools & Colleges Performance Tables,中小學績效排行榜 {英},,英國教育學,2016-10-04
2713415,schools of aboriginal areas,原住民地區學校,,,2016-10-04
2713416,schools-industry liaison officer,產學合作事務員,,,2016-10-04
2713417,science and technology,自然與生活科技,,,2016-10-04
2713418,science education,科學教育,,,2016-10-04
2713419,science of education,教育科學,,,2016-10-04
2713420,science school,理學院,,,2016-10-04
2713421,scientific education,科學教育,,,2016-10-04
2713422,scientific institute,科學研究所,,,2016-10-04
2713423,score card,記分卡片,,,2016-10-04
2713424,score scale,記分量表,,,2016-10-04
2713425,Scottish Further Education Funding Council {=SFEFC},蘇格蘭擴充教育撥款委員會,,,2016-10-04
2713426,Scottish Higher Education Funding Council {=SHEFC},蘇格蘭高等教育撥款委員會,,,2016-10-04
2713427,Scottish Office Education Department {=SOED},蘇格蘭教育廳,,,2016-10-04
2713428,Scottish Qualifications Authority {=SQA},蘇格蘭資格認證局,,,2016-10-04
2713429,scout education,童軍教育,,,2016-10-04
2713430,screening and review,甄審,,,2016-10-04
2713431,screening and selection,甄選,,,2016-10-04
2713432,screening test,甄試,,,2016-10-04
2713433,second certificate examination,中學第二試 {英},,英國教育學,2016-10-04
2713434,second foreign language,第二外語,,,2016-10-04
2713435,second review,複審,,,2016-10-04
2713436,second stage certification,複檢,,,2016-10-04
2713437,secondary education,中等教育,,,2016-10-04
