ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
19459785,scheduled start date,預定開始日期,,營管組,,2022-07-15
19459786,scheduling,排程,,營管組,,2022-07-15
19459787,schema,綱目,,,,2022-07-15
19459788,schematic design,構想設計,,營管組,,2022-07-15
19459789,schematic design phase,構想設計階段,,營管組,,2022-07-15
19459790,scheme,構想；流程圖；方案,,營管組,,2022-07-15
19459791,schist,片岩,,,,2022-07-15
19459792,schizophyceae,裂殖藻類,,,,2022-07-15
19459793,Schmidt hammer,施密特錘；反彈錘,,,,2022-07-15
19459794,school district,學區,,,,2022-07-15
19459795,school-age population,學齡人口,,都計組,,2022-07-15
19459796,science city,科學城,,都計組,,2022-07-15
19459797,science park,科學園區,,都計組,,2022-07-15
19459798,scientism,科學主義,,,,2022-07-15
19459799,scissors crossover,剪式橫渡線；交叉橫渡線,,,,2022-07-15
19459800,scleroscope hardness test,回彈硬度試驗,,,,2022-07-15
19459801,scope,範疇,,營管組,,2022-07-15
19459802,scope baseline,範疇基線,,營管組,,2022-07-15
19459803,scope change,範疇變更,,營管組,,2022-07-15
19459804,scope control,範疇控制,,營管組,,2022-07-15
19459805,scope creep,範疇潛變,,營管組,,2022-07-15
19459806,scope definition,範疇定義,,營管組,,2022-07-15
19459807,scope management,範疇管理,,營管組,,2022-07-15
19459808,scope of work (SOW),工作範疇,,營管組,,2022-07-15
19459809,scope planning,範疇規劃,,營管組,,2022-07-15
19459810,scope statement,範疇說明,,營管組,,2022-07-15
19459811,scope verification,範疇驗證,,營管組,,2022-07-15
19459812,scoria,火山碴,,,,2022-07-15
19459813,scotch block,止車楔；阻輪器,,,,2022-07-15
19459814,scotia,柱腳凹弧線腳,,,,2022-07-15
19459815,scour,沖蝕{混凝土面},,,,2022-07-15
19459816,scour outlet,沖沙口,,,,2022-07-15
19459817,scour pipe,沖沙管；排淤管,,,,2022-07-15
19459818,scour protection,沖刷保護,,,,2022-07-15
19459819,scour valve,排砂閥,,,,2022-07-15
19459820,scouring,沖刷；沖蝕,,綱結構名詞LRFD,,2022-07-15
19459821,scrap,廢料；廢棄物,,,,2022-07-15
19459822,scrape dozer,刮運推土機,,,,2022-07-15
19459823,scraper loader,刮土裝載機,,,,2022-07-15
19459824,scratch coat,底層,,,,2022-07-15
19459825,scratching,樣板畫線,,,,2022-07-15
19459826,screed,修飾[刮板]；水線,,,,2022-07-15
19459827,screed guide,刮板導軌,,,,2022-07-15
19459828,screed rail,刮板導軌,,,,2022-07-15
19459829,screed wire,定線鋼絲；鋼準線,,,,2022-07-15
19459830,screeding,刮平；刮飾,,,,2022-07-15
19459831,screen,篩；簾,,,,2022-07-15
19459832,screen chamber,篩槽,,,,2022-07-15
19459833,screen door,紗門,,營管組,,2022-07-15
19459834,screen line,屏柵線,,,,2022-07-15
19459835,screen line count,屏柵線調查；柵線[交通]調查,,,,2022-07-15
19459836,screened ballast,過篩道碴,,,,2022-07-15
19459837,screened gravel,篩選礫石,,,,2022-07-15
19459838,screened material,篩分材料,,,,2022-07-15
19459839,screening,過篩；篩分,,,,2022-07-15
19459840,screening and grinding equipment,攔污及磨碎設備,,營管組,,2022-07-15
19459841,screening dewatering,篩分脫水,,,,2022-07-15
19459842,screening disposal container,攔除物貯槽,,營管組,,2022-07-15
19459843,screening grinder,篩分磨碎機,,,,2022-07-15
19459844,screening shredder,篩屑切碎機,,,,2022-07-15
19459845,screw current,螺旋渦流,,,,2022-07-15
19459846,screw current meter,螺旋式流速計,,,,2022-07-15
19459847,screw drill,螺旋鑽,,,,2022-07-15
19459848,screw pile,螺旋樁,,,,2022-07-15
19459849,screw shackle,鬆緊螺扣,,,,2022-07-15
19459850,screw stage,螺旋梯,,,,2022-07-15
19459851,screw type conveyor,螺旋式輸送機,,營管組,,2022-07-15
19459852,screw type water chiller,螺旋式冰水[主]機,,營管組,,2022-07-15
19459853,screwed washer,螺旋式墊圈,,,,2022-07-15
19459854,scrim,透明紗,,材料_FRP,,2022-07-15
19459855,scroll,渦形飾,,,,2022-07-15
19459856,scroll type water chiller,旋渦式冰水[主]機,,營管組,,2022-07-15
19459857,scum baffle,浮渣擋板,,,,2022-07-15
19459858,scum chamber,浮渣室,,,,2022-07-15
19459859,scum collector,浮渣收集器,,,,2022-07-15
19459860,scum removal equipment,浮渣刮除設備,,營管組,,2022-07-15
19459861,scum space,浮渣間,,,,2022-07-15
19459862,scum trough,浮渣槽,,,,2022-07-15
19459863,scumboard,浮渣擋板,,,,2022-07-15
19459865,sea and land breeze,海陸風,,,,2022-07-15
19459866,sea bank,海堤,,,,2022-07-15
19459867,sea berth,海上船席,,,,2022-07-15
19459868,sea bore,海濤激潮,,,,2022-07-15
19459869,sea bottom slope,海底坡度,,,,2022-07-15
19459870,sea breeze,海風,,建築_環控,,2022-07-15
19459871,sea coast defence,海岸防護,,,,2022-07-15
19459872,sea dumping,海洋棄置,,環工組,,2022-07-15
19459873,sea dyke,海堤,,,,2022-07-15
19459874,sea going tug,出海拖船,,,,2022-07-15
19459875,sea level,海平面,,,,2022-07-15
19459876,sea level departure from normal,潮位偏差,,,,2022-07-15
19459877,sea reclamation,海域開墾,,,,2022-07-15
19459878,sea state,海況,,,,2022-07-15
19459879,sea valley,海谷,,,,2022-07-15
19459880,seabottom friction,海底摩擦,,,,2022-07-15
19459881,seal coat,封層｛公路｝,,,,2022-07-15
19459882,sealant,填縫劑；填縫料,,,,2022-07-15
19459883,sealer,塗封劑,,,,2022-07-15
19459884,sea-level correction,海平面校正,,,,2022-07-15
19459885,sealing,填縫,,,,2022-07-15
19459886,sealing compound,密封劑；塗封劑,,,,2022-07-15
19459887,seam,縫；接縫,,,,2022-07-15
19459888,seamless transfer,無縫轉乘,,,,2022-07-15
19459889,seamless transport,無縫運輸,,,,2022-07-15
19459890,sea-noise,海鳴,,,,2022-07-15
19459891,seaplane,水上飛機,,,,2022-07-15
19459892,searchlight signal,單燈式號誌,,,,2022-07-15
19459893,seaside park,海濱公園；濱海公園,,,,2022-07-15
19459894,season crack,乾裂,,,,2022-07-15
19459895,seasonal power,季節性電力,,,,2022-07-15
19459896,seasonal recovery,季節性恢復,,,,2022-07-15
19459897,seasonal runoff,季節性逕流,,,,2022-07-15
19459898,seasonal storage,季節性儲水,,,,2022-07-15
19459899,seasonal traffic pattern,季節性交通型態,,,,2022-07-15
19459900,seat and table combo,連體桌椅；連組桌椅,,營管組,,2022-07-15
19459901,seat arrangement,座位配置,,,,2022-07-15
19459902,seating,錨定滑動；錨定損失,,,,2022-07-15
19459903,seating and standing capacity,載客容量,,,,2022-07-15
19459904,seating capacity,座位數,,,,2022-07-15
19459905,seat-kilometer,客座公里,,,,2022-07-15
19459906,seaworthiness,適航性,,,,2022-07-15
19459907,seaworthiness test,耐航試驗,,,,2022-07-15
19459908,secant modulus,正割模數；割線模數,,,,2022-07-15
19459909,secant modulus of elasticity,正割彈性模數,,,,2022-07-15
19459910,second eccentricity,第二偏心率,,測量組,,2022-07-15
19459911,second grade road,二級路面,,,,2022-07-15
19459912,second lane,第二車道,,,,2022-07-15
19459913,second of arc,弧秒,,測量組,,2022-07-15
19459914,second order analysis,二階分析,,,,2022-07-15
19459915,second order benchmark,二等水準點,,,,2022-07-15
19459916,second order levelling,二等水準測量,,,,2022-07-15
19459917,second order plotting instrument,二等測圖儀；二等製圖儀,,,,2022-07-15
19459918,second order triangulation,二等三角測量,,,,2022-07-15
19459919,second order triangulation station,二等三角點,,,,2022-07-15
19459920,secondary bonding,次要鍵結；次級黏接,,材料_FRP,,2022-07-15
19459921,secondary compression,二次壓縮,,,,2022-07-15
19459922,secondary consolidation,次壓密,,,,2022-07-15
19459923,secondary crusher,複軋碎石機,,,,2022-07-15
19459924,secondary disaster,二次災害,,都計組,,2022-07-15
19459925,secondary flow,二次流,,,,2022-07-15
19459926,secondary industry,二級產業；次級產業,,,,2022-07-15
19459927,secondary levee,副堤,,,,2022-07-15
19459928,secondary load,次要載重,,,,2022-07-15
19459929,secondary moment,次要彎矩；二次彎矩,,,,2022-07-15
19459930,secondary nuclear vessel,外層圍阻體,,,,2022-07-15
19459931,secondary porosity,次孔隙率,,,,2022-07-15
19459932,secondary port,二等港,,,,2022-07-15
19459933,secondary risk,次要風險,,營管組,,2022-07-15
19459934,secondary road,次要道路,,,,2022-07-15
19459935,secondary sawing,二次鋸縫,,,,2022-07-15
19459936,secondary sedimentation basin,二級沉澱池,,環工組,,2022-07-15
19459938,secondary sedimentation tank,二級沉澱槽,,,,2022-07-15
19459939,secondary street,次要街道,,,,2022-07-15
19459940,secondary stress,次要應力,,,,2022-07-15
19459941,secondary surveillance radar,二級監視雷達,,,,2022-07-15
19459942,secondary suspension system,次懸承系統,,,,2022-07-15
19459943,secondary torsion,二次扭矩{變形諧和扭矩},,,,2022-07-15
19459944,secondary treatment,二級處理{污水},,,,2022-07-15
19459945,secondary triangulation station,二等三角點,,,,2022-07-15
19459946,secondary wastewater treatment,二級廢水處理,,,,2022-07-15
19459947,second-growth forest,次生林,,建築_環控,,2022-07-15
19459948,section insulator,區間絕緣器,,,,2022-07-15
19459949,section levelling,斷面水準測量,,,,2022-07-15
19459950,section modulus,斷面模數,,,,2022-07-15
19459951,section property,斷面性質,,,,2022-07-15
19459952,section steel,型鋼,,,,2022-07-15
19459953,section traffic volume,區間運量,,,,2022-07-15
19459954,sectional contract,區段式承攬契約；區段式承包契約,,,,2022-07-15
19459955,sectional flexural rigidity,斷面撓曲剛度,,,,2022-07-15
19459956,sectional route lock,分段路線鎖定,,,,2022-07-15
19459957,sectional service,區間營運,,,,2022-07-15
19459958,sector gate,扇形閘門,,,,2022-07-15
19459959,sector plan,部門計畫,,都計組,,2022-07-15
19459960,sector theory,扇形理論,,,,2022-07-15
19459961,sectorial constituent,扇形分潮,,測量組,,2022-07-15
19459962,secular variation,長期變化,,測量組,,2022-07-15
19459963,secured property,地上定著物財產,,營管組,,2022-07-15
19459964,secured roll,地上定著物產值,,營管組,,2022-07-15
19459965,security,資訊安全；資安；保全,,,,2022-07-15
19459966,security group,保全團隊,,營管組,,2022-07-15
19459967,security vulnerability,資安弱點,,,,2022-07-15
19459968,sediment charge,沉滓值,,環工組,,2022-07-15
19459969,sediment concentration,沉滓濃度;泥沙濃度,,,,2022-07-15
19459970,sediment control,泥沙控制,,,,2022-07-15
19459971,sediment discharge,輸沙量,,,,2022-07-15
19459972,sediment distribution,泥沙分布,,,,2022-07-15
19459973,sediment hydrograph,泥沙歷線,,,,2022-07-15
19459974,sediment laden flow,含沙水流,,,,2022-07-15
19459975,sediment rating curve,泥沙率定曲線,,,,2022-07-15
19459976,sediment runoff,泥沙逕流,,,,2022-07-15
19459977,sediment spatial concentration distribution,泥沙空間濃度分布,,,,2022-07-15
19459978,sediment sphericity,泥沙球性,,,,2022-07-15
19459979,sediment transport,泥沙運移,,,,2022-07-15
19459980,sediment transport competency,泥沙運移能力,,,,2022-07-15
19459981,sediment transport concentration,泥沙運移濃度,,,,2022-07-15
19459982,sediment transportation,泥沙運移,,,,2022-07-15
19459983,sediment tube,泥沙管；沉滓管,,,,2022-07-15
19459984,sediment yield,泥沙產量,,,,2022-07-15
19459985,sedimentation,沉積作用；沉澱,,,,2022-07-15
19459986,sedimentation compartment,沉澱區間；沈澱室,,,,2022-07-15
19459987,sedimentation method,沉澱法,,,,2022-07-15
19459988,sedimentation period,沉澱時間,,,,2022-07-15
19459989,sedimentation tank,沉澱池；沉澱槽,,營管組,,2022-07-15
19459990,sediment-discharge curve,泥沙-流量曲線,,,,2022-07-15
19459991,seeding material,植種物,,,,2022-07-15
19459992,seeding work,植生播種工作,,營管組,,2022-07-15
19459993,seepage,滲流,,,,2022-07-15
19459994,seepage face,滲流面,,,,2022-07-15
19459995,seepage flow,滲流,,,,2022-07-15
19459996,seepage pressure,滲流壓力,,,,2022-07-15
19459997,seepage surface,滲流表面,,,,2022-07-15
19459998,seepage water,滲流水,,,,2022-07-15
19459999,segment handling,節塊處理,,,,2022-07-15
19460000,segment placing,節塊吊放工法,,,,2022-07-15
19460001,segment pushing method,節塊推進工法{橋梁},,營管組,,2022-07-15
19460002,segmental arch timber,環片拱木,,,,2022-07-15
19460003,segmental construction,節塊施工,,,,2022-07-15
19460004,segmental construction method,節塊施工法,,,,2022-07-15
19460005,segmental launching method,節塊推進工法{橋梁},,營管組,,2022-07-15
19460006,segmental member,節塊構件,,,,2022-07-15
19460007,segmental precast method,預鑄節塊工法,,,,2022-07-15
19460008,segmental sluice gate,弧形沖淤閘門；節塊式沖淤閘門,,,,2022-07-15
19460009,segmental timber arch,環片式木拱,,,,2022-07-15
19460010,segregation,分離；析離,,,,2022-07-15
19460011,segregation resistance,[材料]抗析離性,,,,2022-07-15
19460012,seismic apparatus,地震儀,,營管組,,2022-07-15
19460013,seismic code,耐震規範,,,,2022-07-15
19460014,seismic coefficient,地震係數,,,,2022-07-15
19460015,seismic design category,耐震設計分類,,,,2022-07-15
19460016,seismic force,地震力,,,,2022-07-15
19460017,seismic hook,耐震彎鉤,,,,2022-07-15
19460018,seismic instrument,地震儀,,營管組,,2022-07-15
19460019,seismic instrumentation,地震儀裝置,,營管組,,2022-07-15
19460020,seismic monitoring system,地震監測系統,,營管組,,2022-07-15
19460021,seismic prospecting,震波探查,,,,2022-07-15
19460022,seismic restrainer,地震防落設施,,營管組,,2022-07-15
19460023,seismic risk,地震風險,,都計組,,2022-07-15
19460024,seismic risk map,地震風險地圖,,都計組,,2022-07-15
19460025,seismic sea wave,地震海浪,,,,2022-07-15
19460026,seismic surge,地震湧浪,,,,2022-07-15
19460027,seismic wave,震波,,,,2022-07-15
19460028,seismic zone,地震帶,,,,2022-07-15
19460029,seismic-force-resisting system,地震力抵抗系統,,,,2022-07-15
19460030,seismometer,地震儀,,,,2022-07-15
19460031,seizing,捆牢,,,,2022-07-15
19460032,selected subcontractor,選定分包商,,營管組,,2022-07-15
19460033,selecting material for backfill,選擇性回填材料,,營管組,,2022-07-15
19460034,selective availability,選效誤差,,測量組,,2022-07-15
19460035,self propelling bucket dredger,自航聯斗式挖泥船,,,,2022-07-15
19460036,self propelling dredger,自航挖泥船,,,,2022-07-15
19460037,self propelling suction dredger,自航吸式挖泥船,,,,2022-07-15
19460038,self purification constant,自淨常數,,,,2022-07-15
19460039,self weight,自重,,,,2022-07-15
19460040,self-adhesion opaque film,{窗玻璃用}自黏式遮光膜,,營管組,,2022-07-15
19460041,self-anchored suspension bridge,自錨式吊橋,,,,2022-07-15
19460042,self-cleansing gradient,自淨梯度,,,,2022-07-15
19460043,self-compactability,自充填性,,,,2022-07-15
19460045,self-compacting concrete (SCC),自充填混凝土,,,,2022-07-15
19460047,self-consolidating concrete (SCC),自充填混凝土,,,,2022-07-15
19460048,selfcontained community,自足式社區,,,,2022-07-15
19460049,self-desiccation,自體乾燥,,,,2022-07-15
19460050,selfexcited vibration,自激振動,,,,2022-07-15
19460051,self-extinguishing character,自熄性,,材料_FRP,,2022-07-15
19460052,self-furring,網蓆,,,,2022-07-15
19460053,self-furring nail,網蓆釘,,,,2022-07-15
19460054,self-ignition temperature,自燃溫度,,材料_FRP,,2022-07-15
19460055,selfpotential survey,自然位能測量,,,,2022-07-15
19460056,self-powered control system,自供動力控制系統,,營管組,,2022-07-15
19460057,selfpriming centrifugal pump,自吸離心抽水機,,,,2022-07-15
19460058,self-priming centrifugal pump,自引離心幫浦；自引離心泵,,,,2022-07-15
19460059,self-propelled scraper,自動刮運機,,,,2022-07-15
19460060,self-propelled spreader,自走式鋪築機,,,,2022-07-15
19460061,self-purification constant,自淨常數,,,,2022-07-15
19460062,self-reducing tacheometer,自化視距儀,,,,2022-07-15
19460063,selfrestraint,自束,,,,2022-07-15
19460064,selfstress,自生應力,,,,2022-07-15
19460065,selfstressing,自加預力,,,,2022-07-15
19460066,self-stressing cement,自應力水泥,,,,2022-07-15
19460067,self-stressing concrete,自[生]應力混凝土,,,,2022-07-15
19460068,self-stressing grout,自[生]應力灰漿,,,,2022-07-15
19460069,self-stressing mortar,自[生]應力砂漿,,,,2022-07-15
19460070,self-unloading vessel,自動卸貨船,,,,2022-07-15
19460071,selvage,布邊；織邊；篩網邊,,,,2022-07-15
19460072,selvedge,布邊；織邊,,材料_FRP,,2022-07-15
19460073,semantics,語義學,,,,2022-07-15
19460074,semaphore signal,臂[木]式號誌；揚旗號誌,,,,2022-07-15
19460075,semi-actuated traffic signal,半觸動交通號誌,,,,2022-07-15
19460076,semiautomatic batcher,半自動分盤器；半自動配料機,,,,2022-07-15
19460077,semi-automatic weigh batcher,半自動秤重配料器,,,,2022-07-15
19460078,semi-automatic weighing,半自動計量{重量},,,,2022-07-15
19460079,semiautomatic welder,半自動電銲機,,,,2022-07-15
19460080,semiaxis,半軸,,測量組,,2022-07-15
19460081,semidetached dwelling,雙併住宅,,,,2022-07-15
19460082,semi-dry lime injection SO2 removal,半乾式石灰噴霧除硫法,,環工組,,2022-07-15
19460083,semi-dry smoke washing tower,半乾式煙氣洗滌塔,,營管組,,2022-07-15
19460084,semienclosed sun space,半封閉式暖房,,建築_環控,,2022-07-15
19460085,semi-exclusive right-of-way,部分專用路權,,,,2022-07-15
19460086,semifire zone,準消防區帶,,,,2022-07-15
19460087,semi-fire zone,準防火區,,環工組,,2022-07-15
19460088,semiflexible joint,半柔性接頭{鉸接},,,,2022-07-15
19460089,semi-global matching (SGM),半全域匹配,,測量組,,2022-07-15
19460090,semigravity type abutment,半重力式橋臺,,,,2022-07-15
