ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
1211525,collision theory,碰撞學說,,碰撞理论 ,2012-11-26
1211526,colloid,膠體,,胶体,2012-11-26
1211527,color filter,濾光板,,滤色镜,2012-11-26
1211528,coloring material,色料,,有色材料；色材,2012-11-26
1211529,combination reaction,化合反應,,化合反应,2012-11-26
1211530,combustion,燃燒,,燃烧 ,2012-11-26
1211531,combustion analysis,燃燒分析,,燃烧分析,2012-11-26
1211532,combustion analysis method,燃燒分析法,,燃烧分析法,2012-11-26
1211533,common ion effect,同離子效應,,同离子效应 ,2012-11-26
1211534,common salt,食鹽,,食盐,2012-11-26
1211535,complex,錯合物,,络合物 ,2012-11-26
1211536,compound,化合物,,化合物,2012-11-26
1211537,concentration,濃度；濃縮,,浓缩,2012-11-26
1211538,condensation,縮合[作用]；冷凝[作用],,凝聚，缩合，冷凝,2012-11-26
1211539,condensation polymer,縮合聚合物,,缩(合)聚(合)物,2012-11-26
1211540,condensation polymerization,縮聚[作用]；縮合聚合[作用],,缩聚反应,2012-11-26
1211541,condensed phase,凝相,,缩相，凝相,2012-11-26
1211542,conductive layer,傳導層,,导电层,2012-11-26
1211543,Condy,康岱　  ,,康狄,2012-11-26
1211544,Condy's disinfecting fluid,康岱氏消毒液,,康狄氏消毒液,2012-11-26
1211545,conformational isomer ,構形異構物,,构象异构体,2012-11-26
1211546,conjugate acid,共軛酸,,共轭酸,2012-11-26
1211547,conjugate acid-base pair,共軛酸鹼對,,共轭酸碱对 ,2012-11-26
1211548,conjugate base,共軛鹼,,共轭碱,2012-11-26
1211549,conjugated protein,複合蛋白質,,缀合蛋白质 ,2012-11-26
1211550,contact process,接觸法,,接触法,2012-11-26
1211551,coordination compound,配位化合物,,配位化合物,2012-11-26
1211552,coordination number,配位數,,配位数,2012-11-26
1211553,copolymer,共聚物,,[二元]共聚物,2012-11-26
1211554,cosmetic,化妝品,,化妆品,2012-11-26
1211555,coulomb electrostatic force,庫侖靜電力,,库仑静电力,2012-11-26
1211556,covalent bond,共價鍵,,共价键,2012-11-26
