ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2452909,On Cold Damage and Miscellaneous Diseases,傷寒雜病論,,伤寒杂病论,2015-09-16
2452910,On Warm Epidemics,溫疫論,,温疫论,2015-09-16
2452911,On Warm Epidemics,溫疫論,,温疫论,2015-09-16
2452912,ophiopogon [root],麥冬,,麦冬,2015-09-16
2452913,Ophiopogonis Radix,麥冬,,麦冬,2015-09-16
2452914,orifice-opening (method),開竅法,,开窍法,2015-09-16
2452915,original qi,元氣,,元气,2015-09-16
2452916,Ostreae Concha,牡蠣,,牡蛎,2015-09-16
2452917,"ouch point,a-shi point",阿是穴,,阿是穴,2015-09-16
2452918,oyster shell,牡蠣,,牡蛎,2015-09-16
2452919,Paeoniae Radix Alba,白芍,,白芍,2015-09-16
2452920,Paeoniae Radix Rubra,赤芍,,赤芍,2015-09-16
2452921,pain wind,痛風,,痛风,2015-09-16
2452922,pale red tongue,淡紅舌,,淡红舌,2015-09-16
2452923,palpation,切診,,切诊,2015-09-16
2452924,Panacis Quinquefolii Radix,西洋參,,西洋参,2015-09-16
2452925,panting;DYSPNEA,喘病,,喘病,2015-09-16
2452926,patchouli,廣藿香,,广藿香,2015-09-16
2452927,pathomechanical theory,病機學說,,病机学说,2015-09-16
2452928,pathomechanism,病機,,病机,2015-09-16
2452929,pattern,症候,,证候,2015-09-16
2452930,pattern identification as the basis for determining treatment,辨證論治,,辨证论治,2015-09-16
2452931,pattern identification;syndrome differentiation,辨證,,辨证,2015-09-16
2452932,pattern of ascendant hyperactivity of liver yang;syndrome of ascendant hyperactivity of liver yang,肝陽上亢證,,肝阳上亢证,2015-09-16
2452933,pattern of binding depression of liver qi;syndrome of binding depression of liver qi,肝氣鬱結證,,肝气郁结证,2015-09-16
2452934,pattern of cold congealing in the uterus;syndrome of cold congealing in the uterus,寒凝胞宮證,,寒凝胞宫证,2015-09-16
2452935,pattern of disharmony of the thoroughfare and controlling vessels;syndrome of disharmony of the thoroughfare and controlling vessels,衝任不調證,,冲任不调证,2015-09-16
2452936,pattern of dual vacuity of qi and blood;syndrome of dual deficiency of qi and blood,氣血兩虛證,,气血两虚证,2015-09-16
2452937,pattern of heart qi vacuity;syndrome of heart qi vacuity,心氣虛證,,心气虚证,2015-09-16
2452938,pattern of heart yang vacuity;syndrome of heart yang deficiency,心陽虛證,,心阳虚证,2015-09-16
2452939,pattern of liver channel damp-heat;syndrome of liver channel damp-heat,肝經濕熱證,,肝经湿热证,2015-09-16
2452940,pattern of liver fire flaming upward;syndrome of liver fire flaming upward,肝火上炎證,,肝火上炎证,2015-09-16
2452941,pattern of liver wind stirring internally;syndrome of liver wind stirring internally,肝風內動證,,肝风内动证,2015-09-16
2452942,pattern of liver-gallbladder damp-heat;syndrome of liver-gallbladder damp-heat,肝膽濕熱證,,肝胆湿热证,2015-09-16
2452943,pattern of liver-stomach disharmony;syndrome of liver-stomach disharmony,肝胃不和證,,肝胃不和证,2015-09-16
2452944,pattern of qi stagnation and blood stasis;syndrome of qi stagnation and blood stasis,氣滯血瘀證,,气滞血瘀证,2015-09-16
2452945,pattern of stomach qi vacuity;syndrome of stomach qi deficiency,胃氣虛證,,胃气虚证,2015-09-16
2452946,pattern of stomach yin vacuity;syndrome of stomach yin deficiency,胃陰虛證,,胃阴虚证,2015-09-16
2452947,pattern of yin vacuity with effulgent fire;effulgent yin vacuity fire pattern;syndrome of yin deficiency with effulgent fire,陰虛火旺證,,阴虚火旺证,2015-09-16
2452948,pattern;syndrome classification,證,,证,2015-09-16
2452949,"PC-6,Inner Pass",內關,,内关,2015-09-16
2452950,Peaceful Palace Bovine Bezoar Pill,安宮牛黃丸,,安宫牛黄丸,2015-09-16
2452951,peach kernel/seed,桃仁,,桃仁,2015-09-16
2452952,pearl,珍珠,,珍珠,2015-09-16
2452953,"pents'ao,materia medica;herbal foundation;bencao",本草,,本草,2015-09-16
2452954,pepper,胡椒,,胡椒,2015-09-16
2452955,Perfect Major Supplementation Pill,十全大補丸,,十全大补丸,2015-09-16
2452956,pericardiac network,心包絡,,心包络,2015-09-16
2452957,perilla fruit,紫蘇子,,紫苏子,2015-09-16
2452958,perilla leaf,紫蘇葉,,紫苏叶,2015-09-16
2452959,perilla stem,紫蘇梗,,紫苏梗,2015-09-16
2452960,Perillae Caulis,紫蘇梗,,紫苏梗,2015-09-16
2452961,Perillae Folium,紫蘇葉,,紫苏叶,2015-09-16
2452962,Perillae Fructus,紫蘇子,,紫苏子,2015-09-16
2452963,Persicae Semen,桃仁,,桃仁,2015-09-16
2452964,pestilential qi,癘氣,,疠气,2015-09-16
2452965,Phaseoli Semen,赤小豆,,赤小豆,2015-09-16
2452966,Pheretima,地龍,,地龙,2015-09-16
2452967,phlegm pattern;phlegm syndrome,痰證,,痰证,2015-09-16
2452968,phlegm-dispelling method,祛痰法,,祛痰法,2015-09-16
2452969,phlegm-rheum,痰飲,,痰饮,2015-09-16
2452970,phragmites [root],蘆根,,芦根,2015-09-16
2452971,Phragmitis Rhizoma,蘆根,,芦根,2015-09-16
2452972,pill,丸劑,,丸剂,2015-09-16
2452973,pinellia [corm],半夏,,半夏,2015-09-16
2452974,pinellia leaven,半夏麯,,半夏曲,2015-09-16
2452975,Pinelliae Cormus,半夏,,半夏,2015-09-16
2452976,Pinelliae Massa Fermentata,半夏麯,,半夏曲,2015-09-16
2452977,Pinelliae Rhizoma cum Zingibere Praeparatum,薑半夏,,姜半夏,2015-09-16
2452978,Pinelliae Rhizoma Depuratum,清半夏,,清半夏,2015-09-16
2452979,Pinelliae Rhizoma Praeparatum,法半夏,,法半夏,2015-09-16
2452980,Piperis Fructus,胡椒,,胡椒,2015-09-16
2452981,Plain Questions,素問,,素问,2015-09-16
2452982,Plain Questions,素問,,素问,2015-09-16
2452983,"plain stir-fry,stir-fry without adjuvants",清炒,,清炒,2015-09-16
2452984,Plantaginis Herba,車前草,,车前草,2015-09-16
2452985,Plantaginis Semen,車前子,,车前子,2015-09-16
2452986,plantago,車前草,,车前草,2015-09-16
2452987,plantago seed;plantain seed,車前子,,车前子,2015-09-16
2452988,plaster,膏藥,,膏药,2015-09-16
2452989,Platycladi Semen,柏子仁,,柏子仁,2015-09-16
2452990,platycodon [root],桔梗,,桔梗,2015-09-16
2452991,Platycodonis Radix,桔梗,,桔梗,2015-09-16
2452992,plum-blossom needle,梅花針,,梅花针,2015-09-16
2452993,plum-pit qi,梅核氣,,梅核气,2015-09-16
2452994,Pogostemonis Herba,廣藿香,,广藿香,2015-09-16
2452995,point theory,腧穴学,,腧穴学,2015-09-16
2452996,point;acupoint,腧穴,,腧穴,2015-09-16
2452997,poisonous snake bite,毒蛇咬傷,,毒蛇咬伤,2015-09-16
2452998,Polygonati Odorati Rhizoma,玉竹,,玉竹,2015-09-16
2452999,Polygoni Multiflori Caulis,首烏藤,,首乌藤,2015-09-16
2453000,Polygoni Multiflori Praeparata,製何首烏,,制何首乌,2015-09-16
2453001,Polygoni Multiflori Radix,何首烏,,何首乌,2015-09-16
2453003,polyporus,豬苓,,猪苓,2015-09-16
2453004,Poria,茯苓,,茯苓,2015-09-16
2453005,"poria, tuckahoe",茯苓,,茯苓,2015-09-16
2453006,Portulacae Herba,馬齒莧,,马齿苋,2015-09-16
2453007,powder,散劑,,散剂,2015-09-16
2453008,premature delivery,早產,,早产,2015-09-16
2453009,preparation,劑型,,剂型,2015-09-16
2453010,prickly anacthopanax,刺五加,,刺五加,2015-09-16
2453011,prickly heat,痱子,,痱子,2015-09-16
2453012,privet fruit,女貞子,,女贞子,2015-09-16
2453013,pro formula pinellia,法半夏,,法半夏,2015-09-16
2453014,process with oil,油製,,油制,2015-09-16
2453015,process with wine,酒製,,酒制,2015-09-16
2453016,processed flowery knotweed [root],製何首烏,,制何首乌,2015-09-16
2453017,processing of medicinals,炮製,,炮制,2015-09-16
2453018,prolapse of the rectum,脫肛,,脱肛,2015-09-16
2453019,prunella [spike]; self-heal [spike],夏枯草,,夏枯草,2015-09-16
2453020,Prunellae Spica,夏枯草,,夏枯草,2015-09-16
2453021,pseudostellaria root,太子參,,太子参,2015-09-16
2453022,Pseudostellariae Radix,太子參,,太子参,2015-09-16
2453023,psoralea [fruit],補骨脂,,补骨脂,2015-09-16
2453024,Psoraleae Fructus,補骨脂,,补骨脂,2015-09-16
2453025,pueraria [root],葛根,,葛根,2015-09-16
2453026,Puerariae Radix,葛根,,葛根,2015-09-16
2453027,pulmonary consumption,肺痨,,肺痨,2015-09-16
2453028,pulse,脈象,,脉象,2015-09-16
