ID,英文名稱,中文名稱,圖片,所在國,經緯坐標,備註,更新日期
2993088,Gloster,格羅斯特,,美國,31° 13′ N 91° 01′ W,,2017-06-09
2993089,Gloucester,格洛斯特,,加拿大,45° 18′ N 75° 38′ W,,2017-06-09
2993090,Gloucester,格洛斯特,,英國,51° 53′ N 2° 14′ W,,2017-06-09
2993091,Gloucester (Glocester),格洛斯特,,美國,42° 37′ N 70° 40′ W,,2017-06-09
2993092,Gloucester City,格洛斯特城,,美國,39° 55′ N 75° 07′ W,,2017-06-09
2993093,Gloucestershire,格洛斯特夏,,英國,51° 49′ N 2° 11′ W,,2017-06-09
2993094,Glover I.,格羅弗島,,加拿大,48° 43′ N 57° 50′ W,,2017-06-09
2993095,Glover Reef,格羅弗礁,,貝里斯,16° 51′ N 87° 40′ W,,2017-06-09
2993096,Gloversville,格羅弗士維,,美國,43° 03′ N 74° 20′ W,,2017-06-09
2993097,Glubczyce,格武布奇策,,波蘭,50° 12′ N 17° 49′ E,,2017-06-09
2993098,Glubokoye,格魯波科耶,,俄羅斯,57° 44′ N 34° 50′ E,,2017-06-09
2993099,Glückstadt,格呂克斯塔特,,德國,53° 50′ N 9° 26′ E,,2017-06-09
2993100,Glyndebourne,格林德本,,英國,50° 54′ N 0° 05′ E,,2017-06-09
2993101,Glyngore,格林厄勒,,丹麥,56° 45′ N 8° 54′ E,,2017-06-09
2993102,Glynn,格林,,美國,30° 39′ N 91° 21′ W,,2017-06-09
2993103,Gmund,格蒙特,,德國,48° 48′ N 9° 47′ E,,2017-06-09
2993104,Gmunden,格蒙登,,奧地利,47° 57′ N 13° 49′ E,,2017-06-09
2993105,Gnarp,格納普,,瑞典,62° 03′ N 17° 16′ E,,2017-06-09
2993106,Gniezno,格涅茲諾,,波蘭,52° 33′ N 17° 36′ E,,2017-06-09
2993107,Gnjilane,格尼蘭,,科索沃,42° 28′ N 21° 28′ E,,2017-06-09
2993108,"Goa, State of",果亞邦,,印度,15° 35′ N 74° 00′ E,,2017-06-09
2993109,Goalpara,果帕拉,,印度,26° 08′ N 90° 36′ E,,2017-06-09
2993110,Goalundo Ghat (Goalando),果倫多加特(果蘭多),,孟加拉,23° 43′ N 89° 46′ E,,2017-06-09
2993111,Goascoran,哥斯科蘭,,宏都拉斯,13° 39′ N 87° 44′ W,,2017-06-09
2993112,Goaso,哥亞索,,迦納,6° 49′ N 2° 32′ W,,2017-06-09
2993113,Goatfell (Goat Mt.),哥特山(羊山),,英國,55° 37′ N 5° 11′ W,,2017-06-09
2993114,Goba,哥巴,,衣索比亞,7° 00′ N 40° 04′ E,,2017-06-09
2993115,Gobabis,哥巴比斯,,納米比亞,22° 27′ S 18° 59′ E,,2017-06-09
2993116,Gobardhana,哥巴達納,,印度,27° 19′ N 84° 19′ E,,2017-06-09
2993117,Göbekören (Göbekviran),哥貝科倫(哥貝維蘭),,土耳其,38° 45′ N 36° 56′ E,,2017-06-09
2993118,Göbel,哥貝爾,,土耳其,40° 01′ N 28° 09′ E,,2017-06-09
2993119,"Gobi, Bir el-",戈壁井,,利比亞,31° 32′ N 24° 02′ E,,2017-06-09
2993120,Gobo,御坊,,日本,33° 53′ N 135° 09′ E,,2017-06-09
2993121,Goch,哥赫,,德國,51° 40′ N 6° 10′ E,,2017-06-09
2993122,Gochas,哥查斯,,納米比亞,24° 47′ S 18° 49′ E,,2017-06-09
2993123,Godalming,哥達明,,英國,51° 11′ N 0° 38′ W,,2017-06-09
2993124,Godavari R.,哥達瓦里河,,印度,17° 00′ N 81° 48′ E,,2017-06-09
2993125,Godbout,哥德波特,,加拿大,49° 19′ N 67° 37′ W,,2017-06-09
2993126,Godda,哥達,,印度,24° 51′ N 87° 13′ E,,2017-06-09
2993127,"Goddard, Mt.",哥達德峰,,美國,37° 06′ N 118° 44′ W,,2017-06-09
2993128,Goddo,哥多,,蘇利南,4° 03′ N 55° 36′ W,,2017-06-09
2993129,Godene,哥德內,,土耳其,37° 45′ N 32° 24′ E,,2017-06-09
2993130,Goderich,哥德里契,,加拿大,43° 46′ N 81° 42′ W,,2017-06-09
2993131,Godet,哥德特,,土耳其,37° 01′ N 33° 30′ E,,2017-06-09
2993132,Godfrey,哥德夫利,,美國,38° 57′ N 90° 11′ W,,2017-06-09
2993133,Godhavn,哥德哈芬,,丹屬{格陵蘭島},69° 15′ N 53° 33′ W,,2017-06-09
2993134,Godhra,哥德拉,,印度,22° 47′ N 73° 40′ E,,2017-06-09
2993135,Göding (Hodonin),哥丁(荷多寧),,捷克,48° 52′ N 17° 08′ E,,2017-06-09
2993136,Gödis,哥地什,,土耳其,38° 42′ N 40° 49′ E,,2017-06-09
2993137,Godmanchester,哥曼徹斯特,,英國,52° 19′ N 0° 10′ W,,2017-06-09
2993138,Godollo,哥多洛,,匈牙利,47° 37′ N 19° 21′ E,,2017-06-09
2993139,Godoy Cruz,哥多伊克路斯,,阿根廷,32° 58′ S 68° 51′ W,,2017-06-09
2993140,Gods L.,哥茲湖,,加拿大,54° 40′ N 94° 20′ W,,2017-06-09
2993141,Gods R.,哥茲河,,加拿大,56° 22′ N 92° 52′ W,,2017-06-09
2993142,Godshill,哥茲西爾,,英國,50° 38′ N 1° 15′ W,,2017-06-09
2993143,Godthaab (Nuuk),哥特豪布(奴克),,丹屬{格陵蘭島},64° 11′ N 51° 45′ W,,2017-06-09
2993144,Godwin I.,哥德文島,,美國,37° 13′ N 75° 50′ W,,2017-06-09
2993145,"Godwin-Austen, Mount (K2, Qogir Feng)",哥德文奧斯騰峰(喬戈里峰),,{喀什米爾}/中國,35° 53′ N 76° 31′ E,,2017-06-09
2993146,Goedereede (Goeree),胡德雷德(胡雷),,荷蘭,51° 49′ N 3° 59′ E,,2017-06-09
2993147,"Goeland, Lac au",戈隆湖,,加拿大,49° 45′ N 76° 50′ W,,2017-06-09
2993148,Goes,胡斯,,荷蘭,51° 30′ N 3° 55′ E,,2017-06-09
2993149,Goffs,哥夫斯,,美國,34° 55′ N 115° 05′ W,,2017-06-09
2993150,Goffstown,哥夫斯鎮,,美國,43° 03′ N 71° 36′ W,,2017-06-09
2993151,Gog Magog Hills,哥馬格丘陵,,英國,52° 11′ N 0° 11′ E,,2017-06-09
2993152,Gogama,哥加馬,,加拿大,47° 42′ N 81° 43′ W,,2017-06-09
2993153,Gogebic,哥吉比克,,美國,46° 24′ N 89° 36′ W,,2017-06-09
2993154,Gogebic Ra.,哥吉比克嶺,,美國,46° 38′ N 89° 59′ W,,2017-06-09
2993155,"Gogebic, L.",哥吉比克湖,,美國,46° 35′ N 89° 38′ W,,2017-06-09
2993156,Goggingen,哥京根,,德國,48° 52′ N 9° 53′ E,,2017-06-09
2993157,Gogorron,哥格隆,,墨西哥,21° 50′ N 100° 54′ W,,2017-06-09
2993158,Gogounou (Gogonou),哥古奴,,貝南,10° 51′ N 2° 50′ E,,2017-06-09
2993159,Gogrial,哥格里亞,,南蘇丹,8° 32′ N 28° 07′ E,,2017-06-09
2993160,Gohana,哥哈納,,印度,29° 08′ N 76° 42′ E,,2017-06-09
2993161,Gohoku,吾北,,日本,33° 39′ N 133° 20′ E,,2017-06-09
2993162,Göhren,哥倫,,德國,53° 32′ N 11° 36′ E,,2017-06-09
2993163,Goiania,哥亞尼亞,,巴西,16° 41′ S 49° 17′ W,,2017-06-09
2993164,Goianinha,哥亞尼涅,,巴西,6° 15′ S 35° 08′ W,,2017-06-09
2993165,"Goias, Estado de",哥亞斯州,,巴西,16°04’S49°53’W,,2017-06-09
2993166,Goila,哥伊拉,,羅馬尼亞,46° 46′ N 22° 20′ E,,2017-06-09
2993167,Gojam,哥占,,衣索比亞,11° 11′ N 39° 54′ E,,2017-06-09
2993168,Gojeb Wenz (Gojab),哥雅布河,,衣索比亞,07° 20′ N 37° 21′ E,,2017-06-09
2993169,Gojo,五條,,日本,34° 22′ N 135° 42′ E,,2017-06-09
2993170,Gojome,五城目,,日本,39° 57′ N 140° 07′ E,,2017-06-09
2993171,Gok Cay,哥克河,,土耳其,40° 54′ N 33° 40′ E,,2017-06-09
2993172,Gokanosho,五家莊,,日本,32° 30′ N 130° 56′ E,,2017-06-09
2993173,Gokase-gawa,五瀨川,,日本,32° 36′ N 131° 41′ E,,2017-06-09
2993174,Gokasho-wan,五所灣,,日本,34° 23′ N 136° 41′ E,,2017-06-09
2993175,Gokayama,五箇山,,日本,36° 25′ N 136° 57′ E,,2017-06-09
2993176,"Gökceada (Imbros I., Imroz I.)",哥克切島(因布洛斯島、因洛斯島),,土耳其,40° 10′ N 25° 50′ E,,2017-06-09
2993177,Göksu Nehri,哥克蘇河,,土耳其,36° 19′ N 34° 02′ E,,2017-06-09
2993178,Göksun,哥克孫,,土耳其,38° 02′ N 36° 31′ E,,2017-06-09
2993179,Gokunsan Kundo,古群山群島,,韓國,35° 50′ N 126° 08′ E,,2017-06-09
2993180,Gol,戈爾,,挪威,60° 42′ N 8° 57′ E,,2017-06-09
2993181,Gola I.,哥拉島,,愛爾蘭,55° 07′ N 8° 25′ W,,2017-06-09
2993182,Golaghat,哥拉加特,,印度,26° 29′ N 93° 59′ E,,2017-06-09
2993183,Golah,哥拉,,美國,42° 58′ N 77° 43′ W,,2017-06-09
2993184,Golcar,哥爾卡,,英國,53° 38′ N 1° 52′ W,,2017-06-09
2993185,Golchikha,哥利奇哈,,俄羅斯,71° 43′ N 83° 36′ E,,2017-06-09
2993186,Golconda,哥康達,,印度,17° 23′ N 78° 22′ E,,2017-06-09
2993187,Golconda,哥康達,,美國,37° 22′ N 88° 29′ W,,2017-06-09
2993188,Gold Bar,哥德巴,,加拿大,53° 33′ N 113° 25′ W,,2017-06-09
2993189,Gold Beach,哥德比奇(金灘),,美國,42° 24′ N 124° 25′ W,,2017-06-09
2993190,Gold Coast,黃金海岸,,迦納,5°20’N0°45’W,,2017-06-09
2993191,Goldap,哥達普,,波蘭,54° 18′ N 22° 18′ E,,2017-06-09
2993192,Golden,哥登,,美國,39° 45′ N 105° 13′ W,,2017-06-09
2993193,Golden B.,哥登灣(金灣),,紐西蘭,40° 38′ S 172° 47′ E,,2017-06-09
2993194,Golden Gate,哥登蓋特(金門),,美國,26° 11′ N 81° 43′ W,,2017-06-09
2993195,Golden Horn,哥登峰(金峰),,美國,37° 48′ N 107° 49′ W,,2017-06-09
2993196,Golden Horn (Halic),金角灣(哈利奇灣),,土耳其,41° 01′ N 28° 58′ E,,2017-06-09
2993197,Golden Lake,哥登雷克,,美國,35° 33′ N 90° 03′ W,,2017-06-09
2993198,Golden Meadow,哥登梅多,,美國,29° 21′ N 90° 20′ W,,2017-06-09
2993199,Golden Valley,哥登維利,,美國,44° 59′ N 93° 21′ W,,2017-06-09
2993200,Goldendale,哥登代爾,,美國,45° 50′ N 120° 53′ W,,2017-06-09
2993201,Goldfield,哥德非(金田),,美國,33° 27′ N 111° 30′ W,,2017-06-09
2993202,Goldpines,哥德潘斯,,加拿大,50° 40′ N 93° 10′ W,,2017-06-09
2993203,Goldsboro,哥茲波羅,,美國,35° 24′ N 77° 58′ W,,2017-06-09
2993204,Goldstone Mt.,哥德斯通山,,美國,45° 07′ N 113° 35′ W,,2017-06-09
2993205,Goleniow,哥連紐夫,,波蘭,53° 34′ N 14° 51′ E,,2017-06-09
2993206,Goliad,哥利亞德,,美國,28° 40′ N 97° 21′ W,,2017-06-09
2993207,Golodnaya Steppe (Betpakdala),哥洛內亞草原(貝帕草原),,哈薩克,45° 45′ N 70° 30′ E,,2017-06-09
2993208,Gololcha,哥洛查,,衣索比亞,8° 13′ N 40° 04′ E,,2017-06-09
2993209,Golondrina,哥隆利納,,阿根廷,28° 32′ S 60° 00′ W,,2017-06-09
2993210,Golpayegan (Gulpaigan),哥派干(古派干),,伊朗,33° 27′ N 50° 17′ E,,2017-06-09
2993211,Golra,哥拉,,巴基斯坦,34° 55′ N 72° 24′ E,,2017-06-09
2993212,Goltva,哥特瓦,,烏克蘭,49° 25′ N 33° 52′ E,,2017-06-09
2993213,Golzow,哥卓夫,,德國,52° 34′ N 14° 31′ E,,2017-06-09
2993214,Goma,哥馬,,剛果{金夏沙},1° 38′ S 29° 14′ E,,2017-06-09
2993215,Gomal P. (Gumal P.),古馬山口,,巴基斯坦/阿富汗,31° 55′ N 69° 18′ E,,2017-06-09
2993216,Gombari,岡巴里,,剛果{金夏沙},2° 45′ N 29° 03′ E,,2017-06-09
2993217,Gombe,岡貝,,奈及利亞,10° 19′ N 11° 10′ E,,2017-06-09
2993218,Homiel (Gomel Homyel),荷米耶利(哥麥利),,<p>白俄羅斯</p>,<p>52&deg; 26&prime; N 30&deg; 59&prime; E</p>,,2017-06-09
2993219,"Gomera, Isla de la",哥美拉島,,西班牙,28° 06′ N 17° 08′ W,,2017-06-09
2993220,Gomez Farias,哥美茲法里斯,,墨西哥,29° 22′ N 107° 44′ W,,2017-06-09
2993221,Gomez Palacio,哥美茲巴拉索,,墨西哥,25° 34′ N 103° 30′ W,,2017-06-09
2993222,Gona,哥納,,巴紐,8° 36′ S 148° 16′ E,,2017-06-09
2993223,Gonaives,哥奈夫,,海地,19° 27′ N 72° 43′ W,,2017-06-09
2993224,Gonbad-e Kavus,岡巴德卡夫,,伊朗,37° 14′ N 55° 08′ E,,2017-06-09
2993225,Gonda,岡達,,印度,27° 06′ N 82° 01′ E,,2017-06-09
2993226,Gondal,岡達爾,,印度,21° 59′ N 70° 53′ E,,2017-06-09
2993227,Gonder,岡德,,衣索比亞,12° 40′ N 37° 29′ E,,2017-06-09
2993228,Gondia,岡迪亞,,印度,21° 29′ N 80° 12′ E,,2017-06-09
2993229,Gondokoro,岡多科羅,,南蘇丹,4° 54′ N 31° 40′ E,,2017-06-09
2993230,Gondolibah,岡多利巴,,衣索比亞,8° 18′ N 45° 05′ E,,2017-06-09
2993231,Gonen,哥能,,土耳其,40° 08′ N 27° 39′ E,,2017-06-09
2993232,Gonesse,哥內斯,,法國,48° 59′ N 2° 27′ E,,2017-06-09
2993233,"Gongola, R.",岡哥拉河,,奈及利亞,9° 30′ N 12° 04′ E,,2017-06-09
2993234,Gongrali,岡格拉里,,尼泊爾,28° 42′ N 82° 42′ E,,2017-06-09
2993235,Goni,哥尼,,烏拉圭,33° 32′ S 56° 27′ W,,2017-06-09
2993236,Goniadz,哥尼亞茲,,波蘭,53° 29′ N 22° 45′ E,,2017-06-09
2993237,Gono-kawa (Go-gawa),江乃川,,日本,35° 02′ N 132° 13′ E,,2017-06-09
2993238,Gonohe,五戶,,日本,40° 33′ N 141° 17′ E,,2017-06-09
2993239,Gonzaga,岡札加,,義大利,44° 58′ N 10° 49′ E,,2017-06-09
2993240,Gonzalez,岡札來茲,,美國,30° 35′ N 87° 17′ W,,2017-06-09
2993241,Good Hope (Fort Good Hope),古德荷普(好望堡),,加拿大,66° 16′ N 128° 38′ W,,2017-06-09
2993242,"Good Hope (Goeie Hoop, Kaap die)",好望角,,南非,34° 21′ S 18° 28′ E,,2017-06-09
2993243,Goodenough B.,古登諾灣,,巴紐,9° 54′ S 149° 59′ E,,2017-06-09
2993244,Goodenough I.,古登諾島,,巴紐,9° 16′ S 150° 09′ E,,2017-06-09
2993245,Gooding,古丁,,美國,42° 59′ N 114° 43′ W,,2017-06-09
2993246,Goodland,古德蘭,,美國,39° 21′ N 101° 45′ W,,2017-06-09
2993247,Goodman,古德曼,,美國,32° 58′ N 89° 56′ W,,2017-06-09
2993248,Goodooga,古多加,,澳大利亞,29° 08′ S 147° 28′ E,,2017-06-09
2993249,Goodrich,古德里治,,美國,40° 21′ N 104° 05′ W,,2017-06-09
2993250,Goodwood,古德塢,,南非,26° 27′ S 24° 11′ E,,2017-06-09
2993251,Goole,古爾,,英國,53° 42′ N 0° 54′ W,,2017-06-09
2993252,Goolgowi,古爾哥威,,澳大利亞,34° 00′ S 145° 45′ E,,2017-06-09
2993253,Goolwa,古爾瓦,,澳大利亞,35° 31′ S 138° 46′ E,,2017-06-09
2993254,Goomalling,古馬陵,,澳大利亞,31° 19′ S 116° 50′ E,,2017-06-09
2993255,Goombalie,古巴利,,澳大利亞,29° 59′ S 145° 23′ E,,2017-06-09
2993256,Goondiwindi,岡第文迪,,澳大利亞,28° 32′ S 150° 19′ E,,2017-06-09
2993257,Goor,賀爾,,荷蘭,52° 14′ N 6° 35′ E,,2017-06-09
2993258,Goose Bay,古斯貝,,紐西蘭,42° 28′ S 173° 33′ E,,2017-06-09
2993259,Goose Cr.,古斯溪(鵝溪),,美國,42° 31′ N 113° 50′ W,,2017-06-09
2993260,Goose L.,古斯湖(鵝湖),,美國,41° 47′ N 120° 26′ W,,2017-06-09
2993261,Gooseberry Cr.,古斯柏里溪,,美國,43° 57′ N 108° 06′ W,,2017-06-09
2993262,Gooty (Guti),古提,,印度,15° 07′ N 77° 38′ E,,2017-06-09
2993263,Gopalpur,哥帕浦,,印度,22° 05′ N 83° 42′ E,,2017-06-09
2993264,Göppingen,哥平根,,德國,48° 44′ N 9° 39′ E,,2017-06-09
2993265,Gorakhpur,哥拉克浦,,印度,26° 45′ N 83° 25′ E,,2017-06-09
2993266,Gorazde,哥拉茲德,,波赫,43° 40′ N 18° 59′ E,,2017-06-09
2993267,Gorda Cay,哥達礁,,巴哈馬,26° 05′ N 77° 32′ W,,2017-06-09
2993268,"Gorda, Punta",哥達角,,古巴,22° 25′ N 82° 11′ W,,2017-06-09
2993269,"Gorda, Punta",哥達岬,,貝里斯,16° 04′ N 88° 48′ W,,2017-06-09
2993270,Gordola,哥多拉,,瑞士,46° 11′ N 8° 51′ E,,2017-06-09
2993271,Gordon,哥敦,,美國,32° 54′ N 83° 21′ W,,2017-06-09
2993272,Gordon,哥敦,,澳大利亞,29° 18′ S 152° 43′ E,,2017-06-09
2993273,Gordon R.,哥敦河,,澳大利亞,42° 25′ S 145° 31′ E,,2017-06-09
2993274,Gordons B.,哥敦士灣,,澳大利亞,11° 41′ S 130° 08′ E,,2017-06-09
2993275,Gordonsville,哥敦士維,,美國,38° 09′ N 78° 12′ W,,2017-06-09
2993276,Gore,哥爾,,衣索比亞,8° 10′ N 35° 32′ E,,2017-06-09
2993277,Gore,哥爾,,查德,7° 57′ N 16° 41′ E,,2017-06-09
2993278,Gore,哥爾,,紐西蘭,46° 06′ S 168° 57′ E,,2017-06-09
2993279,Gore Bay,哥爾貝,,加拿大,45° 56′ N 82° 29′ W,,2017-06-09
2993280,Goredin,哥瑞丁,,土耳其,37° 46′ N 36° 49′ E,,2017-06-09
2993281,Goree,哥黑,,塞內加爾,14° 40′ N 17° 24′ W,,2017-06-09
2993282,"Goree, Ile de",哥黑島,,塞內加爾,14° 40′ N 17° 24′ W,,2017-06-09
2993283,Gorey (Guaire),戈里,,愛爾蘭,52° 40′ N 6° 19′ W,,2017-06-09
2993284,Gorgan (Asterabad、Gurgan),哥干(阿斯特拉巴德、古爾干),,伊朗,36° 50′ N 54° 26′ E,,2017-06-09
2993285,"Gorgona, Isola di",哥戈納島,,義大利,43° 26′ N 9° 54′ E,,2017-06-09
2993286,Gorgonzola,哥岡卓拉,,義大利,45° 31′ N 9° 24′ E,,2017-06-09
2993287,Gorgoram,哥戈藍,,奈及利亞,12° 42′ N 10° 44′ E,,2017-06-09
2993288,Gorham,哥罕,,美國,37° 43′ N 89° 29′ W,,2017-06-09
2993289,Gori,哥里,,喬治亞,41° 59′ N 44° 08′ E,,2017-06-09
2993290,Gorinchem (Gorkum),賀林罕(賀昆),,荷蘭,51° 50′ N 4° 58′ E,,2017-06-09
2993291,Goring,哥陵,,英國,51° 31′ N 1° 09′ W,,2017-06-09
2993292,Gorizia,哥里加,,義大利,45° 58′ N 13° 36′ E,,2017-06-09
2993293,Gorj,哥日,,羅馬尼亞,45° 00′ N 23° 11′ E,,2017-06-09
2993294,Gorjanci (Zumberacka Gora),哥里昂奇/尊貝拉卡山脈,,斯洛維尼亞/克羅埃西亞,45° 45′ N 15° 20′ E,,2017-06-09
2993295,Gorjanci Mts. (Zumberacka Gora),哥里昂奇山脈/尊貝拉奇卡山脈,,俄羅斯,56° 20′ N 44° 00′ E,,2017-06-09
2993296,Gorkhe,哥基,,尼泊爾,26° 57′ N 88° 04′ E,,2017-06-09
2993297,Gorlice,哥利治,,波蘭,49° 40′ N 21° 10′ E,,2017-06-09
2993298,Görlitz (Zgorzelec),哥利茲(茲哥熱列次),,波蘭,51° 09′ N 15° 00′ E,,2017-06-09
2993299,Gorlovka,哥羅夫卡,,俄羅斯,55° 54′ N 42° 11′ E,,2017-06-09
2993300,"Gorm (Gorm, Ben)",哥母峰,,愛爾蘭,53° 37′ N 9° 43′ W,,2017-06-09
2993301,Gorman,哥曼,,美國,32° 14′ N 98° 40′ W,,2017-06-09
2993302,Gormanston,哥曼斯頓,,愛爾蘭,53° 38′ N 6° 15′ W,,2017-06-09
2993303,Gormanstown,哥曼斯鎮,,愛爾蘭,53° 05′ N 6° 44′ W,,2017-06-09
2993304,Gorno-Altaysk (Oirat-Tura),哥諾阿泰斯克(奧伊拉特土拉),,俄羅斯,51° 57′ N 85° 57′ E,,2017-06-09
2993305,Gorodenka,哥羅登卡,,俄羅斯,54° 57′ N 75° 49′ E,,2017-06-09
2993306,Gorodets,哥羅德茲,,俄羅斯,56° 38′ N 43° 28′ E,,2017-06-09
2993307,Gorodishche,哥羅地什車,,俄羅斯,48° 50′ N 44° 32′ E,,2017-06-09
2993308,Gorodnitsa,哥羅德尼察,,烏克蘭,49° 25′ N 26° 01′ E,,2017-06-09
2993309,Gorodnya,哥羅德尼雅,,俄羅斯,59° 19′ N 29° 00′ E,,2017-06-09
2993310,Gorodok,哥羅多克,,俄羅斯,57° 27′ N 33° 57′ E,,2017-06-09
2993311,Goroke,哥洛克,,澳大利亞,36° 43′ S 141° 29′ E,,2017-06-09
2993312,Gorongosa (Vila Paiva de Andrada),哥隆戈薩(派瓦安德拉達鎮),,莫三比克,18° 41′ S 34° 04′ E,,2017-06-09
2993313,Gorontalo,哥隆塔洛(峨崙打落),,印尼,0° 34′ N 123° 01′ E,,2017-06-09
2993314,"Gorontalo, Propinsi",哥隆塔洛省,,印尼,0° 42′ N 122° 28′ E,,2017-06-09
2993315,Goronyo,哥隆約,,奈及利亞,13° 25′ N 5° 43′ E,,2017-06-09
2993316,Gorssel (Gorsel),哥瑟,,荷蘭,52° 12′ N 6° 12′ E,,2017-06-09
2993317,Gort,哥特,,愛爾蘭,53° 05′ N 8° 50′ W,,2017-06-09
2993318,Gorteen,哥廷,,愛爾蘭,53° 55′ N 7° 30′ W,,2017-06-09
2993319,Gortyna,哥提納,,希臘,35° 03′ N 24° 58′ E,,2017-06-09
2993320,Gorumna I.,哥侖納島,,愛爾蘭,53° 16′ N 9° 41′ W,,2017-06-09
2993321,Göschenen,哥申恩,,瑞士,46° 40′ N 8° 35′ E,,2017-06-09
2993322,Gose,御所,,日本,34° 27′ N 135° 45′ E,,2017-06-09
2993323,Gosek,古索,,韓國,37° 15′ N 126° 57′ E,,2017-06-09
2993324,Gosen,五泉,,日本,37° 41′ N 139° 12′ E,,2017-06-09
2993325,Gosford,哥斯福,,澳大利亞,33° 25′ S 151° 20′ E,,2017-06-09
2993326,Gosforth,哥斯福斯,,英國,55° 00′ N 1° 37′ W,,2017-06-09
2993327,Goshanak,哥沙納克,,巴基斯坦,26° 17′ N 64° 58′ E,,2017-06-09
2993328,Goshen,哥申,,美國,41° 35′ N 85° 51′ W,,2017-06-09
2993329,Goshiki,五色,,日本,34° 26′ N 134° 47′ E,,2017-06-09
2993330,Goshogawara,五所川原,,日本,40° 48′ N 140° 26′ E,,2017-06-09
2993331,Goshute,哥休提,,美國,39° 54′ N 114° 00′ W,,2017-06-09
2993332,Goslar,哥斯拉,,德國,51° 56′ N 10° 26′ E,,2017-06-09
2993333,Gospa,哥斯帕,,克羅埃西亞,43° 07′ N 17° 22′ E,,2017-06-09
2993334,Gosper,哥斯珀,,美國,40° 29′ N 99° 52′ W,,2017-06-09
2993335,Gospic,哥斯匹赤,,克羅埃西亞,44° 34′ N 15° 24′ E,,2017-06-09
2993336,Gosport,哥斯波特,,英國,50° 49′ N 1° 09′ W,,2017-06-09
2993337,Gossa (Gossen),戈薩島(哥森島 ),,挪威,62° 49′ N 6° 53′ E,,2017-06-09
2993338,Gossas,哥薩斯,,塞內加爾,14° 28′ N 16° 03′ W,,2017-06-09
2993339,Gossau,哥紹,,瑞士,47° 25′ N 9° 15′ E,,2017-06-09
2993340,Gosselies,哥斯利,,比利時,50° 29′ N 4° 26′ E,,2017-06-09
2993341,Gostivar,哥斯提瓦,,北馬其頓,41° 48′ N 20° 55′ E,,2019-03-25
2993342,Gostynin,哥斯提寧,,葡萄牙,52° 26′ N 19° 28′ E,,2017-06-09
2993343,Göta,哥塔,,瑞典,58° 06′ N 12° 11′ E,,2017-06-09
2993344,Göta Alv,哥塔河,,瑞典,57° 41′ N 11° 54′ E,,2017-06-09
2993345,Göta Kanal,哥塔運河,,瑞典,58° 30′ N 16° 02′ E,,2017-06-09
2993346,Götaland,哥塔蘭,,瑞典,57° 30′ N 14° 30′ E,,2017-06-09
2993347,Göteborg (Gothenburg),哥特堡,,瑞典,57° 43′ N 11° 58′ E,,2017-06-09
2993348,Gotenba,御殿場,,日本,35° 19′ N 138° 56′ E,,2017-06-09
2993349,Gotera (San Francisco),哥特拉(聖夫蘭西斯科),,薩爾瓦多,13° 42′ N 88° 06′ W,,2017-06-09
2993350,Gotha,哥他,,德國,50° 58′ N 10° 42′ E,,2017-06-09
2993351,Gothenburg,哥審堡,,美國,40° 56′ N 100° 12′ W,,2017-06-09
2993352,Gotland (Gottland ),哥特蘭島,,瑞典,57° 30′ N 18° 33′ E,,2017-06-09
2993353,Gotlands Län,哥特蘭省,,瑞典,57° 30′N 18° 30′ E,,2017-06-09
2993354,Goto,古土,,北韓,40° 22′ N 127° 16′ E,,2017-06-09
2993355,Goto-retto,五島列島,,日本,32° 54′ N 128° 36′ E,,2017-06-09
2993356,Gotska Sandon,哥次卡山敦,,瑞典,58° 23′ N 19° 16′ E,,2017-06-09
2993357,Gotsu,江津,,日本,35° 00′ N 132° 15′ E,,2017-06-09
2993358,Göttingen,哥丁根,,德國,51° 32′ N 9° 57′ E,,2017-06-09
2993359,Gottorp,哥托普,,瑞典,58° 33′ N 15° 28′ E,,2017-06-09
2993360,Gottwaldov (Zlin),哥特瓦多夫(茲林),,捷克,49° 13′ N 17° 40′ E,,2017-06-09
2993361,Gouande,古昂德,,貝南,10° 48′ N 0° 54′ E,,2017-06-09
2993362,Goubone,哥朋,,查德,20° 43′ N 17° 08′ E,,2017-06-09
2993363,Gouda,豪達,,荷蘭,52° 00′ N 4° 42′ E,,2017-06-09
2993364,Goudswaard,豪茲瓦德,,荷蘭,51° 47′ N 4° 18′ E,,2017-06-09
2993365,Gough I.,哥夫島,,英屬{大西洋},40° 20′ S 10° 00′ W,,2017-06-09
2993366,Goulburn,哥爾本,,澳大利亞,34° 48′ S 149° 46′ E,,2017-06-09
2993367,Goulburn R.,哥爾本河,,澳大利亞,32° 20′ S 150° 06′ E,,2017-06-09
2993368,Goulds,古爾茲,,美國,25° 35′ N 80° 24′ W,,2017-06-09
2993369,Goulimine (Guelmim),古里明,,摩洛哥,28° 59′ N 10° 03′ W,,2017-06-09
2993370,Goumbati Mt.,岡巴提山,,塞內加爾,13° 08′ N 12° 05′ W,,2017-06-09
2993371,Goumbou,岡波,,馬利,14° 59′ N 7° 27′ W,,2017-06-09
2993372,Gouna,岡納,,喀麥隆,8° 31′ N 13° 35′ E,,2017-06-09
2993373,Goundam,岡丹,,馬利,16° 24′ N 3° 42′ W,,2017-06-09
2993374,Gourdon,古敦,,法國,44° 46′ N 1° 24′ E,,2017-06-09
