ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3183143,mesosere,中生演替序列,,中生演替系列,2017-07-24
3183144,metabolic control,代謝控制,,代谢控制,2017-07-24
3183145,metabolic pool,代謝庫,,代谢库,2017-07-24
3183146,metabolic regulation,代謝調節,,代谢调节,2017-07-24
3183147,metabolic type,代謝類型,,代谢类型,2017-07-24
3183148,metabolism,新陳代謝,,代谢,2017-07-24
3183149,metabolite,代謝物,,代谢物,2017-07-24
3183150,metaphloem,晚熟韌皮部,,后生韧皮部,2017-07-24
3183151,metaxenia,果實直感,,后生异粉性；果实直感,2017-07-24
3183152,metaxylem,晚熟木質部,,后生木质部,2017-07-24
3183153,MGU,雄性生殖單位,,雄性生殖单位,2017-07-24
3183154,Michelia figo,含笑,,含笑,2017-07-24
3183155,Michelia fuscata,含笑,,含笑,2017-07-24
3183156,microcoenosis,小群落,,小群落,2017-07-24
3183157,microcommunity,小群落,,小群落,2017-07-24
3183158,microconidium,小型分生孢子,,小[型]分生孢子,2017-07-24
3183159,microelement,微量元素,,微量元素,2017-07-24
3183160,microfibril,微纖絲,,微丝,2017-07-24
3183161,microgamete,雄配子,,雄配子,2017-07-24
3183162,microgametophyte,雄配子體；小配子體,,雄配子体,2017-07-24
3183163,microhabitat,微棲地,,小生境；小环境,2017-07-24
3183164,microlichen,微型地衣,,微型地衣,2017-07-24
3183165,microphyll,小葉{演化}；小型葉{生態},,小型叶,2017-07-24
3183166,microphytobenthos,底棲微藻,,微型水底植物,2017-07-24
3183167,micropylar chamber,珠孔室,,珠孔室,2017-07-24
3183168,micropylar end,珠孔端,,珠孔端,2017-07-24
3183169,micropylar haustorium,珠孔吸器,,珠孔吸器,2017-07-24
3183170,micropyle,珠孔,,珠孔,2017-07-24
3183171,microspore,小孢子,,小孢子,2017-07-24
3183172,microspore mother cell,小孢子母細胞,,小孢子母细胞,2017-07-24
3183173,microsporogenesis,小孢子發生,,小孢子发生,2017-07-24
3183174,microsporophyll,小孢子葉,,小孢子叶,2017-07-24
3183175,microtherm,低溫植物,,低温植物,2017-07-24
3183176,midday depression of photosynthesis,"光合""午休""",,光合“午休”,2017-07-24
3183177,middle lamella,中膠層,,胞间层；中层,2017-07-24
3183178,middle layer,中層,,中层；药壁中层,2017-07-24
3183179,middle teeth,中齒,,中齿,2017-07-24
3183180,midrib,中肋,,中脉；中肋,2017-07-24
3183181,migrant plant,遷移植物,,迁移植物,2017-07-24
3183182,migratory plant,遷移植物,,迁移植物,2017-07-24
3183183,Milan tree,樹蘭,,米兰,2017-07-24
3183184,mill run,出材量,,出材量,2017-07-24
3183185,mimosa,含羞草,,含羞草,2017-07-24
3183186,mimose tree,合歡,,合欢,2017-07-24
3183187,mineral element,礦物元素,,矿质元素,2017-07-24
3183188,mineral nutrition,礦物營養,,矿质营养,2017-07-24
3183189,minimum quadrat area,最小樣方面積,,最小样方面积,2017-07-24
3183190,minor element,微量元素,,微量元素,2017-07-24
3183191,mixed bud,混合芽,,混合芽,2017-07-24
3183192,mixed inflorescence,混合花序,,混合花序,2017-07-24
3183193,molecular adaptation,分子適應,,分子适应,2017-07-24
3183194,monad,單粒花粉,,单花粉,2017-07-24
3183195,monadelphous stamen,單體雄蕊,,单体雄蕊,2017-07-24
3183196,monadoxanthin,藍隱藻黃素,,蓝隐藻黄素,2017-07-24
3183197,monarch,單原型,,单原型,2017-07-24
3183198,monochasium,單歧聚繖花序,,单歧聚伞花序,2017-07-24
3183199,monoclimax,單極盛相,,单[元]顶极,2017-07-24
3183200,monocolpate,單溝,,单沟[的],2017-07-24
3183201,monodominant community,單優勢種群落,,单优种群落,2017-07-24
3183202,monoecism,雌雄同株,,雌雄同株,2017-07-24
3183203,monogenesis,單系的；單源的,,单元发生[论],2017-07-24
3183204,monogenetic reproduction,單親生殖,,单亲生殖,2017-07-24
3183205,monolete,單裂縫的,,单裂缝[的],2017-07-24
3183206,monophylesis,單系的；單源的,,单元发生[论],2017-07-24
3183207,monopodial branching,單軸分枝,,单轴分枝式,2017-07-24
3183208,monoporate,單孔的,,单孔[的],2017-07-24
3183209,monospermy,單精入卵,,单精入卵,2017-07-24
3183210,monosporic embryo sac,單孢子胚囊,,单孢子胚囊,2017-07-24
3183211,monostele,單體中柱,,单体中柱,2017-07-24
3183212,monotopic origin,單境起源,,单境起源,2017-07-24
3183213,monsoon forest,季風雨林,,季[风]雨林,2017-07-24
3183214,monstera,龜背芋；蓬萊蕉,,龟背竹,2017-07-24
3183215,Monstera deliciosa,龜背芋；蓬萊蕉,,龟背竹,2017-07-24
3183216,montane mossy forest,山地苔蘚林,,山地苔藓林,2017-07-24
3183217,morphology of vascular plant,維管束植物形態學,,维管植物形态学,2017-07-24
3183218,moss,苔類,,藓类[植物],2017-07-24
3183219,mucilage canal,黏液道,,黏液道,2017-07-24
3183220,mucilage cavity,黏液腔,,黏液腔,2017-07-24
3183221,mucilage cell,黏液細胞,,黏液细胞,2017-07-24
3183222,Mudan,牡丹,,牡丹,2017-07-24
3183223,multicellular hair,多細胞毛,,多细胞毛,2017-07-24
3183224,multiple epidermis,複表皮,,复表皮,2017-07-24
3183225,multiple perforation,多孔穿孔,,复穿孔,2017-07-24
3183226,multiple pore,複管孔,,复管孔,2017-07-24
3183227,multiseriate ray,多列木質線,,多列射线,2017-07-24
3183228,murus,網脊,,网脊,2017-07-24
3183229,mustard oil,芥子油,,芥子油,2017-07-24
3183230,mycorrhiza,菌根{單數},,菌絲,2017-07-24
3183231,mycorrhizae,菌根{複數},,菌絲,2017-07-24
3183232,myrmecophily,蟻媒,,蚁媒,2017-07-24
3183233,myxosporangium,黏孢子囊,,黏孢囊,2017-07-24
3183234,myxospore,黏孢子,,黏孢子,2017-07-24
3183235,myxoxanthin,藍藻黃素,,蓝藻黄素；粘藻黄素,2017-07-24
3183236,myxoxanthophyll,藍藻葉黃素,,蓝藻叶黄素；粘藻叶黄素,2017-07-24
3183237,nacre wall,珠光壁,,珠光壁,2017-07-24
3183238,nacreous wall,珠光壁,,珠光壁,2017-07-24
3183239,naked bud,裸芽,,裸芽,2017-07-24
3183240,naked flower,無被花,,无被花,2017-07-24
3183241,NAP,非木本植物花粉；草本植物花粉 (= nonarboreal pollen),,非木本植物花粉,2017-07-24
3183242,nasty,感性運動,,感性,2017-07-24
3183243,natural product,天然產物,,天然产物,2017-07-24
3183244,natural succession,自然演替,,自然演替,2017-07-24
3183245,natural thinning,天然疏伐；天然疏苗,,自然稀疏,2017-07-24
3183246,natural vegetation,天然植被,,自然植被,2017-07-24
3183247,nature reserve,自然保護區,,自然保护区,2017-07-24
3183248,nearest neighbor method,最近鄰樹法,,最近[毗]邻法,2017-07-24
3183249,neck canal cell,頸溝細胞,,颈沟细胞,2017-07-24
3183250,neck cell,頸細胞,,颈细胞,2017-07-24
3183251,neck initial,頸源細胞,,颈原始细胞,2017-07-24
3183252,nectar,花蜜,,花蜜,2017-07-24
3183253,nectary,蜜腺,,蜜腺,2017-07-24
3183254,needle,針葉,,针叶,2017-07-24
3183255,needle-leaved forest,針葉樹林,,针叶林,2017-07-24
3183256,nematode tumor,線蟲瘤,,线虫瘤,2017-07-24
3183257,neocytoplasm,新細胞質,,新细胞质,2017-07-24
3183258,neodinoxanthin,新甲藻黄素,,新甲藻黄素,2017-07-24
3183259,neofucoxanthin,新墨角藻黄素,,新墨角藻黄素,2017-07-24
3183260,neoteny,幼態成熟；幼體生殖,,幼态成熟,2017-07-24
3183261,neoxanthin,新黄素,,新黄素；新黄质,2017-07-24
3183262,nepaivy,常春藤,,常春藤,2017-07-24
3183263,Nephrolepis cordifolia,腎蕨,,肾蕨,2017-07-24
3183264,Nerium indicum,夾竹桃,,夹竹桃,2017-07-24
3183265,net production,淨生產量,,净生产量,2017-07-24
3183266,net vein,網狀脈,,网状脉,2017-07-24
3183267,net-like thickening,網紋加厚,,网纹加厚,2017-07-24
3183268,netted venation,網狀脈序,,网状脉序,2017-07-24
3183269,neutral spore,中性孢子,,中性孢子,2017-07-24
3183270,niche,棲位；區位,,生态位,2017-07-24
3183271,niche breadth,棲位寬度,,生态位宽度,2017-07-24
3183272,niche overlap,棲位重疊,,生态位重叠,2017-07-24
