ID,英文名稱,中文名稱,圖片,化學式,更新日期
535239,"galipine; 2-(3,4-dimethoxyphen-ethyl)-4-methoxyquinoline","介利鹼；2-(3,4-二甲氧苯乙基)-4-甲氧喹啉",,C<Sub>20</Sub><Font>H</Font><Sub>21</Sub><Font>NO</Font><Sub>3</Sub>,2012-11-26
535240,"galegine; γ,γ-dimethylallylguanidine","山羊豆鹼；γ,γ-二甲烯丙胍",,C<Sub>6</Sub><Font>H</Font><Sub>13</Sub><Font>N</Font><Sub>3</Sub>,2012-11-26
535241,galacturonic acid,半乳糖醛酸,,C<Sub>5</Sub><Font>H</Font><Sub>9</Sub><Font>O</Font><Sub>5</Sub><Font>COOH</Font>,2012-11-26
535242,galactose-1-phosphate,半乳糖-1-磷酸,,C<Sub>6</Sub><Font>H</Font><Sub>10</Sub><Font>O</Font><Sub>5</Sub><Font>PO</Font><Sub>3</Sub><Font>H</Font><Sub>2</Sub>,2012-11-26
535243,galactose,半乳糖,,C<Sub>5</Sub><Font>H</Font><Sub>11</Sub><Font>O</Font><Sub>5</Sub><Font>CHO</Font>,2012-11-26
535244,galactosamine,半乳胺糖,,C<Sub>6</Sub><Font>H</Font><Sub>11</Sub><Font>(NH</Font><Sub>2</Sub><Font>)O</Font><Sub>5</Sub>,2012-11-26
535245,galactopyranose,半乳哌喃糖,,C<Sub>6</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
535246,galactonic acid,半乳糖酸,,CH<Sub>2</Sub><Font>OH(CHOH)</Font><Sub>4</Sub><Font>COOH</Font>,2012-11-26
535247,galactofuranose,半乳呋喃糖,,C<Sub>6</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
535248,galactitol,半乳糖醇；甜醇,,C<Sub>6</Sub><Font>H</Font><Sub>8</Sub><Font>(OH)</Font><Sub>6</Sub>,2012-11-26
535249,galactaric acid,半乳糖二酸；黏液酸,,HOOCC<Sub>4</Sub><Font>H</Font><Sub>4</Sub><Font>(OH)</Font><Sub>4</Sub><Font>COOH</Font>,2012-11-26
535250,gaidic acid; 2-hexadecenoic acid,2-十六烯酸,,CH<Sub>3</Sub><Font>(CH</Font><Sub>2</Sub><Font>)</Font><Sub>12</Sub><Font>CH=CHCOOH</Font>,2012-11-26
535251,gadoleic acid {cis-9-eicosenoic acid},鱈油酸 {順-9-二十烯酸},,<p>C<sub>19</sub>H<sub>37</sub>COOH</p>,2012-11-26
535252,gadelaidic acid,反鱈油酸；反9-甘碳烯酸,,C<Sub>19</Sub><Font>H</Font><Sub>37</Sub><Font>COOH</Font>,2012-11-26
535253,G acid,"G-酸；2-萘酚-6,8-二磺酸",,C<Sub>10</Sub><Font>H</Font><Sub>8</Sub><Font>O</Font><Sub>7</Sub><Font>S</Font><Sub>2</Sub>,2012-11-26
535254,fusaric acid,芙莎酸；5-丁吡啶二甲酸,,C<Sub>10</Sub><Font>H</Font><Sub>13</Sub><Font>NO</Font><Sub>2</Sub>,2012-11-26
535255,3-(2-furyl)propinoic acid,3-(2-呋喃)丙酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>COCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
535256,2-furylpropiolic acid,2-呋喃丙炔酸,,"C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OC</Font><Fonthtml:Face=""細明體"" x:CharSet=""136"" x:Family=""Modern"">≡</Font><Font>CCOOH</Font>",2012-11-26
535257,3-furylmethylamine,3-呋喃甲胺,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
535258,2-furylmethyl methyl ether,2-呋喃甲基甲基醚,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>OCH</Font><Sub>3</Sub>,2012-11-26
535259,2-furylmethanethiol,2-呋喃甲硫醇,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>SH</Font>,2012-11-26
535260,2-furylglyoxylic acid,2-呋喃甲醯甲酸；2-呋喃乙酮酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOCOOH</Font>,2012-11-26
535261,furylfuroylcarbinol; furoin,"呋喃基呋喃甲醯基甲醇；呋喃偶姻；1,2-二呋喃乙醇",,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH(OH)COC</Font><Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>O</Font>,2012-11-26
535262,β-2-furylethylamine,β-2-呋喃乙胺,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
535263,α-furylcarbinol; 2-furylcarbinol; furfuryl alcohol; furfuralcohol,α-呋喃甲醇；2-呋喃甲醇；糠醇,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>OH</Font>,2012-11-26
535264,3-α-furylallyl alcohol,3-α-呋喃丙烯醇,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=OCH</Font><Sub>2</Sub><Font>OH</Font>,2012-11-26
535265,β-2-furylacrylic acid; 2-furanacrylic acid,β-2-呋喃丙烯酸；2-呋喃丙烯酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOH</Font>,2012-11-26
535266,2-furylacrylamine,2-呋喃丙烯醯胺,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCONH</Font><Sub>2</Sub>,2012-11-26
535267,furylacroleinoxime,2-呋喃丙烯醛肟,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>O(CH)</Font><Sub>2</Sub><Font>NOH</Font>,2012-11-26
535268,2-furylaldehyde,2-呋喃甲醛；糠醛,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCHO</Font>,2012-11-26
535269,β-2-furylacrolein,β-2-呋喃丙烯醛,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCHO</Font>,2012-11-26
535270,2-furylacetonitrile; 2-furanacetonitrile,2-呋喃乙腈,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>CN</Font>,2012-11-26
535271,2-furylacetylene,2-呋喃乙炔,,"C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OC</Font><Fonthtml:Face=""細明體"" x:CharSet=""136"" x:Family=""Modern"">≡</Font><Font>CH</Font>",2012-11-26
535272,2-furylacetic acid,2-呋喃乙酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
535273,2-furoylformic acid,2-呋喃甲醯甲酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOCOOH</Font>,2012-11-26
535274,2-furoylacetic acid ethyl ester; ethyl 2-furoylacetate,2-呋喃甲醯乙酸乙酯；2-糠醯乙酸乙酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOCH</Font><Sub>2</Sub><Font>COOC</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
535275,2-furoylacetic acid,2-呋喃甲醯乙酸；2-糠醯乙酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOCH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
535276,2-furoyl chloride,2-呋喃甲醯氯；糠醯氯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOC1</Font>,2012-11-26
535277,furonic acid,夫酮酸；4-側氧-2-庚烯二酸,,HOOCCH=CHCOCH<Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
535278,furol; furfural,糠醛；2-呋喃甲醛,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCHO</Font>,2012-11-26
535279,furoin,"1,2-二呋喃乙醇酮",,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH(OH)COC</Font><Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>O</Font>,2012-11-26
535280,2-furoic acid propyl ester,2-呋喃甲酸丙酯；糠酸丙酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOC</Font><Sub>3</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
535281,2-furoic acid octyl ester,2-呋喃甲酸辛酯；糠酸辛酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOC</Font><Sub>8</Sub><Font>H</Font><Sub>17</Sub>,2012-11-26
535282,2-furoic acid isoamyl ester,2-呋喃甲酸異戊酯；糠酸異戊酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOC</Font><Sub>5</Sub><Font>H</Font><Sub>11</Sub>,2012-11-26
535283,2-furoic acid hexyl ester,2-呋喃甲酸己酯；糠酸己酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOC</Font><Sub>6</Sub><Font>H</Font><Sub>13</Sub>,2012-11-26
535284,2-furoic acid heptyl ester,2-呋喃甲酸庚酯；糠酸庚酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOC</Font><Sub>7</Sub><Font>H</Font><Sub>15</Sub>,2012-11-26
535285,2-furoic acid furfuryl ester; 2-furoate furfuryl alcohol,2-呋喃甲酸呋喃甲酯；糠呋喃甲酯；糠酸糠酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOCH</Font><Sub>2</Sub><Font>C</Font><Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>O</Font>,2012-11-26
535286,2-furoic acid sec-butyl ester,2-呋喃甲酸二級-丁酯,,<p>C<sub>4</sub>H<sub>3</sub>OCOOC<sub>4</sub>H<sub>9</sub></p>,2021-09-28
535287,2-furoic acid butyl ester,2-呋喃甲酸丁酯；糠酸丁酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOC</Font><Sub>4</Sub><Font>H</Font><Sub>9</Sub>,2012-11-26
535288,2-furoic acid amyl ester,2-呋喃甲酸戊酯；糠酸戊酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOC</Font><Sub>5</Sub><Font>H</Font><Sub>11</Sub>,2012-11-26
535289,2-furoic acid,2-呋喃甲酸；糠酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOH</Font>,2012-11-26
535290,"1,3,4-furodiazole; 1,3,4-oxadiazole; oxdiazole","1,3,4-【口+咢】二唑",,C<Sub>2</Sub><Font>H</Font><Sub>2</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font>,2012-11-26
535291,furildioxime,雙糠醯二肟,,(C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OC=NOH)</Font><Sub>2</Sub>,2012-11-26
535292,"furil; α,α'-difurfuroyl",雙糠醯；雙2-呋喃甲醯,,(C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCO)</Font><Sub>2</Sub>,2012-11-26
535293,5-(2-furfurylidene)-2-thiobarbituric acid,5-(2-呋喃亞甲)-2-硫巴比妥酸,,C<Sub>9</Sub><Font>H</Font><Sub>6</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font><Sub>3</Sub><Font>S</Font>,2012-11-26
535294,furfurylmercaptan,糠硫醇；2-呋喃甲硫醇,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>SH</Font>,2012-11-26
535295,furfurylidene diacetate; furfural diacetate,二乙酸2-呋喃亞甲酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH(CH</Font><Sub>3</Sub><Font>COO)</Font><Sub>2</Sub>,2012-11-26
535296,furfurylideneacetone,亞糠丙酮；呋喃亞甲基丙酮；糠醛縮丙酮,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOCH</Font><Sub>3</Sub>,2012-11-26
535297,furfurylideneacetophenone,2-呋喃亞甲基苯乙酮,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOC</Font><Sub>6</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
535298,furfurylamine,糠胺；2-呋喃甲胺,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
535299,furfurylacetone,糠丙酮；2-呋喃甲基丙酮,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>COCH</Font><Sub>3</Sub>,2012-11-26
535300,furfurylacetic acid,糠乙酸；2-呋喃丙酸；2-呋喃甲基乙酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
535301,furfuryl pyromucate,糠酸糠酯；2-呋喃甲酸2-呋喃甲酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOCH</Font><Sub>2</Sub><Font>C</Font><Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>O</Font>,2012-11-26
535302,furfuryl propionate,丙酸2-呋喃甲酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>OOCC</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
535303,furfuryl 2-furoate,糠酸糠酯；2-呋喃甲酸2-呋喃甲酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOCH</Font><Sub>2</Sub><Font>C</Font><Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>O</Font>,2012-11-26
535304,furfuryl chloride,糠氯；氯化2-呋喃甲基,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>C1</Font>,2012-11-26
535305,furfuryl butyrate,丁酸糠酯；丁酸2-呋喃甲酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>OOCC</Font><Sub>3</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
535306,furfuryl alcohol,糠醇；2-呋喃甲醇,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>OH</Font>,2012-11-26
535307,furfuryl acetate,乙酸糠酯；乙酸2-呋喃甲酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>OOCCH</Font><Sub>3</Sub>,2012-11-26
535308,furfurine,"呋呋啉；2,4,5-三(2-呋喃)；4,5-二氫咪唑",,C<Sub>15</Sub><Font>H</Font><Sub>12</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
535309,furfuran; furan,呋喃,,CH=CHCH=CHO,2012-11-26
535310,furfuralacetone; furfurylideneacetone,2-呋喃亞甲基丙酮,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHOCH</Font><Sub>3</Sub>,2012-11-26
535311,furfural phenylhydrazone,糠醛苯腙,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=NNHC</Font><Sub>6</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
535312,furfural oxime,糠醛肟,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=NOH</Font>,2012-11-26
535313,furfural glycerine,糠醛縮甘油,,C<Sub>8</Sub><Font>H</Font><Sub>10</Sub><Font>O</Font><Sub>4</Sub>,2012-11-26
535314,furfural diethyl acetal; 2-(diethoxymethyl)furane,糠醛縮二乙醇；2-(二乙氧甲)呋喃,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH(OC</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub><Font>)</Font><Sub>2</Sub>,2012-11-26
535315,furfural diacetate,二乙酸呋喃亞甲酯；二乙酸亞糠酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH(OOCCH</Font><Sub>3</Sub><Font>)</Font><Sub>2</Sub>,2012-11-26
535316,furfural; 2-furaldehyde,糠醛；2-呋喃甲醛,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCHO</Font>,2012-11-26
535317,"furazane; 1,2,5-oxadiazole","呋呫；1,2,5-【口+咢】二氮唑",,C<Sub>2</Sub><Font>H</Font><Sub>2</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font>,2012-11-26
535318,β-furanylboric acid; 3-furylboric acid,β-呋喃硼酸；3-呋喃硼酸,,(C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>O)B(OH)</Font><Sub>2</Sub>,2012-11-26
535319,2-furanmethanol; furfuryl alcohol; furfralcohol,2-呋喃甲醇；糠醇,,C<Sub>5</Sub><Font>H</Font><Sub>6</Sub><Font>OH</Font>,2012-11-26
535320,2-furanmethylamine; furfurylamine,2-呋喃甲胺,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
535321,2-furanmethanethiol; furfurylmercaptan,2-呋喃甲硫醇,,C<Sub>5</Sub><Font>H</Font><Sub>6</Sub><Font>OS</Font>,2012-11-26
535322,"2,5-furandione; maleic anhydride","2,5-呋喃二酮；順-丁烯二酐",,<p>C<sub>4</sub>H<sub>2</sub>O<sub>3</sub></p>,2012-11-26
535323,"2,3-furandicarboxylic acid dimethyl ester","2,3-呋喃二甲酸二甲酯",,C<Sub>4</Sub><Font>H</Font><Sub>2</Sub><Font>O(COOCH</Font><Sub>3</Sub><Font>)</Font><Sub>2</Sub>,2012-11-26
535324,"2,3-furandicarboxylic acid","2,5-呋喃二甲酸",,C<Sub>4</Sub><Font>H</Font><Sub>2</Sub><Font>O(COOH)</Font><Sub>2</Sub>,2012-11-26
535325,"2,5-furandicarbonyl chloride; dehydromucyl chloride","2,5-呋喃二甲醯氯",,C<Sub>4</Sub><Font>H</Font><Sub>2</Sub><Font>O(COCl)</Font><Sub>2</Sub>,2012-11-26
535326,2-furancarboxylic acid; furoic acid,2-呋喃甲酸；糠酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOOH</Font>,2012-11-26
535327,2-furancarbonyl chloride; 2-furoyl chloride,2-呋喃甲醯氯；2-糠醯氯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCOC1</Font>,2012-11-26
535328,2-furancarbonal; furfural,2-呋喃甲醛；糠醛,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCHO</Font>,2012-11-26
535329,2-furancarbinol; furfuryl alcohol,2-呋喃甲醇,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>3</Sub><Font>OH</Font>,2012-11-26
535330,2-furanacrylic acid propyl ester,2-呋喃丙烯丙酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOC</Font><Sub>3</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
535331,2-furanacrylic acid methyl ester,2-呋喃丙烯酸甲酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOCH</Font><Sub>3</Sub>,2012-11-26
535332,2-furanacrylic acid ethyl ester,2-呋喃丙烯酸乙酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOC</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
535333,2-furanacrylic acid butyl ester,2-呋喃丙烯酸丁酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOC</Font><Sub>4</Sub><Font>H</Font><Sub>9</Sub>,2012-11-26
535334,2-furanacrylic acid amyl ester,2-呋喃丙烯酸戊酯,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOC</Font><Sub>5</Sub><Font>H</Font><Sub>11</Sub>,2012-11-26
535335,2-furanacrylic acid,2-呋喃丙烯酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOH</Font>,2012-11-26
535336,2-furanacetonitrile,2-呋喃乙腈,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH</Font><Sub>2</Sub><Font>CN</Font>,2012-11-26
535337,furan; furfuran,呋喃,,CH=CHCH=CHO,2012-11-26
535338,furamide; hydrofuramide,三呋喃亞甲基二胺；三糠醛縮二胺,,C<Sub>15</Sub><Font>H</Font><Sub>12</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font><Sub>3</Sub>,2012-11-26
535339,2-furalacetic acid; 2-furanacrylic acid,2-呋喃亞甲基乙酸；2-呋喃丙烯酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOH</Font>,2012-11-26
535340,fural; furfural; furaldehyde,呋喃甲醛；糠醛,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCHO</Font>,2012-11-26
535341,furacrylic acid; β-2-furanacrylic acid,β-2-呋喃丙烯酸,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCOOH</Font>,2012-11-26
535342,furacrolein; β-2-furylacrolein,β-2-呋喃丙烯醛,,C<Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>OCH=CHCHO</Font>,2012-11-26
535343,fumigatin,煙麴黴醌,,C<Sub>8</Sub><Font>H</Font><Sub>8</Sub><Font>O</Font><Sub>4</Sub>,2012-11-26
535344,fumaryl chloride; fumaroyl chloride,延胡索醯氯；反丁烯二醯氯,,(CHCOC1)<Sub>2</Sub>,2012-11-26
535345,Fumigacin; helvolic acid,煙麴黴酸,,C<Sub>33</Sub><Font>H</Font><Sub>44</Sub><Font>O</Font><Sub>8</Sub>,2012-11-26
535346,fumarine,延胡索鹼,,C<Sub>20</Sub><Font>H</Font><Sub>19</Sub><Font>NO</Font><Sub>5</Sub>,2012-11-26
535347,fumarin,薰草呋,,C<Sub>17</Sub><Font>H</Font><Sub>14</Sub><Font>O</Font><Sub>5</Sub>,2012-11-26
535348,fumaric acid dimethyl ester,反丁烯二酸二甲酯,,C<Sub>6</Sub><Font>H</Font><Sub>8</Sub><Font>O</Font><Sub>4</Sub>,2012-11-26
535349,fumaric acid monoethyl ester,反丁烯二酸單乙酯,,HOOCCH=CHCOOC<Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
535350,fumaric acid diethyl ester,反丁烯二酸二乙酯,,(CHCOOC<Sub>2</Sub><Font>H</Font><Sub>5</Sub><Font>)</Font><Sub>2</Sub>,2012-11-26
535351,fumaric acid,延胡索酸；反丁烯二酸,,C<Sub>4</Sub><Font>H</Font><Sub>4</Sub><Font>O</Font><Sub>4</Sub>,2012-11-26
535352,fumarhydrazide,延胡索醯肼,,C<Sub>4</Sub><Font>H</Font><Sub>6</Sub><Font>N</Font><Sub>4</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
535353,fumaramic acid,延胡索醯胺酸；反丁醯二酸一醯胺,,H<Sub>2</Sub><Font>NCOCH=CHCOOH</Font>,2012-11-26
535354,fulvene,富烯；亞甲環戊二烯,,(CH=CHCH=CHC)=CH<Sub>2</Sub>,2012-12-25
535355,fumagillin; fugillin,煙麴黴素,,C<Sub>26</Sub><Font>H</Font><Sub>34</Sub><Font>O</Font><Sub>7</Sub>,2012-11-26
535356,fulvalene; bicyclopentadienylidene,富瓦烯；雙環戊二烯亞基,,C<Sub>10</Sub><Font>H</Font><Sub>8</Sub>,2012-11-26
535357,fulminic acid,雷酸,,CºNOH,2012-11-26
535358,fulminuric acid,雷尿酸；異氰尿酸；氰基硝基乙醯胺,, C<Sub>3</Sub><Font>H</Font><Sub>3</Sub><Font>N</Font><Sub>3</Sub><Font>O</Font><Sub>3</Sub>,2012-11-26
535359,fulgenic acid,浮精酸；二亞甲琥珀酸,,C<Sub>6</Sub><Font>H</Font><Sub>6</Sub><Font>O</Font><Sub>4</Sub>,2012-11-26
535360,fucose,岩藻醣,,C<Sub>6</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font><Sub>5</Sub>,2019-10-18
535361,fucoxanthin,海藻黃質,,C<Sub>40</Sub><Font>H</Font><Sub>60</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
535362,fucitol,海藻糖醇,,C<Sub>6</Sub><Font>H</Font><Sub>14</Sub><Font>O</Font><Sub>5</Sub>,2012-11-26
535363,fuchsin; fuchsine; magenta; rosaniline,洋紅；品紅；玫瑰苯胺,,C<Sub>20</Sub><Font>H</Font><Sub>20</Sub><Font>ClN</Font><Sub>3</Sub>,2012-11-26
535364,fruit sugar,果糖,,HOCH<Sub>2</Sub><Font>(CHOH)</Font><Sub>3</Sub><Font>COCH</Font><Sub>2</Sub><Font>OH</Font>,2012-11-26
535365,fucasterol,海藻甾醇,,C<Sub>29</Sub><Font>H</Font><Sub>48</Sub><Font>O</Font>,2012-11-26
535366,fructuronic acid,果糖酮酸,,C<Sub>6</Sub><Font>H</Font><Sub>10</Sub><Font>O</Font><Sub>7</Sub>,2012-11-26
535367,fructosone,果【酉+公】,,C<Sub>6</Sub><Font>H</Font><Sub>10</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
535368,fructose-1-phosphate,果糖-1-磷酸,,C<Sub>6</Sub><Font>H</Font><Sub>13</Sub><Font>O</Font><Sub>9</Sub><Font>P</Font>,2012-11-26
535369,fructose-6-phosphate,果糖-6-磷酸,,C<Sub>6</Sub><Font>H</Font><Sub>13</Sub><Font>O</Font><Sub>9</Sub><Font>P</Font>,2012-11-26
535370,"fructose-1,6-diphosphate","果糖-1,6-二磷酸",,C<Sub>6</Sub><Font>H</Font><Sub>14</Sub><Font>O</Font><Sub>12</Sub><Font>P</Font><Sub>2</Sub>,2012-11-26
535371,fructose hydrazone,果糖腙,,C<Sub>12</Sub><Font>H</Font><Sub>18</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font><Sub>5</Sub>,2012-11-26
535372,fructose; levulose,果糖,,C<Sub>6</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
535373,fructosamine,果胺糖,,C<Sub>16</Sub><Font>H</Font><Sub>12</Sub><Font>O(NH</Font><Sub>2</Sub><Font>)</Font>,2012-11-26
535374,fructopyranose,果哌喃糖,,C<Sub>6</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
535375,fructofuranose,果呋喃糖,,C<Sub>6</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
535376,freon-11; fluorotrichloromethane,氟氯烷-11；一氟三氯甲烷,,FCCl<Sub>3</Sub>,2012-11-26
535377,freon-12; dichlorodifluoromethane,氟氯烷-12；二氟二氯甲烷,,F<Sub>2</Sub><Font>CCl</Font><Sub>2</Sub>,2012-11-26
535378,fraxin,涔皮苷；白蠟樹苷,,C<Sub>16</Sub><Font>H</Font><Sub>18</Sub><Font>O</Font><Sub>10</Sub>,2012-11-26
535379,"fraxetin; 7,8-dihydroxy-6-methoxy-coumarin","涔皮素；白蠟樹素；7,8–二羥-6-甲氧香豆素",,C<Sub>10</Sub><Font>H</Font><Sub>8</Sub><Font>O</Font><Sub>5</Sub>,2012-11-26
