ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3175815,green house gas {= GHG},溫室氣體,,温室气体,2017-07-24
3175816,ground meristem,基本分生組織,,基本分生组织,2017-07-24
3175817,ground state,基態,,基态,2017-07-24
3175818,ground tissue,基本組織,,基本组织,2017-07-24
3175819,growth factor,生長因子,,生长因子,2017-07-24
3175820,growth hormone; somatotrophin; somatotropin,生長激素,,生长激素,2017-07-24
3175821,growth pattern,成長模式,,成长模式,2017-07-24
3175822,growth point,生長點,,生长点,2017-07-24
3175823,growth rate,生長率,,生长率,2017-07-24
3175824,guanine,鳥糞嘌呤,,鸟嘌呤,2017-07-24
3175825,guard cell,保衛細胞,,保卫细胞,2017-07-24
3175826,gustatory cell　,味[覺]細胞,,味[觉]细胞,2017-07-24
3175827,gustatory hair　,味毛,,味毛,2017-07-24
3175828,gustatory sensation　,味覺,,味觉,2017-07-24
3175829,guttation,泌溢[現象],,吐水,2017-07-24
3175830,gymnosperm,裸子植物,,裸子植物,2017-07-24
3175831,H+ pump {proton pump},質子幫浦；質子泵；氫離子幫浦；氫離子泵,,质子帮浦；质子泵；氢离子帮浦；氢离子泵,2017-07-24
3175832,habitat,棲地,,栖息地,2017-07-24
