ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3568930,Arundo donax,蘆竹,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Arundo蘆竹屬,donax,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568931,Acropora donei,童氏軸孔珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Acroporidae軸孔珊瑚科,Acropora軸孔珊瑚屬,donei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568932,Hermanites dongchoua,東周海梅介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Hemicytheridae半花介科,Hermanites海梅介屬,dongchoua,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568933,Keijia donghaiensis,東海凱基介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Eucytheridae真花介科,Keijia凱基介屬,donghaiensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568934,Amynthas dongjuensis,東莒遠環蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Haplotaxida單向蚓目,Megascolecidae鉅蚓科,Amynthas遠環蚓屬,dongjuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568935,Xarifia dongshensis,東沙珊虱,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Poecilostomatoida杯口水蚤目,Xarifiidae珊虱科,Xarifia珊虱屬,dongshensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568936,Sinocythere dongtaiensis,東台震旦介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Trachyleheridae粗面介科,Sinocythere震旦介屬,dongtaiensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568937,Tarpela dongurii,小殼斗縮頸擬步行蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Tenebrionidae擬步行蟲科,Tarpela縮頸擬步行蟲屬,dongurii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568938,Amynthas dongyinensis,東引遠環蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Haplotaxida單向蚓目,Megascolecidae鉅蚓科,Amynthas遠環蚓屬,dongyinensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568939,Nanhaipotamon dongyinese,東引南海溪蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Potamidae溪蟹科,Nanhaipotamon南海溪蟹屬,dongyinese,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568940,Drawida dongyinica,東引杜拉蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Moniligastrida鏈胃蚓目,Moniligastridae鏈胃蚓科,Drawida杜拉蚓屬,dongyinica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568941,Carex doniana,芒尖薹;大穗日本薹;日本薹草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Cyperaceae莎草科,Carex薹屬,doniana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568942,Diplazium donianum,細柄雙蓋蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Athyriaceae蹄蓋蕨科,Diplazium,donianum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568943,Opisthoteuthis donshaensis,東沙面蛸,,Animalia動物界,Mollusca軟體動物門,Cephalopoda頭足綱,Octopoda章魚目,Opisthoteuthidae面蛸科,Opisthoteuthis面蛸屬,donshaensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568944,Chirocentrus dorab,寶刀魚;西刀;布刀;獅刀鱙,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Clupeiformes鯡形目,Chirocentridae寶刀魚科,Chirocentrus寶刀魚屬,dorab,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568945,Punctrella dorcas,深海透孔螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Fissurellidae裂螺科,Punctrella,dorcas,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568946,Scymnus (Pullus) dorcatomoides,鏽色小瓢蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Coccinellidae瓢蟲科,Scymnus (Pullus)小瓢蟲亞屬,dorcatomoides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568947,Antennatus dorehensis,新幾內亞躄魚;駝背躄魚;五腳虎,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Lophiiformes__目,Antennariidae躄魚科,Antennatus手躄魚屬,dorehensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568948,Dromia dormia,真綿蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Dromiidae綿蟹科,Dromia綿蟹屬,dormia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568949,Tumidodromia dormia,真綿蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Dromiidae綿蟹科,Tumidodromia,dormia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568950,Neolucanus doro doro,泥圓翅鍬形蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Lucanidae鍬形蟲科,Neolucanus圓翅鍬形蟲屬,doro,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568951,Neolucanus doro horaguchii,泥圓翅鍬形蟲(洞口亞種,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Lucanidae鍬形蟲科,Neolucanus圓翅鍬形蟲屬,doro,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568952,Favartia dorothyae,桃花骨螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Muricidae骨螺科,Favartia花骨螺屬,dorothyae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568953,Aedes (Ochrelotatus) dorsalis,背點斑蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Culicidae蚊科,Aedes (Ochrelotatus)斑蚊屬,dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568954,Bactrocera (Bactrocera) dorsalis,東方果實蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tephritidae果實蠅科,Bactrocera (Bactrocera)寡毛實蠅屬,dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568955,Dero dorsalis,背尾盤蟲,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Tubificida顫蚓目,Naididae仙女蟲科,Dero尾盤蟲屬,dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568956,Emmesomyia dorsalis,龍目花蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Anthomyiidae花蠅科,Emmesomyia,dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568957,Ochlerotatus (Ochlerotatus) dorsalis,背點黃蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Culicidae蚊科,Ochlerotatus (Ochlerotatus)黃蚊屬(黃蚊亞屬),dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568958,Pantaleon dorsalis,背峰鉅角蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Membracidae角蟬科,Pantaleon,dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568959,Ropica dorsalis,雙星_天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Ropica雙星_天牛屬,dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568960,Scirtothrips dorsalis,小黃薊馬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Thysanoptera纓翅目,Thripidae薊馬科,Scirtothrips跳薊馬屬,dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568961,Strophidon dorsalis,長背長鯙,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Anguilliformes鰻形目,Muraenidae鯙科,Strophidon長鯙屬,dorsalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568962,Scaptodrosophila dorsata,黑背果蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Drosophilidae果蠅科,Scaptodrosophila花果蠅屬,dorsata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568963,Tapes dorsatus,寬幅淺蜊,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Veneroida簾蛤目,Veneridae簾蛤科,Tapes淺蜊屬,dorsatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568964,Zeuxis dorsatus,光滑織紋螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Nassariidae織紋螺科,Zeuxis,dorsatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568965,Lygephila dorsigera,岸田影裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Lygephila,dorsigera,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568966,Stigmatocythere dorsinoda,駱駝戳花介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Trachyleheridae粗面介科,Stigmatocythere戳花介屬,dorsinoda,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568967,Notopus dorsipes,上腳背足蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Raninidae蛙蟹科,Notopus背足蟹屬,dorsipes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568968,Centropages dorsispinatus,背針胸刺水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Centropagidae胸刺水蚤科,Centropages胸刺水蚤屬,dorsispinatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568969,Synedra dorsiventralis,背腹針杆藻,,Chromista原藻界,Bacillariophyta矽藻門,Bacillariophyceae矽藻綱,Diatomales等片藻目,Diatomaceae等片藻科,Synedra針杆藻屬,dorsiventralis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568970,Nucula dorsocrenata,鋸緣銀錦蛤,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Nuculoida彎錦蛤目,Nuculidae銀錦蛤科,Nucula銀錦蛤屬,dorsocrenata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568971,Limnophlia (Dicranophragma) dorsolineata,條背池大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Limoniidae亮大蚊科,Limnophlia (Dicranophragma),dorsolineata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568972,Liopropoma dorsoluteum,黃背長鱸;鱠仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Serranidae鮨科,Liopropoma長鱸屬,dorsoluteum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568973,Coris dorsomacula,背斑盔魚;背斑鸚鯛;柳冷仔;白線龍,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Labridae隆頭魚科,Coris盔魚屬,dorsomacula,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568974,Pseudogagrella dorsomaculata,背斑偽盾刺盲蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Opiliones盲蛛目,Sclerosomatidae硬體盲蛛科,Pseudogagrella偽盾刺盲蛛屬,dorsomaculata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568975,Taiwanotrichia dorsopilosa,細毛金背金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Taiwanotrichia金背金龜屬,dorsopilosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568976,Notiphila (Notiphila) dorsopunctata,點背渚蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Ephydridae水蠅科,Notiphila (Notiphila)渚蠅屬,dorsopunctata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568977,Pterolophia dorsotuberculare,粿背_天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Pterolophia,dorsotuberculare,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568978,Antherigona (Acritochaeta) dorsovittata,背斑芒蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Muscidae家蠅科,Antherigona (Acritochaeta)芒蠅屬,dorsovittata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568979,Dentiovula dorsuosa,細溝海兔,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Ovulidae海兔螺科,Dentiovula,dorsuosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568980,Lottia dorsuosa,鴨青螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Lottiidae蓮花青螺科,Lottia蓮花青螺屬,dorsuosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568981,Ostracoberyx dorygenys,矛狀巨棘鱸;矛狀_鱸;鱠;過魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Ostracoberycidae巨棘鱸科,Ostracoberyx巨棘鱸屬,dorygenys,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568982,Dioscorea doryphora,戟葉田薯,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Dioscoreales薯蕷目,Dioscoreaceae薯蕷科,Dioscorea薯蕷屬,doryphora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568983,Phalacroma doryphorum,具刺禿頂藻,,Protozoa原生生物界,Dinophyta甲藻門,Dinophyceae甲藻綱,Dinophysiales甲藻目,Dinophysiaceae鰭藻科,Phalacroma禿頂藻屬,doryphorum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568984,Apogon doryssa,長棘天竺鯛;大面側仔;大目側仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Apogonidae天竺鯛科,Apogon天竺鯛屬,doryssa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568985,Callionymus doryssus,槍棘_;絲背_;老鼠;狗圻,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Callionymidae_科,Callionymus_屬,doryssus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568986,Graphium doson postianus,木蘭青鳳蝶;黃蘭蝶;小青鳳蝶;青斑鳳蝶;瑤鳳蝶;木蘭青斑鳳蝶;多斑青鳳蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Papilionidae鳳蝶科,Graphium青鳳蝶屬,doson,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568987,Conochiloides dossuarius,叉角擬聚花輪蟲,,Animalia動物界,Rotifera輪蟲動物門,Monogononta單卵巢綱,Flosculariacea簇輪目,Conochilidae聚花輪科,Conochiloides擬聚花輪蟲屬,dossuarius,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568988,Artena dotata,斜線關夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Artena,dotata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568989,Parioglossus dotui,尾斑舌塘鱧,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Ptereleotridae凹尾塘鱧科,Parioglossus舌塘鱧屬,dotui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568990,Chondrophycus dotyi,多氏軟骨凹頂藻,,Plantae植物界,Rhodophyta紅藻植物門,Florideophyceae真紅藻綱,Ceramiales仙菜目,Rhodomelaceae松節藻科,Chondrophycus軟骨凹頂藻屬,dotyi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568991,Sterna dougallii bangsi,紅燕鷗;粉紅燕鷗,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Charadriiformes_形目,Laridae鷗科,Sterna燕鷗屬,dougallii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568992,Unio douglasiae taiwanicus,石蚌,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Unionoida蚌目,Unionidae蚌科,Unio蚌屬,douglasiae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568993,Lohmannia douhua,豆花羅甲_,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Sarcoptiformes疥_目,Lohmanniidae羅甲_科,Lohmannia羅甲_屬,douhua,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568994,Amynthas douliouensis,斗六遠環蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Haplotaxida單向蚓目,Megascolecidae鉅蚓科,Amynthas遠環蚓屬,douliouensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568995,Malus doumeri,臺灣蘋果;山仙楂;海梨,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Rosaceae薔薇科,Malus蘋果屬,doumeri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3568996,Eosentomon dounanense,與那國島古蚖,,Animalia動物界,Arthropoda節肢動物門,Entognatha內口綱,Protura原尾目,Eosentomidae古蚖科,Eosentomon古蚖屬,dounanense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
