ID,英文名稱,中文名稱,圖片,備註,更新日期
499997,Epilobium parviflorum Schret,小花柳葉菜,,,2012-11-26
499998,Epilobium palustre L.,沼生柳葉菜,,,2012-11-26
500002,Epilobium japonicum Hausskn; E.pyrricholoplum Fr. et Sav.,長葉柳葉菜,,,2012-11-26
500005,Epilobium hirsutum L.,柳葉菜（救荒）（圖考）；大婆針（H.C.）,,,2012-11-26
500007,Epilobium angustifolium L; E. spicatum Lam; Chamaenerion Scop; fire weed; French willow; rose-bay; spiked willow,柳葉蘭,,,2012-11-26
500010,epilithophyte,石面植物,,,2012-11-26
500011,Epilobium amurense Hausskn,毛脈柳葉菜,,,2012-11-26
500012,epilithic,石面的,,,2012-11-26
500014,epilimnile,湖上層,,,2012-11-26
500015,epilimnion,表水層,,,2012-11-26
500017,epihydrogamy,水上交配,,,2012-11-26
500019,epigyny,子房下位；雄性器官在雌性器官之上,,,2012-11-26
500020,epigynous flower,子房下位花；花在子房上的,,,2012-11-26
500021,epigynous calyx,上生萼；上位萼,,,2012-11-26
500023,Epigoniantheae,鱗苔亞科,,,2012-11-26
500024,epigynous,上生的；上位的；生在子房上的；子房下位的,,,2012-11-26
500028,epigenotype (Waddington 1939),後成型；經過全部發育體系，基因型表現出的特性,,,2012-11-26
500029,epigenetics (Waddington 1940),發育原因分析論；後生學,,,2012-11-26
500030,epigenetic momentum,後生動量,,,2012-11-26
500033,epigenetic homeostasis,漸成穩定狀態；漸成恆定,,,2012-11-26
500034,epigenetic development,漸成式發育,,,2012-11-26
500036,epigenetic,後生的；漸成的,,,2012-11-26
500037,epigenesis,新生說；後成說；由未分化物質逐漸分化形成,,,2012-11-26
500039,epigeal cotyledon,地上子葉；出土子葉,,,2012-11-26
500040,Epigaea; trailing arbutus,岩梨屬（杜鵑花科）,,,2012-11-26
500043,Epigaea asiatica Maxim,岩梨（日本）,,,2012-11-26
500047,Epidrmophyton rubrum,紅色表皮癬菌,,,2012-11-26
500048,epidrmis cell; epidermal cell,表皮細胞,,,2012-11-26
500050,Epidermophyton crure S. inguinale,腹股溝皮癬菌,,,2012-11-26
500052,Epidermophyton,表皮癬菌病,,,2012-11-26
500054,Epidermophyton,表皮癬菌屬,,,2012-11-26
500056,Epidermophtyton interdigitale,指趾間表皮癬菌,,,2012-11-26
500058,epidermomycosis,表皮黴菌病,,,2012-11-26
500060,epidermization; epidermal differentiation,表皮化,,,2012-11-26
500062,epidermis,表皮,,,2012-11-26
500063,Epidermidophyton,表皮癬菌屬,,,2012-11-26
500065,epidermidomycosis,表皮黴菌病,,,2012-11-26
500066,epidermal transpiration,表皮蒸散,,,2012-11-26
500067,epidermal tissue; tegumentary tissue,表皮組織,,,2012-11-26
500069,epidermal system,表皮系統,,,2012-11-26
500070,epidermal hydathode,表皮水孔,,,2012-11-26
500074,epidermal differentiation; epidermization,表皮化,,,2012-11-26
500077,epidermal cell; epidermis cell,表皮細胞,,,2012-11-26
500079,Epidendrum; epidendrum,南美樹蘭屬,,,2012-11-26
500080,epicuticle,上角皮層,,,2012-11-26
500081,epicotyl dormancy,上胚軸休眠,,,2012-11-26
500083,epicotyl,胚芽；子葉上軸；上胚軸,,,2012-11-26
500085,epicormic,伏芽枝,,,2012-11-26
500087,Epichloe,絹絲草包鞘病菌屬,,,2012-11-26
500088,Epicoccum,萎蕤斑點病屬,,,2012-11-26
500089,epichile,旗瓣上部,,,2012-11-26
500091,epicarp,外果壁皮（皮）,,,2012-11-26
500092,epicalyx,萼狀總苞,,,2012-11-26
500094,epiblem,根被皮,,,2012-11-26
500095,epiblast,殘留子葉；退化子葉,,,2012-11-26
500097,epibiotic species,殘留種,,,2012-11-26
500098,epibiotic endemism (Ridley 1925),固有生物漸減,,,2012-11-26
500101,epibiotic,殘留的；已消失植物區中遺留下的,,,2012-11-26
500102,epibenthile,淺海底的,,,2012-11-26
500104,epibasidium,上擔子柄,,,2012-11-26
500105,epibasal,上基部的,,,2012-11-26
500106,epiascedium,上面杯形葉,,,2012-11-26
500108,epi-,在上的；上面的,,,2012-11-26
500110,Ephippianthus schmiditii Reichb f.,馬鞍蘭,,,2012-11-26
500111,Ephippianthus sawadanus Ohwi; Hakoneaste sawadana F.Maek.,箱根馬鞍蘭,,,2012-11-26
500114,Ephippianthus,馬鞍蘭屬（蘭科）,,,2012-11-26
500116,ephemerus,一日生的,,,2012-11-26
500119,ephemeral plant,短命植物,,,2012-11-26
500120,ephemeral,（花祇開）一日的；朝生暮死的；短命的,,,2012-11-26
500121,Ephemeraceae,夭命蘚科,,,2012-11-26
500122,Ephelis japonica P.Henn.,粟紫穗病菌,,,2012-11-26
500123,Ephelis,青茅斑穗病菌屬,,,2012-11-26
500126,ephedrin,麻黃【生+僉】；麻黃素,,,2012-11-26
500127,Ephedraceae; ephedra family,麻黃科,,,2012-11-26
500129,Ephedra; Mexican tea; joint-fir,麻黃屬（麻黃科）,,,2012-11-26
500132,Ephedra sinica Stapf;,華麻黃；麻黃（本草經）；龍,,,2012-11-26
500133,Ephedra przewalskii Stapf,膜果麻黃；蛇麻黃,,,2012-11-26
500134,Ephedra intermedia Schrenck et Mey.,中麻黃（中藥誌）,,,2012-11-26
500136,ephedra family; Ephedraceae,麻黃科,,,2012-11-26
500137,Ephedra equisetina Bge.,木賊麻黃,,,2012-11-26
500140,Ephedra distachya L.,分叉麻黃,,,2012-11-26
500141,Ephedra altissima Desf.,高莖麻黃,,,2012-11-26
500142,Ephedra alate Decsn,分枝矮麻黃,,,2012-11-26
500143,Ephebe lanate(L.) Wainio; E. pubeseens E. Fr.,毛苔,,,2012-11-26
500144,Ephebe,毛苔屬（地衣）,,,2012-11-26
500147,Ephebaceae,毛苔科（地衣）,,,2012-11-26
500148,epharmosis,同環境性適應；有機適應,,,2012-11-26
500151,epharmonic convergence,適應的趨同作用；（遠緣植物）因適應同一環境而形態近似或調和,,,2012-11-26
500152,epharmonic,適應的,,,2012-11-26
500153,epharmone,適應型,,,2012-11-26
500155,epaxial,軸上的；軸背的,,,2012-11-26
500158,Epacris obtusiolia Smith; blunt-leaf heath,鈍葉石楠,,,2012-11-26
500159,Epacris;,頂花屬（頂花科）,,,2012-11-26
500160,epactile,淺海上層的,,,2012-11-26
500162,Epacris microphylla R.Br; Coral heath,珊瑚石楠,,,2012-11-26
500163,Epacris longiflora Cav; Fuchsia heath; native heath,山石楠,,,2012-11-26
500165,epacris family; Epacridaceae,頂花科,,,2012-11-26
500166,Epacridaceae; epacris family,頂花科（杜鵑花目）,,,2012-11-26
500168,epacme,繁盛前期；（植物群落極盛期前的）增加期,,,2012-11-26
500169,eosome (McCarght， Britten & Roberts 1962),早期核糖體,,,2012-11-26
500170,eosinophil,嗜曙紅的,,,2012-11-26
500172,eosin Y,黃色曙紅,,,2012-11-26
500173,eosin,曙紅,,,2012-11-26
500176,E-or Ex-,無,,,2012-11-26
500177,eophylls,初生葉；首葉（李1974）,,,2012-11-26
500180,Eomecon chionantha Hance,血水草（H.N.）；水黃連；廣扁錢；捆仙繩,,,2012-11-26
500182,Eomecon,止血草屬（罌粟科）,,,2012-11-26
500183,Eocene epoch,始新世,,,2012-11-26
500187,eobiont (Pirie 1937),始原生物,,,2012-11-26
500188,eobiogenesis (Pirie 1937),生命初生,,,2012-11-26
500189,enzymosis,酵素作用,,,2012-11-26
500190,enzymology,酵素學,,,2012-11-26
500191,enzymic adaptation; enzymatic adaptation,酵素適應,,,2012-11-26
500192,enzyme-substrate molecule,酵素受質結合分子,,,2012-11-26
500195,enzyme-substrate activity,酵素受質間作用性,,,2012-11-26
500196,enzyme; ferment,酵素；酶,,,2012-11-26
500197,enzyme repression,酵素抑制,,,2012-11-26
500198,enzyme protein,酵素蛋白,,,2012-11-26
500201,enzyme induction (Monod， CohenBazire & Cohn 1951),酵素誘導,,,2012-11-26
500202,enzyme defect,酵素缺損,,,2012-11-26
500204,enzyme cytology,酵素細胞學,,,2012-11-26
500205,enzyme activator,酵素活化劑,,,2012-11-26
500207,enzyme action,酵素作用,,,2012-11-26
500208,enzymatic adaptation; enzymic adaptation; enzymic adaptation,酵素適應,,,2012-11-26
500211,enzymapheresis,缺酶現象（酵素缺如現象）,,,2012-11-26
500214,enzygotic,同一合子發生的；同一受精卵發生的,,,2012-11-26
500216,envolucre,總苞,,,2012-11-26
500217,environmentalism,環境決定論,,,2012-11-26
500218,environmental variance,環境變方,,,2012-11-26
500219,environmental variation,環境變異,,,2012-11-26
500220,environmental sex determination,由於環境的性決定,,,2012-11-26
500221,environmental selection,由於環境的選擇；環境淘汰,,,2012-11-26
500223,environmental resistance,環境抵抗（阻力）,,,2012-11-26
500225,environmental polymorphism,環境的多型現象,,,2012-11-26
500227,environmental isolation,環境的隔離,,,2012-11-26
500229,environmental factors,環境因子,,,2012-11-26
500231,environmental deviation,環境偏差,,,2012-11-26
500232,environmental covariance,環境變積,,,2012-11-26
500234,environmental complex,環境總體,,,2012-11-26
500236,environmental capacity,環境容量,,,2012-11-26
500238,environment,環境,,,2012-11-26
500242,envelope,胞質鞘；被膜,,,2012-11-26
500243,enumeration data,計數資料,,,2012-11-26
500245,enucleolation,去核仁,,,2012-11-26
500246,enucleation,去核,,,2012-11-26
500247,enucleated cell,無核細胞；除核細胞,,,2012-11-26
500248,enucleate,無核的；去核的,,,2012-11-26
500250,Entyloma oryzae Sydow,稻黑腫病菌,,,2012-11-26
500253,Entyloma nymphaeae (D.D. Cunningham) Setchdl.,睡蓬輪致病菌,,,2012-11-26
500254,entosomatic fertilization; internal fertilization,體內受精,,,2012-11-26
500255,Entyloma dahliae Sydow,大理菌斑葉病毒,,,2012-11-26
500256,entoplasm,內質,,,2012-11-26
500259,entophyte; endophyte,內生植物的,,,2012-11-26
500261,Entomosporium eriobotryal Takimoto,枇杷胡麻色斑點病菌,,,2012-11-26
500263,entomophytons,蟲生植物的；真菌在昆蟲體內外生長,,,2012-11-26
500264,entomophyla,蟲媒植物,,,2012-11-26
500268,Entomophthorales,蟲生藻菌目,,,2012-11-26
500269,Entomophthorineae,蟲生菌亞目；螟蛉菌亞目,,,2012-11-26
500270,Entomophthoraceae,蠅黴科；螟蛉菌科（藻菌）,,,2012-11-26
500272,Entomophthora sphaerosperma Fresen,螟蛉菌,,,2012-11-26
500273,Entomophthora delphaxin,浮塵子菌,,,2012-11-26
500275,Entomophthora aphidis Hoffm.,蚜蟲菌,,,2012-11-26
500277,Entomophthora,蠅黴屬；螟蛉菌屬（藻菌）,,,2012-11-26
500279,entomophilous pollination,蟲媒傳粉,,,2012-11-26
500280,entomophily; insect pollination,蟲媒傳粉,,,2012-11-26
500282,entomophilous flower,蟲媒花,,,2012-11-26
500284,entomogenous fungi,蟲生菌類,,,2012-11-26
500285,entomophilous,蟲媒傳粉的,,,2012-11-26
500287,entomogamy,蟲媒接合,,,2012-11-26
500288,ento-enzyme,內酵素；細胞內酵素,,,2012-11-26
500290,Entodontaceae,絹蘚科；艷苔科,,,2012-11-26
500293,Entodon ramulosus Mitt.,分皮絹蘚,,,2012-11-26
500294,Entodon okamurae Broth,東亞絹蘚,,,2012-11-26
500296,Entodon challengeri Par.,寬絹蘚,,,2012-11-26
500297,Entodon chloroticus Besch,青絹蘚,,,2012-11-26
500298,Entodon attanuatus Mitt.,絹蘚,,,2012-11-26
500300,Entodon,絹蘚屬,,,2012-11-26
500302,entire,全緣；全邊,,,2012-11-26
500304,Enteromorpha linza (L.) J. Ag.,油青藻乾苔（綱目）；苔菜（本草彙言）,,,2012-11-26
500306,Enteromorpha intenstinalis (L.)Link,打枝青藻,,,2012-11-26
500308,Enteromorpha compressa (L.) Grev.,青藻；海弦藻,,,2012-11-26
500309,Enteromorpha,青藻屬；乾藻屬（綠）,,,2012-11-26
500313,Enterobacter,氣菌,,,2012-11-26
500314,Enterolobium,番龜樹屬（豆科）,,,2012-11-26
500317,ental membrane,內膜,,,2012-11-26
500318,entangial,管內的；生於胞子囊內的,,,2012-11-26
500319,ental (inner),內向的；內部的,,,2012-11-26
500320,Entada,榼藤子屬（豆科）,,,2012-11-26
500321,Entada phaseoloides (L.) Merr. Lens phaseoloides L.,榼藤子；眼鏡豆；過江龍,,,2012-11-26
500324,entad; inward,內向,,,2012-11-26
500325,ensiform,劍形,,,2012-11-26
500327,ensete; Musa ensete Gmel. Ensete edule Horan; Abyssinia banana,阿比西尼亞巴蕉；非洲蕉,,,2012-11-26
500329,Ensete edule Horan,非洲蕉,,,2012-11-26
500330,enrichment culture method,滋補培養法,,,2012-11-26
500331,ensate; ensiform,劍形的,,,2012-11-26
500333,enriching shoot,強技,,,2012-11-26
500335,enriched rice,強化米；營養米,,,2012-11-26
500336,enphytotic,使植物致病的,,,2012-11-26
500337,enriched medium,滋補培養基；補給性培養基,,,2012-11-26
500341,enneaploid,九倍體,,,2012-11-26
500342,enneaploidy,九倍性,,,2012-11-26
500343,enodal,無節的,,,2012-11-26
500344,enol form,烯醇型,,,2012-11-26
500345,enolase,烯醇化酶,,,2012-11-26
500346,enolization,烯醇化作用,,,2012-11-26
500348,Enneandria,九雄蕊門,,,2012-11-26
500349,Enkianthus serrulatus Schneid,齒緣弔鐘花（陳嶸）,,,2012-11-26
500351,Enkianthus quinqueflorus Lour.,弔鐘花（廣東）；鈴兒花（圖考）,,,2012-11-26
500352,Enkianthus japonicus Hook.,滿天星,,,2012-11-26
500354,Enkianthus deflexus Schneid.,小丁木（四川）,,,2012-11-26
500355,Enkianthus chinensis Franch.,燈籠樹（峨媚山）,,,2012-11-26
500356,Enkianthus cernus Mak. E.meisteria Manim.; Andromeda cernua Miq.; Meisteria cernua S.et Z.,白燈籠花,,,2012-11-26
500358,Enkianthus campanulatus Nicols. Andromeda campanulata Miq.,叢垂燈籠花,,,2012-11-26
500359,Enkianthus,滿天星屬（杜鵑花科）,,,2012-11-26
500361,enhancer; intensifiers; extension genes,加強基因,,,2012-11-26
500362,enhalid,含鹽水的,,,2012-11-26
500364,English holly; Ilex aquifolium L.,聖誕樹（上海）；冬青,,,2012-11-26
500365,English daisy; true daisy; Bellis perennis L.,延命菊,,,2012-11-26
500367,Engelmann's bacterium method (Engelmann.),細菌法,,,2012-11-26
500369,Engelhardtia wallichiana Lindl.; E. chrysolepis Hance,黃杞,,,2012-11-26
500371,Engelhardtia spicata Bl.,雲南黃杞,,,2012-11-26
500372,Engelhardtia fenzelii Merr.,少葉黃杞,,,2012-11-26
500374,Engelhardtia colebrookiana Lind1.,毛葉黃杞；短翅黃杞,,,2012-11-26
500375,Engelhardtia chrysolepis Hance; Engelhardtia rouburghiana Wall.,黃杞（閩浙）；黃櫸,,,2012-11-26
500376,Engelhardtia aceriflora,楓果黃杞,,,2012-11-26
500378,enforced mating,強制交配,,,2012-11-26
500379,Engelhardtia,黃杞屬（胡桃科）,,,2012-11-26
500381,enforced heterozygosity (Muller 1917， 1918); permanent heterozygosity,強制異型接合性；永久異型接合性,,,2012-11-26
500384,enervis,無脈的,,,2012-11-26
500385,enervose,無脈的,,,2012-11-26
500386,energy-requiring process,需能過程,,,2012-11-26
500387,energy value,能值,,,2012-11-26
500388,energy yielding reaction,獲能反應,,,2012-11-26
500390,energy transfer cycle,能量轉變環,,,2012-11-26
500393,energy transfer,能量轉數；能量移動,,,2012-11-26
500394,energy supplying reaction,供能反應,,,2012-11-26
500396,energy rich phosphate bond,高能磷酸酯鍵,,,2012-11-26
500398,energy rich phosphate,高磷磷酸鹽,,,2012-11-26
500399,energy poor bond,弱能鍵,,,2012-11-26
500400,energy rich bond,高能鍵,,,2012-11-26
500402,energy of activation,活化量；活化能,,,2012-11-26
500405,energy level,能位,,,2012-11-26
500406,energy metabolism,能量代謝作用,,,2012-11-26
500407,energy balance,能量均衡,,,2012-11-26
500409,energid,活質體,,,2012-11-26
500410,energonic reaction,吸能反應,,,2012-11-26
500411,energy,能；能量,,,2012-11-26
500412,energic stage; metabolic stage,代謝期,,,2012-11-26
500413,energic nucleus; resting nucleus,間期核；休止核,,,2012-11-26
500414,energesis,效能反應,,,2012-11-26
500416,Enemion,假扁果草屬（毛莨科）,,,2012-11-26
500417,Enemion raddeanum Regel,假扁草果,,,2012-11-26
500419,end-to-end grafting,對頭接,,,2012-11-26
500421,end-season sterility,季末不孕性,,,2012-11-26
500424,end-season pollination,季末傳粉,,,2012-11-26
500425,end-season fertility,季末可孕性,,,2012-11-26
500426,end-season pollination,末期傳粉,,,2012-11-26
500428,end-season fertility,末期受精,,,2012-11-26
500429,end-point mutation (Demerec 1946),終點突變,,,2012-11-26
500431,endozoophyte,動物體內植物,,,2012-11-26
500433,endozoic; entozoic,內寄生性；生活在動物體內的,,,2012-11-26
500435,endoxylophyte,植物體內植物,,,2012-11-26
500436,endotrophic symbiosis,體內共生,,,2012-11-26
500438,endotrophic mycorrhiza,內生菌根,,,2012-11-26
500439,endotrophic,內生的,,,2012-11-26
500441,Endotrichella elegans (Doz. et Molk) Fleisch,東亞美蕨蘚,,,2012-11-26
500442,Endotrichella,美蕨蘚類,,,2012-11-26
500444,endotoxin,〔細菌細胞〕內毒素,,,2012-11-26
500445,Endothia radicalis (schweinitz) Fries,栗萎縮病菌,,,2012-11-26
500447,Endothia parasitica (Murr.)P.J.et. H.W.Anderson,栗胴枯病菌,,,2012-11-26
500450,endothermic; endergonic,吸熱的；藏熱的,,,2012-11-26
500452,endothermic substance,吸熱物質；藏熱物質,,,2012-11-26
500455,endothermic reaction,吸熱反應,,,2012-11-26
500456,endothelial tissue,內層組織,,,2012-11-26
500457,endothelial cell,內層細胞,,,2012-11-26
500461,endothecium,（藥內的）內被；（苔蘚類胞子體的）中央細胞塊；蒴內層,,,2012-11-26
500462,endothal,棉脫葉劑（商品名）,,,2012-11-26
500463,endostroma,內子座,,,2012-11-26
500464,endostome,內珠孔,,,2012-11-26
500466,endosporeae,內胞子目（黏）,,,2012-11-26
500467,Endosporium; intine,（花粉；胞子的）內膜,,,2012-11-26
500468,endospore,內孢子；內芽胞；內生胞子,,,2012-11-26
500469,Endosphaereae,內球藻亞科（綠）,,,2012-11-26
500470,Endospermum chinense Benth.,黃桐,,,2012-11-26
500471,Endospermum,黃桐屬,,,2012-11-26
500473,Endosperminae,黃桐亞族（大戟科）,,,2012-11-26
500475,endosperm mother cell,胚乳母細胞,,,2012-11-26
500476,endosperm nucleus,胚乳核,,,2012-11-26
500477,endosperm initial cell,胚乳始原細胞,,,2012-11-26
500479,endosperm haustorium,胚乳吸器,,,2012-11-26
500481,endosperm anlage,胚乳始原細胞,,,2012-11-26
500482,endosperm embryo,胚乳胚,,,2012-11-26
500484,endosperm,胚乳,,,2012-11-26
500485,endosome (Novikoff 1963); phagosome,食物小胞；吞噬小體；核內體,,,2012-11-26
500487,endosmotic,內滲的；滲入的,,,2012-11-26
500488,endosmotic equivalent,內滲當量,,,2012-11-26
500491,endosmic,內滲的；滲入的,,,2012-11-26
500492,endosmometer,內滲計,,,2012-11-26
500493,endosmosis,內滲；滲入,,,2012-11-26
500495,endoscopic,胚的頂端向藏卵器的基部的,,,2012-11-26
500496,endosarc,內質,,,2012-11-26
500498,endorhizal,有鞘幼根的,,,2012-11-26
500499,endopolyploidy,核內倍數性,,,2012-11-26
500500,endoprothallium,內生原葉體,,,2012-11-26
500501,endoreduplication (Levan & Hauschka 1953),核內染色體倍加（細胞分裂間期）,,,2012-11-26
500503,endopolyploidization,核內倍數體作用,,,2012-11-26
500505,endopolyploid,核內倍數體,,,2012-11-26
500506,endoplast,內質體,,,2012-11-26
500507,endopleura,內種皮,,,2012-11-26
500508,endoplasmic reticulum (Porter， Claude & Fullmann 1945)ER.; cytomembrane,內質網；細胞質內網狀構造,,,2012-11-26
500511,endoplasmic organella,內質胞器,,,2012-11-26
500513,endoplasm (Pringsheim 1854),細胞質中心部分；內質,,,2012-11-26
500514,endophytic,內生植物的；內部寄生的,,,2012-11-26
500517,endophyte; entophyte,內生植物,,,2012-11-26
500520,endophyllous,生於葉內的,,,2012-11-26
500521,endophloid,在篩管部內的；在韌皮內的,,,2012-11-26
500523,endophenotypic(Lewis & John 1963),與環境無關的表現型的,,,2012-11-26
500524,endophenotype(Lewis & John 1963),內在表現型；除去適應環境成分的表現型,,,2012-11-26
500526,endoperidium,內包被；內殼,,,2012-11-26
500528,endopeptidase,內生【月+生】酶,,,2012-11-26
500529,endoparasitism,內部寄生,,,2012-11-26
500531,endoparasite,內部寄生菌,,,2012-11-26
500532,endonuclease,內生核酸酶,,,2012-11-26
500534,endomycorrhiza; endotrophic mycorrhiza,內生菌根,,,2012-11-26
500535,Endomycetaceae,栗蕈寄生菌科（囊）,,,2012-11-26
500536,Endomyces decipiens (Tul.) Reess,栗蕈寄生菌,,,2012-11-26
500537,Endomyces capsulatus,包被皮內黴菌,,,2012-11-26
500540,Endomyces albicans,白色皮內黴菌,,,2012-11-26
500542,Endomyces,栗蕈寄生菌屬,,,2012-11-26
500543,endomixis,內融合,,,2012-11-26
500544,endomitosis(Geitler 1939); endoreduplication; intranuclear mitosis,核內有絲分裂；（染色體增加而無核或細胞質分裂）,,,2012-11-26
500545,endolysis,內溶解,,,2012-11-26
500547,endolysin,內溶素,,,2012-11-26
500549,endolithophytes,石內植物,,,2012-11-26
500551,endo-intoxication,內因性中毒,,,2012-11-26
500552,endogermination,內發芽,,,2012-11-26
500553,endogonidium; endogonium,內生胞子,,,2012-11-26
500554,endogeny,內生；內部起源,,,2012-11-26
500555,endogenous stem,內長莖,,,2012-11-26
500557,endogenous spore,內生胞子（孢子）,,,2012-11-26
500558,endogenous rhythm,內在周律,,,2012-11-26
500559,endogenous pigment,內生色素,,,2012-11-26
500560,endogenous respiration,基本呼吸；內源呼吸,,,2012-11-26
500561,endogenous periodicity,內在周期性,,,2012-11-26
500563,endogenous origin,內在起源,,,2012-11-26
500566,endogenous movement,內因運動,,,2012-11-26
500568,endogenous metabolism,固有物質代謝,,,2012-11-26
500569,endogenous diurnal rhythm,內在日周性,,,2012-11-26
500570,endogenous bud,內生芽,,,2012-11-26
500572,endogenous branching,內長分枝,,,2012-11-26
500574,endogenous adaptation,內發性適應,,,2012-11-26
500577,endogenous,內生的；內部起源的,,,2012-11-26
500578,endogenote (Morse， Lederberg & Lederberg 1956),（細菌細胞中的）內在基因群,,,2012-11-26
500579,Endogenae,內生不動精子亞科（蟲生菌科）,,,2012-11-26
500580,endogen,內生；內長,,,2012-11-26
500581,endogamy,同系交配；同族結婚,,,2012-11-26
500582,endogamous group,同系交配群,,,2012-11-26
500585,endoergonic reaction,吸能反應,,,2012-11-26
500587,endo-enzyme; intracellular enzyme,細胞內酵素,,,2012-11-26
500589,Endo-ectothrix,毛內外癬菌屬,,,2012-11-26
500590,endoduplication(Jorgensen 1928),細胞內染色體數加倍；核內複製,,,2012-11-26
500592,Endodermophyton tropicale S. indicum,印度皮內癬菌,,,2012-11-26
500593,Endodermophyton concentricum,同心皮內癬菌,,,2012-11-26
500594,Endodermophyton,皮內癬菌屬,,,2012-11-26
500596,endodermoid,似內皮層的,,,2012-11-26
500598,endodermis jump; endodermis depression,內皮（膨壓）降低,,,2012-11-26
500599,endodermis,內皮,,,2012-11-26
500600,endodermis,內皮（滲透壓）,,,2012-11-26
500601,endodermic,內皮的,,,2012-11-26
500602,endoderm,內胚層（動）,,,2012-11-26
500603,endocytosis,細胞吸入,,,2012-11-26
500604,endodeme;,兩性族群,,,2012-11-26
500605,endoconidium,內生分生胞子,,,2012-11-26
500606,Endocladieae,磯氈藻亞科,,,2012-11-26
500607,Endocladia complantata Harv.,磯氈藻,,,2012-11-26
500609,Endocladia,磯氈藻屬（紅）,,,2012-11-26
500611,endochromocenter(Geitler 1953),（核內有絲分裂時的）染色中心,,,2012-11-26
500614,endochrome,細胞內之有色物質或色素,,,2012-11-26
500615,endocentric,向心的,,,2012-11-26
500616,endocarpoid,內生子囊果的,,,2012-11-26
500617,endocarpium,內果壁（皮）,,,2012-11-26
500619,endocarpic; angiocarpic,內果皮（的）,,,2012-11-26
500620,endocarp,內果壁（皮）,,,2012-11-26
500621,endobiotic,生活在他生物中的,,,2012-11-26
500622,endobasidium,內生擔子柄,,,2012-11-26
500625,endobasidial,（地衣類的）側生的（孢子）；內生擔子的,,,2012-11-26
500626,endoadaptation; coadaptation,內在性適應,,,2012-11-26
500628,endive; Cichorium endivia L; common endive,菊苣；苦苣,,,2012-11-26
500629,Endiandra hainanensis Merr. et Mete. Ex. Allen,土楠,,,2012-11-26
500632,Endiandra coriacea Merr.; endiandra of botel tobago,革瓣三蕊楠,,,2012-11-26
500634,Endiandra,土楠屬；三蕊楠屬（樟科）,,,2012-11-26
500635,endergonic; endothermic,吸熱的；攝入能的,,,2012-11-26
500636,endemism,特有現象；固有性,,,2012-11-26
500637,endemic species,當地原產種；固有種,,,2012-11-26
500640,endemic,地區性的；當地的；固有的；特有的,,,2012-11-26
500641,Endata scandens Benth.,榼藤子（開寶）,,,2012-11-26
500643,Endarchne bingamiae J.Ag.,幅藻,,,2012-11-26
500644,Endarchne,幅藻屬（褐）,,,2012-11-26
500646,endarch protoxylem,內源型先成木質部,,,2012-11-26
500647,endarch bundle,內源型維管束,,,2012-11-26
500649,endarch,木質部的內源型,,,2012-11-26
500651,end products,最後產物,,,2012-11-26
500652,end product inhibition,由於最後產物的抑制,,,2012-11-26
500655,end grain; cross section,（木材的）橫斷面,,,2012-11-26
500656,Encoelieae,袋藻亞科（褐）,,,2012-11-26
500657,enclosure,有外圍的地域,,,2012-11-26
500658,encircling cell,環繞細胞,,,2012-11-26
500659,encircled,圍繞的,,,2012-11-26
500661,enchylema; kinoplasma(Scarth 1927); spongioplasma(Mon'ne 1924),細胞液；核液,,,2012-11-26
500663,Encephalartos; Encephalartos,大鳳尾蕉（鳳尾蕉科）,,,2012-11-26
500664,Encephalartos ferox Bertol f.; E.kosiensis,刺葉大鳳尾蕉,,,2017-02-21
500667,Encephalartos caffer Lehm,加佛（南非）大鳳尾蕉,,,2012-11-26
500668,Encephalartos altensteinii Lehm.,南非大鳳尾蕉,,,2012-11-26
500669,encapsulated,封閉在蒴中的；被囊,,,2012-11-26
500670,Encalyptaceae,大帽蘚科；抬鎗蘚科,,,2012-11-26
500671,Encalypta giraldii C. Mull.,陝西大帽蘚,,,2012-11-26
500673,Encalypta ciliata (Hedw.)Hoffm.,抬鎗蘚,,,2012-11-26
500674,Encalypta,大帽蘚屬；抬鎗蘚屬,,,2012-11-26
500676,enation theory,突出說,,,2012-11-26
500677,enation leaves,延生葉,,,2012-11-26
500680,enation,隆起生長；鱗葉狀隆起體,,,2012-11-26
500682,enantiomorphic,成鏡像的；左右相反,,,2012-11-26
500683,enantiometry; actual negative growth,真正劣勢生長；負的相對生長,,,2012-11-26
500685,Enantiocladia latiuscula (Harv.) Okam.,初逢藻,,,2012-11-26
500686,Enantiocladia,初逢藻屬（紅）,,,2012-11-26
500688,enantioblastic,在種子末端形成的,,,2012-11-26
500689,enantiobiosis,拮抗性共生,,,2012-11-26
500691,Enadta scandens Bth.; Pusaetha scandens O.Ktze.,榼藤子（綱目）；鴨腱藤（F.N.）；木腰子（H.F.）,,,2012-11-26
500692,E-multiple alleles,E-複對偶基因,,,2012-11-26
500693,emulsoid,乳狀體；乳膠體,,,2012-11-26
500694,emulsion theory,（原生質的）乳狀液說,,,2012-11-26
500695,emulsion stabilizers,乳狀液穩定劑,,,2012-11-26
500697,emulsion homogenization,乳劑勻化,,,2012-11-26
500699,emulsion,乳狀液；乳濁液；乳劑,,,2012-11-26
500700,emulsin,苦杏仁酶,,,2012-11-26
500702,emulsifying agent,乳化劑,,,2012-11-26
500704,emulsifier,乳化劑,,,2012-11-26
500705,emulsification,乳化；乳化作用,,,2012-11-26
500707,emulsifiable concentrate,乳劑,,,2012-11-26
