ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2444513,cysticercosis cellulosae,囊蟲症,,猪囊虫病 〈牧〉,2015-09-16
2444514,cysticercosis of swine,豬囊蟲症,,猪囊虫病 〈牧〉,2015-09-16
2444515,daily gain,日增重,,日增重 〈牧〉,2015-09-16
2444516,daily liveweight gain,日增重,,日增重 〈牧〉,2015-09-16
2444517,dairy,乳業,,奶业 〈牧〉,2015-09-16
2444518,dairy cattle,乳牛,,奶牛  =乳牛〈牧〉,2015-09-16
2444519,dairy cow,乳用母牛,,奶牛  =乳牛〈牧〉,2015-09-16
2444520,dairy ewe,乳用母綿羊,,奶羊,2015-09-16
2444521,dairy goat,乳用山羊,,奶羊,2015-09-16
2444522,dam,母畜,,母畜,2015-09-16
2444523,day-old chick,一日齡雛雞,,初生雏,2015-09-16
2444524,deliver lambs,分娩(出)羔羊,,接羔  〈畜牧〉,2015-09-16
2444525,derriengue,病毒性癱瘓,,牛病毒性瘫痪 〈兽医〉,2015-09-16
2444526,directive breeding,定向育種,,定向培育  〈农业〉,2015-09-16
2444527,doe,母山羊,,母山羊,2015-09-16
2444528,dolphin,海豚,,海猪,2015-09-16
2444529,domestic animal,家畜,,家畜〈牧〉,2015-09-16
2444530,domestic animal,家畜,,畜〈牧〉,2015-09-16
2444531,domestic ass,（家）驢；驢,,驴〈牧〉,2015-09-16
2444532,domestic bird fowl,家禽,,家禽 〈牧〉,2015-09-16
2444533,domestic fowl,家禽,,鸡 jī〈牧〉﹦家鸡,2015-09-16
2444534,donkey,（家）驢；驢,,驴〈牧〉,2015-09-16
2444535,donkey foal,小驢,,驴驹,2015-09-16
2444536,donkey stallion,種公驢,,种公驴,2015-09-16
2444537,draft animal,役用動物,,耕畜 〈农〉,2015-09-16
2444538,drake,公鴨,,公鸭,2015-09-16
2444539,draught animal,役用動物,,耕畜 〈农〉,2015-09-16
2444540,draught animals of fine breeds,良種役用動物,,良种耕畜,2015-09-16
2444541,dreg,粕,,饼粕  〈农〉,2015-09-16
2444542,drone,雄蜂,,雄蜂,2015-09-16
2444543,dropping excrement,蠶沙,,蚕沙〈牧〉,2015-09-16
2444544,drove of livestock,畜群,,畜群,2015-09-16
2444545,dry feed,乾飼料,,干饲料 〈农〉,2015-09-16
2444546,dry forage,乾芻料,,干饲料 〈农〉,2015-09-16
2444547,duck,鴨,,母鸭,2015-09-16
2444548,duck,鴨,,鸭 〈牧〉,2015-09-16
2444549,duckling,雛鴨；小鴨,,雏鸭,2015-09-16
2444551,egg type chicken,蛋雞,,蛋鸡,2015-09-16
2444552,electric incubator,電孵化器,,电气孵卵器  〈农业〉,2015-09-16
2444553,elite,優秀種；核心種,,良种,2015-09-16
2444554,elite bull of fine breed,良種優秀公牛；良種核心公牛,,良种公牛,2015-09-16
2444555,enclosed pasture,圈圍牧草地,,草库伦〈牧〉,2015-09-16
2444556,environmental hygiene of domestic animals,家畜環境衛生（學）,,家畜环境卫生学,2015-09-16
2444557,epizooty,動物流行病,,兽疫〈牧〉,2015-09-16
2444558,equine distemper; strangle,馬腺疫,,马瘟病 〈兽医〉,2015-09-16
2444559,equinia,鼻疽；馬鼻疽,,马鼻疽 〈兽医〉,2015-09-16
2444560,Equus asinus,（家）驢；驢,,驴〈牧〉,2015-09-16
2444561,Equus caballus,馬；家馬,,马(馬) 〈牧〉,2015-09-16
2444562,erect posture (of domestic animals),立姿,,肢势 〈畜牧〉,2015-09-16
2444563,ewe,母綿羊,,母羊,2015-09-16
